nbon,nrep,refmethod,βos_possible,βos_realized,βos_detected
22,9,global,0.03451581975071908,0.8765217391304347,0.9547101449275363
22,10,global,0.04307549791570171,0.8504519309778144,0.9380378657487092
22,11,global,0.01631116687578419,0.8866459627329193,0.9393455706304868
22,12,global,0.04334677419354839,0.8598382749326146,0.9491525423728814
22,13,global,0.05373134328358209,0.9004037685060565,0.9611111111111111
22,14,global,0.05577299412915851,0.8619499568593615,0.9406474820143885
22,15,global,0.030141843971631204,0.8696701528559936,0.9431438127090301
22,16,global,0.03225806451612903,0.8823529411764706,0.9401381427475057
22,17,global,0.04364694471387003,0.8648180242634316,0.9404869251577999
22,18,global,0.047476261869065464,0.8581560283687943,0.9282428702851886
22,19,global,0.05859750240153699,0.8983634797588286,0.9556344276841171
22,20,global,0.038917089678511,0.8906851424172441,0.9476605868358445
23,1,global,0.0687116564417178,0.8472958642629904,0.9163916391639164
23,2,global,0.07692307692307693,0.8599033816425121,0.9709897610921502
23,3,global,0.06789788158609451,0.8759541984732825,0.9503968253968254
23,4,global,0.037303370786516854,0.8478783026421137,0.9362416107382551
23,5,global,0.054583995760466346,0.8632958801498127,0.943359375
23,6,global,0.043227665706051875,0.8737060041407867,0.9525350593311759
23,7,global,0.04148660328435609,0.8754863813229572,0.9435483870967742
23,8,global,0.04528650646950092,0.8913043478260869,0.9601386481802426
23,9,global,0.031007751937984496,0.837298541826554,0.940032414910859
23,10,global,0.03678061445261791,0.8573643410852713,0.9183346677341874
23,11,global,0.02608695652173913,0.874875868917577,0.9585062240663901
23,12,global,0.027404085700049825,0.8460161145926589,0.9379699248120301
23,13,global,0.01434878587196468,0.8472361809045226,0.930672268907563
23,14,global,0.043037974683544304,0.843400447427293,0.9342723004694836
23,15,global,0.060495330897279743,0.8818443804034583,0.9536275243081526
23,16,global,0.03596403596403597,0.8634321653189577,0.9455909943714822
23,17,global,0.014150943396226415,0.8423307626392459,0.947463768115942
23,18,global,0.061596143545795394,0.8523364485981308,0.9298928919182083
23,19,global,0.03571428571428571,0.8412698412698413,0.93713163064833
23,20,global,0.08367952522255193,0.8689866939611054,0.9322751322751323
24,1,global,0.032059727711901624,0.8606492478226445,0.9373454245671888
24,2,global,0.0457002457002457,0.8898756660746003,0.9505041246562786
24,3,global,0.039856695029108824,0.8832116788321168,0.9512605042016806
24,4,global,0.043520309477756286,0.8288135593220339,0.9267857142857143
24,5,global,0.017222820236813777,0.8313953488372093,0.924643584521385
24,6,global,0.07741591030432461,0.8412408759124088,0.9292543021032504
24,7,global,0.03875968992248062,0.8627280625543006,0.9526411657559198
24,8,global,0.036779324055666,0.8282208588957055,0.9190432382704692
24,9,global,0.05116796440489433,0.8403115871470301,0.9226856561546287
24,10,global,0.03404255319148936,0.8322337417530632,0.938185443668993
24,11,global,0.023711340206185566,0.8735849056603774,0.9508840864440079
24,12,global,0.0576592082616179,0.8706240487062404,0.9415481832543444
24,13,global,0.05424769703172978,0.8442256042972247,0.9360902255639098
24,14,global,0.047064531780688985,0.842869342442357,0.9319606087735004
24,15,global,0.024719101123595506,0.8566775244299675,0.9437340153452686
24,16,global,0.04614019520851819,0.8581560283687943,0.9568464730290457
24,17,global,0.07261509254864737,0.869313482216708,0.9465977605512489
24,18,global,0.034752049980476374,0.8969219756621332,0.9600591715976331
24,19,global,0.026842362127867253,0.8869955156950673,0.9373848987108656
24,20,global,0.030594405594405596,0.8581560283687943,0.928045789043336
25,1,global,0.05327368849125661,0.8686868686868687,0.9459053343350864
25,2,global,0.009255178492728075,0.854251012145749,0.9324894514767933
25,3,global,0.031098153547133137,0.8516579406631762,0.9361313868613139
25,4,global,0.032723772858517804,0.8357570573139436,0.9109528049866429
25,5,global,0.0508916920400174,0.8541826554105909,0.9436846339501207
25,6,global,0.03824091778202677,0.8360101437024514,0.9375557537912578
25,7,global,0.03402119353039598,0.8392857142857143,0.9332638164754953
25,8,global,0.03962264150943396,0.8458961474036851,0.9299474605954466
25,9,global,0.01943198804185351,0.8432432432432433,0.9338374291115312
25,10,global,0.04181320828448613,0.8761435608726249,0.9559794570799707
25,11,global,0.05328852616418627,0.8252911813643927,0.9502222222222222
25,12,global,0.03874227961819203,0.846307385229541,0.9311064718162839
25,13,global,0.02471169686985173,0.9153194765204004,0.957513768686074
25,14,global,0.035080121264616716,0.8628215120810601,0.947840260798696
25,15,global,0.0498567335243553,0.8013765978367748,0.9386243386243386
25,16,global,0.02891156462585034,0.8473282442748091,0.9484702093397746
25,17,global,0.06124401913875598,0.8545150501672241,0.9388111888111889
25,18,global,0.026976744186046512,0.8570227081581161,0.945374449339207
25,19,global,0.060699588477366256,0.83942908117752,0.9489603024574669
25,20,global,0.04652120214079868,0.8287769784172662,0.9242997728993188
26,1,global,0.04437742352434296,0.8532110091743119,0.9516908212560387
26,2,global,0.039473684210526314,0.8385454545454546,0.9446153846153846
26,3,global,0.03228782287822878,0.8712374581939799,0.9276485788113695
26,4,global,0.04806465333900468,0.9115593483320403,0.9727782225780625
26,5,global,0.02516309412861137,0.8549747048903878,0.9349164467897977
26,6,global,0.05207413945278023,0.8683385579937304,0.9589153656532456
26,7,global,0.019371502367628066,0.8285714285714286,0.9378068739770867
26,8,global,0.037243947858473,0.8428453267162944,0.9323503902862099
26,9,global,0.03571428571428571,0.820627802690583,0.9278252611585945
26,10,global,0.027391109115401886,0.8333333333333334,0.9472340425531914
26,11,global,0.031295137217140105,0.8658536585365854,0.9384615384615385
26,12,global,0.04766490129995185,0.8614200171086399,0.9342222222222222
26,13,global,0.03044496487119438,0.8900343642611683,0.9572953736654805
26,14,global,0.04919786096256684,0.847457627118644,0.9292035398230089
26,15,global,0.03328509406657019,0.8354755784061697,0.9245283018867925
26,16,global,0.051778478162989645,0.8481012658227848,0.911620294599018
26,17,global,0.020602218700475437,0.8585858585858586,0.9252615844544095
26,18,global,0.03271263210870659,0.8288770053475936,0.9358490566037736
26,19,global,0.07845188284518828,0.8296362023070097,0.9110287303058388
26,20,global,0.03506311360448808,0.8267326732673267,0.93025283347864
27,1,global,0.049074074074074076,0.8318512530315278,0.9517657192075797
27,2,global,0.0310841546626232,0.8967921896792189,0.9540229885057471
27,3,global,0.032691446484549934,0.9026402640264026,0.9525825571549534
27,4,global,0.023582538886101356,0.8263205013428827,0.9318181818181818
27,5,global,0.02971887550200803,0.8327376697641172,0.9336349924585219
27,6,global,0.03844328429046037,0.8558100084817643,0.9243623570800352
27,7,global,0.024741340530814216,0.8520325203252033,0.9387234042553192
27,8,global,0.05887560867640549,0.8819826907946499,0.9494702526487367
27,9,global,0.049878934624697335,0.8835794960903562,0.9322638146167558
27,10,global,0.021505376344086023,0.8393030009680542,0.9387755102040817
27,11,global,0.03965141612200436,0.8743126472898665,0.9398373983739837
27,12,global,0.05327102803738318,0.861271676300578,0.9617058311575283
27,13,global,0.045372050816696916,0.7981269510926119,0.9093922651933701
27,14,global,0.04844467108618052,0.8589511754068716,0.9305164319248826
27,15,global,0.036077705827937095,0.8760469011725294,0.952920662598082
27,16,global,0.026429601153291685,0.8178723404255319,0.920863309352518
27,17,global,0.019166666666666665,0.8544351781652767,0.935126582278481
27,18,global,0.05845038513819665,0.8510301109350238,0.9369817578772802
27,19,global,0.026829268292682926,0.883668903803132,0.9490740740740741
27,20,global,0.03225806451612903,0.8495412844036697,0.9403272377285852
28,1,global,0.02119460500963391,0.8323249783923942,0.9378427787934186
28,2,global,0.024336283185840708,0.8446215139442231,0.927159209157128
28,3,global,0.06336350643163412,0.847682119205298,0.9425587467362925
28,4,global,0.049393414211438474,0.8432267884322678,0.9252782193958664
28,5,global,0.04147031102733271,0.8447412353923205,0.9318181818181818
28,6,global,0.05304740406320542,0.8330058939096268,0.94375
28,7,global,0.030837004405286344,0.8645418326693227,0.9298969072164949
28,8,global,0.020496224379719527,0.8001902949571836,0.9306122448979591
28,9,global,0.010407632263660017,0.8433544303797469,0.9368246051537822
28,10,global,0.03186646433990895,0.8101153504880213,0.9428571428571428
28,11,global,0.02564102564102564,0.8633540372670807,0.937046004842615
28,12,global,0.03531515422440769,0.8351822503961965,0.9235880398671097
28,13,global,0.05070302513847465,0.8361876396128072,0.9341176470588235
28,14,global,0.04290137107474569,0.8714285714285714,0.9359605911330049
28,15,global,0.0493552690084482,0.8423106947697112,0.9391947411668036
28,16,global,0.026862026862026864,0.8302502720348205,0.931113662456946
28,17,global,0.03975219411461022,0.8259292837715322,0.9162702188392008
28,18,global,0.06118143459915612,0.8458715596330275,0.9439613526570049
28,19,global,0.050311850311850315,0.8370909090909091,0.943076923076923
28,20,global,0.05348314606741573,0.8707102952913008,0.9403973509933775
29,1,global,0.02330193356470005,0.823321554770318,0.9253731343283582
29,2,global,0.02219927723283428,0.8539325842696629,0.93359375
29,3,global,0.044293015332197615,0.8394598649662416,0.9352801894238358
29,4,global,0.02033271719038817,0.869602032176122,0.945374449339207
29,5,global,0.028595817328211693,0.8538461538461538,0.951417004048583
29,6,global,0.026937877954920284,0.8048309178743961,0.9080694586312564
29,7,global,0.04612365063788027,0.7991561181434599,0.9276672694394213
29,8,global,0.03327338129496403,0.842822774659182,0.9214046822742475
29,9,global,0.041379310344827586,0.809931506849315,0.9253187613843351
29,10,global,0.03459372485921158,0.8870139398385913,0.9499620924943138
29,11,global,0.029208709506107277,0.8439581351094196,0.9226190476190477
29,12,global,0.028519692168401993,0.830781627719581,0.9286926994906621
29,13,global,0.03214744963566224,0.8437978560490046,0.9248601119104716
29,14,global,0.01602425292334344,0.8371182458888019,0.9340478153338829
29,15,global,0.04228222109016811,0.8219056099732859,0.9193245778611632
29,16,global,0.025096525096525095,0.8813108945969885,0.961218836565097
29,17,global,0.01803998049731838,0.8093587521663779,0.9441340782122905
29,18,global,0.02930728241563055,0.8499600957701516,0.9495374264087468
29,19,global,0.0380952380952381,0.848882035466461,0.9401294498381877
29,20,global,0.031171019376579612,0.8744257274119449,0.9367088607594937
30,1,global,0.07142857142857142,0.8333333333333334,0.924198250728863
30,2,global,0.05605028810895757,0.8080717488789237,0.9181731684110371
30,3,global,0.020048115477145148,0.9027673896783844,0.9539170506912442
30,4,global,0.037717601547388784,0.8310580204778157,0.9177837354781054
30,5,global,0.030809859154929578,0.8411949685534591,0.9549248747913188
30,6,global,0.029585798816568046,0.8302028549962435,0.9348689436060366
30,7,global,0.024239298607529654,0.8337950138504155,0.9337877312560857
30,8,global,0.011542497376705142,0.8682170542635659,0.9474747474747475
30,9,global,0.018691588785046728,0.8319327731092437,0.9223985890652557
30,10,global,0.04053522235340417,0.860661505981703,0.9327485380116959
30,11,global,0.018001800180018002,0.8571428571428571,0.9483204134366925
30,12,global,0.03608502224419179,0.8006872852233677,0.9282428702851886
30,13,global,0.04575835475578406,0.8307830783078308,0.9261363636363636
30,14,global,0.022813688212927757,0.8393162393162393,0.91971454058876
30,15,global,0.029659141212926073,0.8416468725257323,0.9367194004995837
30,16,global,0.015611448395490026,0.835423197492163,0.9355371900826446
30,17,global,0.04156234351527291,0.8423383525243578,0.9170506912442397
30,18,global,0.014181349376880103,0.8568056648308419,0.9423868312757202
30,19,global,0.035422343324250684,0.7941454202077431,0.9289340101522843
30,20,global,0.04767184035476718,0.8403115871470301,0.9364754098360656
31,1,global,0.04334600760456274,0.8565629228687416,0.9378531073446328
31,2,global,0.018995356690586745,0.8441558441558441,0.9405144694533762
31,3,global,0.027932960893854747,0.7933723196881092,0.9246861924686193
31,4,global,0.024013024013024013,0.8432234432234432,0.9235474006116208
31,5,global,0.03027564392227745,0.8254603682946358,0.9224283305227656
31,6,global,0.020732245258050286,0.8134796238244514,0.9283333333333333
31,7,global,0.03373702422145329,0.8230358504958047,0.9367909238249594
31,8,global,0.02489431658055425,0.858603066439523,0.9361135758651287
31,9,global,0.043209876543209874,0.8486782133090246,0.9388145315487572
31,10,global,0.03955841766329347,0.8211120064464141,0.9266837169650469
31,11,global,0.030303030303030304,0.8426573426573427,0.9251141552511416
31,12,global,0.033460398136382886,0.8611746758199847,0.9349722442505948
31,13,global,0.05832944470368642,0.8963210702341137,0.9670424978317432
31,14,global,0.03537284894837476,0.8232323232323232,0.9408602150537635
31,15,global,0.03655483224837256,0.7937608318890814,0.9473189087488241
31,16,global,0.03075489282385834,0.8433333333333334,0.9335664335664335
31,17,global,0.025826914363389217,0.8391551584077985,0.923534409515718
31,18,global,0.040268456375838924,0.8189438390611903,0.9169611307420494
31,19,global,0.02092050209205021,0.8311444652908068,0.9212598425196851
31,20,global,0.015370705244122965,0.8546655656482246,0.9496527777777778
32,1,global,0.022888713496448304,0.8163980378416258,0.9171597633136095
32,2,global,0.01220159151193634,0.8614634146341463,0.9529170931422722
32,3,global,0.026460309535696454,0.7987751531058618,0.9037037037037037
32,4,global,0.046486486486486484,0.8144329896907216,0.936
32,5,global,0.027378190255220418,0.8252267106347898,0.9252173913043479
32,6,global,0.04450499545867393,0.8167456556082149,0.936026936026936
32,7,global,0.043816942551119765,0.8293515358361775,0.9263252470799641
32,8,global,0.05919566199728875,0.8529644268774703,0.93239901071723
32,9,global,0.02336448598130841,0.7732793522267206,0.9084967320261438
32,10,global,0.030527289546716005,0.8322368421052632,0.9256698357821953
32,11,global,0.02514713750668807,0.8092540132200189,0.9083665338645418
32,12,global,0.03142709943328181,0.8134057971014492,0.939922480620155
32,13,global,0.02146690518783542,0.8083927157561361,0.914501257334451
32,14,global,0.02722658052607291,0.9356521739130435,0.9804270462633452
32,15,global,0.07124551512045105,0.8158123370981755,0.9316081330868762
32,16,global,0.020465116279069766,0.8102310231023102,0.926251097453907
32,17,global,0.032503165892781766,0.8572513287775246,0.9552358113509193
32,18,global,0.019515079834417505,0.7902388369678089,0.8945054945054945
32,19,global,0.03835360149672591,0.8515429524603837,0.9204152249134948
32,20,global,0.024494142705005325,0.7716390423572744,0.9144278606965174
33,1,global,0.03209242618741977,0.8668730650154799,0.9404666130329847
33,2,global,0.01568032372281234,0.7864768683274022,0.9069325735992403
33,3,global,0.03856502242152467,0.8236220472440945,0.9511373209772536
33,4,global,0.026661659782200527,0.858599592114208,0.9417613636363636
33,5,global,0.046720960137162454,0.8612804878048781,0.9273875295974744
33,6,global,0.028371890004364905,0.8420641125879593,0.9201303993480032
33,7,global,0.0389937106918239,0.8193832599118943,0.9105628373168851
33,8,global,0.022268254790264112,0.801094890510949,0.9258536585365854
33,9,global,0.02742409402546523,0.8133102852203976,0.9336405529953917
33,10,global,0.020036429872495445,0.857379767827529,0.9260533104041273
33,11,global,0.03281171125694094,0.8138297872340425,0.9541547277936963
33,12,global,0.03561643835616438,0.8387769284225156,0.9271667880553532
33,13,global,0.03145235892691952,0.8233851185609158,0.9207579672695951
33,14,global,0.0641860465116279,0.810126582278481,0.9406276505513147
33,15,global,0.027073485174043833,0.8147304479878512,0.9258662369057212
33,16,global,0.024986709197235512,0.7835337650323775,0.8995073891625616
33,17,global,0.05379746835443038,0.7839285714285714,0.9323017408123792
33,18,global,0.028511087645195353,0.7581227436823105,0.9135559921414538
33,19,global,0.021847070506454815,0.788010425716768,0.9108635097493036
33,20,global,0.03755868544600939,0.8174342105263158,0.9134199134199135
34,1,global,0.03222836095764273,0.8212835093419983,0.9360967184801382
34,2,global,0.013444598980064905,0.8509737510584251,0.9242957746478874
34,3,global,0.05639614855570839,0.7902097902097902,0.9136212624584718
34,4,global,0.029585798816568046,0.8039585296889726,0.9333333333333333
34,5,global,0.07974244675581971,0.835016835016835,0.9309123117803366
34,6,global,0.02334267040149393,0.8221113881961762,0.9228070175438596
34,7,global,0.04446546830652791,0.826302729528536,0.9216710182767625
34,8,global,0.02736318407960199,0.8301329394387001,0.9239130434782609
34,9,global,0.04149026248941575,0.8035190615835777,0.9203747072599532
34,10,global,0.0262891809908999,0.8271827182718272,0.9078947368421053
34,11,global,0.04221388367729831,0.8273026315789473,0.9321739130434783
34,12,global,0.015934706568208317,0.8525868178596739,0.9320029563932003
34,13,global,0.021105527638190954,0.8207885304659498,0.9278937381404174
34,14,global,0.040737148399612025,0.8357570573139436,0.9368231046931408
34,15,global,0.03813369223867205,0.8263614838200474,0.9139784946236559
34,16,global,0.02174877940523746,0.8504823151125402,0.936080740117746
34,17,global,0.02191464821222607,0.7737737737737738,0.8972162740899358
34,18,global,0.026,0.8127208480565371,0.9487179487179487
34,19,global,0.03769045709703288,0.8459343794579173,0.9327856609410008
34,20,global,0.03897294818890417,0.8528209321340965,0.9350982066609735
35,1,global,0.006036217303822937,0.8083182640144665,0.9175455417066155
35,2,global,0.04061470911086718,0.8318840579710145,0.9346938775510204
35,3,global,0.0345489443378119,0.8132884777123633,0.9353680430879713
35,4,global,0.022044088176352707,0.8312387791741472,0.9263456090651558
35,5,global,0.027404085700049825,0.81195079086116,0.9199255121042831
35,6,global,0.009159034138218152,0.7928994082840237,0.9238095238095239
35,7,global,0.04363472784525416,0.8441971383147854,0.9414225941422594
35,8,global,0.029980657640232108,0.8314703353396389,0.924119241192412
35,9,global,0.01860920666013712,0.8071242397914856,0.9294990723562152
35,10,global,0.03229337712096333,0.767572633552015,0.9069767441860465
35,11,global,0.026472177201512695,0.8181818181818182,0.9114688128772636
35,12,global,0.028081865778200855,0.7985012489592007,0.9182948490230906
35,13,global,0.020713970912296167,0.8454183266932271,0.9445843828715366
35,14,global,0.023622047244094488,0.7931034482758621,0.9065077910174152
35,15,global,0.016538037486218304,0.7429111531190926,0.9148494288681205
35,16,global,0.036601897876186174,0.8366693354683747,0.932603201347936
35,17,global,0.010371650821089023,0.8438485804416404,0.9338296112489661
35,18,global,0.03123345685547909,0.8623326959847036,0.9383084577114428
35,19,global,0.014336917562724014,0.819935691318328,0.9073294018534119
35,20,global,0.025664955669622024,0.8031173092698933,0.9129677980852916
36,1,global,0.010879419764279238,0.8293683347005743,0.9290657439446367
36,2,global,0.012832263978001834,0.7938311688311688,0.9234116623150566
36,3,global,0.038776624795193886,0.7808988764044944,0.902
36,4,global,0.02526487367563162,0.819233550253073,0.9162223914699162
36,5,global,0.01830776843146957,0.827708703374778,0.9323943661971831
36,6,global,0.006356968215158924,0.7942458587619878,0.907321594068582
36,7,global,0.01824655095683133,0.8173153296266878,0.9422750424448217
36,8,global,0.02527075812274368,0.8489583333333334,0.9438740588637919
36,9,global,0.023740108288213244,0.8033749082905356,0.9173166926677067
36,10,global,0.026348808030112924,0.8299776286353467,0.90527950310559
36,11,global,0.022815325010761944,0.8192955589586524,0.9332790886899919
36,12,global,0.021834061135371178,0.7757166947723441,0.9145454545454546
36,13,global,0.045181927229108354,0.844742413549753,0.9507462686567164
36,14,global,0.014005602240896359,0.8469387755102041,0.925531914893617
36,15,global,0.025231286795626577,0.8427815570672713,0.9196850393700787
36,16,global,0.027649769585253458,0.8012924071082391,0.8962585034013606
36,17,global,0.02654867256637168,0.8428949691085613,0.9315448658649399
36,18,global,0.03402985074626866,0.7764102564102564,0.9116997792494481
36,19,global,0.02021772939346812,0.8188539741219963,0.9088263821532493
36,20,global,0.03753351206434316,0.7630979498861048,0.9064039408866995
37,1,global,0.044538706256627786,0.7811934900542495,0.9144800777453839
37,2,global,0.028831562974203338,0.8,0.9279620853080569
37,3,global,0.022611905860636824,0.8060309698451508,0.911993097497843
37,4,global,0.04108108108108108,0.8135593220338984,0.9126117179741807
37,5,global,0.02564102564102564,0.8456642800318218,0.930116472545757
37,6,global,0.04203233256351039,0.7947494033412887,0.911864406779661
37,7,global,0.03380281690140845,0.7801131770412287,0.888507718696398
37,8,global,0.017902813299232736,0.7641843971631206,0.9006685768863419
37,9,global,0.02383654937570942,0.782608695652174,0.9029535864978903
37,10,global,0.03789567543468569,0.7798165137614679,0.9176276771004942
37,11,global,0.02242152466367713,0.7952755905511811,0.9175777964676198
37,12,global,0.02170620898536093,0.7895667550839964,0.9184834123222749
37,13,global,0.020554066130473638,0.7899686520376176,0.9081035923141186
37,14,global,0.047493403693931395,0.8393822393822394,0.9209677419354839
37,15,global,0.02945902517407606,0.8235294117647058,0.9336016096579477
37,16,global,0.03549060542797495,0.7828900071890726,0.9180201082753287
37,17,global,0.022757697456492636,0.8161648177496038,0.924433249370277
37,18,global,0.03542009884678748,0.8444607483492297,0.9293937068303914
37,19,global,0.0274079874706343,0.8452883263009845,0.91672753834916
37,20,global,0.03645007923930269,0.7771739130434783,0.9104186952288218
38,1,global,0.020954079358002677,0.7779503105590062,0.9131161236424394
38,2,global,0.019383259911894272,0.8321456848772764,0.9108175061932288
38,3,global,0.03347732181425486,0.7921348314606742,0.9159159159159159
38,4,global,0.027418520434557683,0.784366576819407,0.9132947976878613
38,5,global,0.03117505995203837,0.8220338983050848,0.9162210338680927
38,6,global,0.017055655296229804,0.7998411437648928,0.9268707482993197
38,7,global,0.01313755795981453,0.8387096774193549,0.9251101321585903
38,8,global,0.01881331403762663,0.7883149872988993,0.9044183949504058
38,9,global,0.04363472784525416,0.8709677419354839,0.9561551433389545
38,10,global,0.022185014650481373,0.7969094922737306,0.9198113207547169
38,11,global,0.020008892841262782,0.830806065442937,0.9440677966101695
38,12,global,0.06160714285714286,0.8462732919254659,0.9286293592862936
38,13,global,0.05291479820627803,0.8201550387596899,0.9245901639344263
38,14,global,0.03445575567736883,0.8671378091872791,0.9440765268579838
38,15,global,0.0380057212913772,0.829971181556196,0.9257012888551933
38,16,global,0.02247191011235955,0.739961759082218,0.8958333333333334
38,17,global,0.024652622142536978,0.8042620363062352,0.9242424242424242
38,18,global,0.01304978250362494,0.8100172711571675,0.9247015610651974
38,19,global,0.04209445585215606,0.7791411042944786,0.9025304592314901
38,20,global,0.01783132530120482,0.8254105445116681,0.921747042766151
39,1,global,0.021816336884830034,0.7886323268206039,0.912630579297246
39,2,global,0.021486123545210387,0.7689922480620155,0.8969243557772236
39,3,global,0.032201146890163214,0.813953488372093,0.9196062346185397
39,4,global,0.015887426236949616,0.7580518460329929,0.8966101694915254
39,5,global,0.03499382461918485,0.8099352051835853,0.8959276018099548
39,6,global,0.029676258992805755,0.8423169750603379,0.9163179916317992
39,7,global,0.02073365231259968,0.8686131386861314,0.9335347432024169
39,8,global,0.03486750348675035,0.7582938388625592,0.9009393680614859
39,9,global,0.026655202063628546,0.8270849273144606,0.9165329052969502
39,10,global,0.04843820733363513,0.8207547169811321,0.9251870324189526
39,11,global,0.01718213058419244,0.8145593869731801,0.9143088116410671
39,12,global,0.016088060965283656,0.8099547511312217,0.910828025477707
39,13,global,0.016168148746968473,0.8567208271787297,0.9503491078355314
39,14,global,0.029712615684364344,0.8145922746781116,0.9131221719457013
39,15,global,0.0496969696969697,0.825720309205903,0.9315985130111524
39,16,global,0.01592920353982301,0.8486312399355878,0.9229480737018425
39,17,global,0.015012106537530266,0.7747671464860287,0.9037238873751136
39,18,global,0.0310192023633678,0.7626262626262627,0.8967391304347826
39,19,global,0.04238998788857489,0.865606936416185,0.9413533834586466
39,20,global,0.030010718113612004,0.7520510483135825,0.8806262230919765
40,1,global,0.05006645990252548,0.8119266055045872,0.9174757281553398
40,2,global,0.03424657534246575,0.8271391529818496,0.9200726612170754
40,3,global,0.033763654419066536,0.7779675491033304,0.9188940092165898
40,4,global,0.01264591439688716,0.804159445407279,0.9065934065934066
40,5,global,0.03139475038600103,0.7813333333333333,0.926923076923077
40,6,global,0.03680336487907466,0.9295499021526419,0.9779338014042126
40,7,global,0.052216748768472904,0.7785179017485429,0.8936170212765957
40,8,global,0.03110704483074108,0.8003194888178914,0.9069373942470389
40,9,global,0.036036036036036036,0.8136200716845878,0.9342507645259939
40,10,global,0.0087890625,0.8646209386281588,0.9326473339569691
40,11,global,0.04294478527607362,0.8279569892473119,0.9009584664536742
40,12,global,0.05804624823029731,0.785031847133758,0.9064625850340136
40,13,global,0.026974006866110838,0.7715736040609137,0.9105839416058394
40,14,global,0.043478260869565216,0.7550274223034735,0.875
40,15,global,0.03506548373468526,0.7948717948717948,0.9352290679304898
40,16,global,0.018152480839048003,0.7724719101123596,0.8948948948948949
40,17,global,0.02327790973871734,0.8441780821917808,0.9095744680851063
40,18,global,0.021780303030303032,0.7983333333333333,0.9114260407440212
40,19,global,0.04368471035137702,0.7942857142857143,0.9113043478260869
40,20,global,0.016256386437529028,0.7890433360588717,0.9142607174103237
41,1,global,0.019741837509491267,0.8063214525891056,0.9158345221112696
41,2,global,0.03872679045092838,0.7816196542311192,0.902818270165209
41,3,global,0.03302509907529723,0.8214285714285714,0.9340478153338829
41,4,global,0.0478568456096546,0.8050179211469534,0.9206712433257056
41,5,global,0.030849549121974372,0.8313659359190556,0.9204244031830239
41,6,global,0.018633540372670808,0.779385171790235,0.9032882011605415
41,7,global,0.0421179302045728,0.7855670103092783,0.9173431734317343
41,8,global,0.030829353017802867,0.7809452363090773,0.909895414320193
41,9,global,0.021821631878557873,0.8040201005025126,0.8994708994708994
41,10,global,0.034227567067530065,0.7988736926790024,0.9111111111111111
41,11,global,0.045780474351902925,0.7903682719546742,0.9074446680080482
41,12,global,0.0272975432211101,0.7765538945712038,0.9217021276595745
41,13,global,0.039323046291687404,0.7969018932874354,0.9033728350045579
41,14,global,0.032467532467532464,0.7893890675241158,0.9090909090909091
41,15,global,0.04359430604982206,0.7853881278538812,0.9104234527687296
41,16,global,0.0322026620867325,0.7953696788648245,0.9064234734337827
41,17,global,0.011824324324324325,0.7893950709484691,0.921411387329591
41,18,global,0.027821522309711286,0.7607913669064749,0.9102439024390244
41,19,global,0.02927927927927928,0.7886497064579256,0.9221871713985279
41,20,global,0.040123456790123455,0.7760210803689065,0.8919298245614035
42,1,global,0.03076923076923077,0.8435081685296647,0.9402714932126697
42,2,global,0.006457564575645757,0.778321108394458,0.9140350877192982
42,3,global,0.01366120218579235,0.7966101694915254,0.8880407124681934
42,4,global,0.018047200370198982,0.7871649065800163,0.896551724137931
42,5,global,0.02702702702702703,0.8231665524331734,0.9261404779145547
42,6,global,0.01938534278959811,0.8240270727580372,0.9181494661921709
42,7,global,0.029219363279546447,0.7974105102817974,0.9218241042345277
42,8,global,0.056878949927078266,0.787828947368421,0.9120492524186455
42,9,global,0.017190775681341718,0.8104477611940298,0.9284578696343402
42,10,global,0.04010815682739973,0.8158929976396538,0.8949096880131363
42,11,global,0.032679738562091505,0.789198606271777,0.9196261682242991
42,12,global,0.018887187340479835,0.8030713640469738,0.9192307692307692
42,13,global,0.013763271726307511,0.8374910905203136,0.9238805970149254
42,14,global,0.018211920529801324,0.7903930131004366,0.9099378881987578
42,15,global,0.04156234351527291,0.8342151675485009,0.9348837209302325
42,16,global,0.01482544237207078,0.7802013422818792,0.9065588499550764
42,17,global,0.03176043557168784,0.8412955465587044,0.9189873417721519
42,18,global,0.00988235294117647,0.820186598812553,0.9420814479638009
42,19,global,0.039301310043668124,0.7761194029850746,0.898936170212766
42,20,global,0.015252621544327931,0.8251928020565553,0.9276018099547512
43,1,global,0.018901890189018902,0.7770800627943485,0.923534409515718
43,2,global,0.03006012024048096,0.7972027972027972,0.9250936329588015
43,3,global,0.04186952288218111,0.768595041322314,0.9073083778966132
43,4,global,0.023096663815226688,0.7931034482758621,0.9014308426073132
43,5,global,0.019279128248113998,0.8410295230885693,0.9534136546184739
43,6,global,0.009068425391591096,0.7726285300506879,0.9080280592361653
43,7,global,0.020637898686679174,0.7821457821457821,0.8823529411764706
43,8,global,0.06104328523862375,0.8054768649669499,0.9158316633266533
43,9,global,0.024610748367654443,0.8101153504880213,0.9391634980988594
43,10,global,0.01733477789815818,0.8233009708737864,0.9400826446280992
43,11,global,0.05002689618074233,0.7842778793418648,0.9212598425196851
43,12,global,0.028187919463087248,0.820919175911252,0.9165971643035863
43,13,global,0.024390243902439025,0.7830188679245284,0.914616497829233
43,14,global,0.009523809523809525,0.7560240963855421,0.8867313915857605
43,15,global,0.028056112224448898,0.7874564459930313,0.8825688073394495
