sp,type,sampler,nbon,rep,deg,monitored,layer
node_55,realized,Realized interactions,226,73,57,47,2
node_55,realized,Realized interactions,231,73,57,48,2
node_55,realized,Realized interactions,236,73,57,49,2
node_55,realized,Realized interactions,241,73,57,44,2
node_55,realized,Realized interactions,246,73,57,49,2
node_55,realized,Realized interactions,251,73,57,49,2
node_55,realized,Realized interactions,256,73,57,50,2
node_55,realized,Realized interactions,261,73,57,45,2
node_55,realized,Realized interactions,266,73,57,51,2
node_55,realized,Realized interactions,271,73,57,45,2
node_55,realized,Realized interactions,276,73,57,45,2
node_55,realized,Realized interactions,281,73,57,46,2
node_55,realized,Realized interactions,286,73,57,50,2
node_55,realized,Realized interactions,291,73,57,49,2
node_55,realized,Realized interactions,296,73,57,47,2
node_55,realized,Realized interactions,301,73,57,46,2
node_55,realized,Realized interactions,306,73,57,51,2
node_55,realized,Realized interactions,311,73,57,52,2
node_55,realized,Realized interactions,316,73,57,47,2
node_55,realized,Realized interactions,321,73,57,50,2
node_55,realized,Realized interactions,326,73,57,50,2
node_55,realized,Realized interactions,331,73,57,49,2
node_55,realized,Realized interactions,336,73,57,51,2
node_55,realized,Realized interactions,341,73,57,48,2
node_55,realized,Realized interactions,346,73,57,52,2
node_55,realized,Realized interactions,351,73,57,50,2
node_55,realized,Realized interactions,356,73,57,49,2
node_55,realized,Realized interactions,361,73,57,50,2
node_55,realized,Realized interactions,366,73,57,50,2
node_55,realized,Realized interactions,371,73,57,50,2
node_55,realized,Realized interactions,376,73,57,51,2
node_55,realized,Realized interactions,381,73,57,47,2
node_55,realized,Realized interactions,386,73,57,48,2
node_55,realized,Realized interactions,391,73,57,53,2
node_55,realized,Realized interactions,396,73,57,53,2
node_55,realized,Realized interactions,401,73,57,51,2
node_55,realized,Realized interactions,406,73,57,55,2
node_55,realized,Realized interactions,411,73,57,51,2
node_55,realized,Realized interactions,416,73,57,52,2
node_55,realized,Realized interactions,421,73,57,56,2
node_55,realized,Realized interactions,426,73,57,53,2
node_55,realized,Realized interactions,431,73,57,53,2
node_55,realized,Realized interactions,436,73,57,51,2
node_55,realized,Realized interactions,441,73,57,52,2
node_55,realized,Realized interactions,446,73,57,51,2
node_55,realized,Realized interactions,451,73,57,52,2
node_55,realized,Realized interactions,456,73,57,54,2
node_55,realized,Realized interactions,461,73,57,53,2
node_55,realized,Realized interactions,466,73,57,53,2
node_55,realized,Realized interactions,471,73,57,52,2
node_55,realized,Realized interactions,476,73,57,55,2
node_55,realized,Realized interactions,481,73,57,51,2
node_55,realized,Realized interactions,486,73,57,50,2
node_55,realized,Realized interactions,491,73,57,54,2
node_55,realized,Realized interactions,496,73,57,54,2
node_55,realized,Realized interactions,1,74,57,2,2
node_55,realized,Realized interactions,6,74,57,5,2
node_55,realized,Realized interactions,11,74,57,10,2
node_55,realized,Realized interactions,16,74,57,14,2
node_55,realized,Realized interactions,21,74,57,21,2
node_55,realized,Realized interactions,26,74,57,19,2
node_55,realized,Realized interactions,31,74,57,21,2
node_55,realized,Realized interactions,36,74,57,23,2
node_55,realized,Realized interactions,41,74,57,26,2
node_55,realized,Realized interactions,46,74,57,26,2
node_55,realized,Realized interactions,51,74,57,35,2
node_55,realized,Realized interactions,56,74,57,28,2
node_55,realized,Realized interactions,61,74,57,35,2
node_55,realized,Realized interactions,66,74,57,36,2
node_55,realized,Realized interactions,71,74,57,37,2
node_55,realized,Realized interactions,76,74,57,34,2
node_55,realized,Realized interactions,81,74,57,34,2
node_55,realized,Realized interactions,86,74,57,35,2
node_55,realized,Realized interactions,91,74,57,36,2
node_55,realized,Realized interactions,96,74,57,39,2
node_55,realized,Realized interactions,101,74,57,38,2
node_55,realized,Realized interactions,106,74,57,40,2
node_55,realized,Realized interactions,111,74,57,39,2
node_55,realized,Realized interactions,116,74,57,41,2
node_55,realized,Realized interactions,121,74,57,41,2
node_55,realized,Realized interactions,126,74,57,42,2
node_55,realized,Realized interactions,131,74,57,43,2
node_55,realized,Realized interactions,136,74,57,44,2
node_55,realized,Realized interactions,141,74,57,41,2
node_55,realized,Realized interactions,146,74,57,45,2
node_55,realized,Realized interactions,151,74,57,39,2
node_55,realized,Realized interactions,156,74,57,42,2
node_55,realized,Realized interactions,161,74,57,41,2
node_55,realized,Realized interactions,166,74,57,41,2
node_55,realized,Realized interactions,171,74,57,48,2
node_55,realized,Realized interactions,176,74,57,51,2
node_55,realized,Realized interactions,181,74,57,44,2
node_55,realized,Realized interactions,186,74,57,41,2
node_55,realized,Realized interactions,191,74,57,45,2
node_55,realized,Realized interactions,196,74,57,45,2
node_55,realized,Realized interactions,201,74,57,44,2
node_55,realized,Realized interactions,206,74,57,43,2
node_55,realized,Realized interactions,211,74,57,48,2
node_55,realized,Realized interactions,216,74,57,47,2
node_55,realized,Realized interactions,221,74,57,49,2
node_55,realized,Realized interactions,226,74,57,46,2
node_55,realized,Realized interactions,231,74,57,47,2
node_55,realized,Realized interactions,236,74,57,45,2
node_55,realized,Realized interactions,241,74,57,46,2
node_55,realized,Realized interactions,246,74,57,48,2
node_55,realized,Realized interactions,251,74,57,49,2
node_55,realized,Realized interactions,256,74,57,49,2
node_55,realized,Realized interactions,261,74,57,43,2
node_55,realized,Realized interactions,266,74,57,47,2
node_55,realized,Realized interactions,271,74,57,51,2
node_55,realized,Realized interactions,276,74,57,50,2
node_55,realized,Realized interactions,281,74,57,47,2
node_55,realized,Realized interactions,286,74,57,51,2
node_55,realized,Realized interactions,291,74,57,48,2
node_55,realized,Realized interactions,296,74,57,50,2
node_55,realized,Realized interactions,301,74,57,47,2
node_55,realized,Realized interactions,306,74,57,52,2
node_55,realized,Realized interactions,311,74,57,51,2
node_55,realized,Realized interactions,316,74,57,53,2
node_55,realized,Realized interactions,321,74,57,51,2
node_55,realized,Realized interactions,326,74,57,48,2
node_55,realized,Realized interactions,331,74,57,51,2
node_55,realized,Realized interactions,336,74,57,50,2
node_55,realized,Realized interactions,341,74,57,47,2
node_55,realized,Realized interactions,346,74,57,53,2
node_55,realized,Realized interactions,351,74,57,52,2
node_55,realized,Realized interactions,356,74,57,49,2
node_55,realized,Realized interactions,361,74,57,51,2
node_55,realized,Realized interactions,366,74,57,53,2
node_55,realized,Realized interactions,371,74,57,51,2
node_55,realized,Realized interactions,376,74,57,53,2
node_55,realized,Realized interactions,381,74,57,55,2
node_55,realized,Realized interactions,386,74,57,48,2
node_55,realized,Realized interactions,391,74,57,52,2
node_55,realized,Realized interactions,396,74,57,49,2
node_55,realized,Realized interactions,401,74,57,51,2
node_55,realized,Realized interactions,406,74,57,51,2
node_55,realized,Realized interactions,411,74,57,55,2
node_55,realized,Realized interactions,416,74,57,51,2
node_55,realized,Realized interactions,421,74,57,52,2
node_55,realized,Realized interactions,426,74,57,54,2
node_55,realized,Realized interactions,431,74,57,52,2
node_55,realized,Realized interactions,436,74,57,53,2
node_55,realized,Realized interactions,441,74,57,51,2
node_55,realized,Realized interactions,446,74,57,51,2
node_55,realized,Realized interactions,451,74,57,51,2
node_55,realized,Realized interactions,456,74,57,50,2
node_55,realized,Realized interactions,461,74,57,49,2
node_55,realized,Realized interactions,466,74,57,50,2
node_55,realized,Realized interactions,471,74,57,50,2
node_55,realized,Realized interactions,476,74,57,55,2
node_55,realized,Realized interactions,481,74,57,52,2
node_55,realized,Realized interactions,486,74,57,53,2
node_55,realized,Realized interactions,491,74,57,51,2
node_55,realized,Realized interactions,496,74,57,51,2
node_55,realized,Realized interactions,1,75,57,1,2
node_55,realized,Realized interactions,6,75,57,8,2
node_55,realized,Realized interactions,11,75,57,10,2
node_55,realized,Realized interactions,16,75,57,14,2
node_55,realized,Realized interactions,21,75,57,21,2
node_55,realized,Realized interactions,26,75,57,23,2
node_55,realized,Realized interactions,31,75,57,23,2
node_55,realized,Realized interactions,36,75,57,26,2
node_55,realized,Realized interactions,41,75,57,24,2
node_55,realized,Realized interactions,46,75,57,27,2
node_55,realized,Realized interactions,51,75,57,26,2
node_55,realized,Realized interactions,56,75,57,31,2
node_55,realized,Realized interactions,61,75,57,35,2
node_55,realized,Realized interactions,66,75,57,32,2
node_55,realized,Realized interactions,71,75,57,38,2
node_55,realized,Realized interactions,76,75,57,36,2
node_55,realized,Realized interactions,81,75,57,35,2
node_55,realized,Realized interactions,86,75,57,38,2
node_55,realized,Realized interactions,91,75,57,41,2
node_55,realized,Realized interactions,96,75,57,34,2
node_55,realized,Realized interactions,101,75,57,37,2
node_55,realized,Realized interactions,106,75,57,41,2
node_55,realized,Realized interactions,111,75,57,42,2
node_55,realized,Realized interactions,116,75,57,36,2
node_55,realized,Realized interactions,121,75,57,42,2
node_55,realized,Realized interactions,126,75,57,39,2
node_55,realized,Realized interactions,131,75,57,44,2
node_55,realized,Realized interactions,136,75,57,38,2
node_55,realized,Realized interactions,141,75,57,40,2
node_55,realized,Realized interactions,146,75,57,47,2
node_55,realized,Realized interactions,151,75,57,41,2
node_55,realized,Realized interactions,156,75,57,43,2
node_55,realized,Realized interactions,161,75,57,42,2
node_55,realized,Realized interactions,166,75,57,44,2
node_55,realized,Realized interactions,171,75,57,44,2
node_55,realized,Realized interactions,176,75,57,44,2
node_55,realized,Realized interactions,181,75,57,44,2
node_55,realized,Realized interactions,186,75,57,42,2
node_55,realized,Realized interactions,191,75,57,48,2
node_55,realized,Realized interactions,196,75,57,46,2
node_55,realized,Realized interactions,201,75,57,43,2
node_55,realized,Realized interactions,206,75,57,48,2
node_55,realized,Realized interactions,211,75,57,49,2
node_55,realized,Realized interactions,216,75,57,48,2
node_55,realized,Realized interactions,221,75,57,50,2
node_55,realized,Realized interactions,226,75,57,47,2
node_55,realized,Realized interactions,231,75,57,44,2
node_55,realized,Realized interactions,236,75,57,48,2
node_55,realized,Realized interactions,241,75,57,47,2
node_55,realized,Realized interactions,246,75,57,45,2
node_55,realized,Realized interactions,251,75,57,49,2
node_55,realized,Realized interactions,256,75,57,48,2
node_55,realized,Realized interactions,261,75,57,47,2
node_55,realized,Realized interactions,266,75,57,48,2
node_55,realized,Realized interactions,271,75,57,50,2
node_55,realized,Realized interactions,276,75,57,51,2
node_55,realized,Realized interactions,281,75,57,49,2
node_55,realized,Realized interactions,286,75,57,49,2
node_55,realized,Realized interactions,291,75,57,48,2
node_55,realized,Realized interactions,296,75,57,45,2
node_55,realized,Realized interactions,301,75,57,53,2
node_55,realized,Realized interactions,306,75,57,49,2
node_55,realized,Realized interactions,311,75,57,48,2
node_55,realized,Realized interactions,316,75,57,51,2
node_55,realized,Realized interactions,321,75,57,52,2
node_55,realized,Realized interactions,326,75,57,51,2
node_55,realized,Realized interactions,331,75,57,50,2
node_55,realized,Realized interactions,336,75,57,50,2
node_55,realized,Realized interactions,341,75,57,49,2
node_55,realized,Realized interactions,346,75,57,49,2
node_55,realized,Realized interactions,351,75,57,55,2
node_55,realized,Realized interactions,356,75,57,50,2
node_55,realized,Realized interactions,361,75,57,48,2
node_55,realized,Realized interactions,366,75,57,52,2
node_55,realized,Realized interactions,371,75,57,49,2
node_55,realized,Realized interactions,376,75,57,52,2
node_55,realized,Realized interactions,381,75,57,53,2
node_55,realized,Realized interactions,386,75,57,48,2
node_55,realized,Realized interactions,391,75,57,50,2
node_55,realized,Realized interactions,396,75,57,50,2
node_55,realized,Realized interactions,401,75,57,53,2
node_55,realized,Realized interactions,406,75,57,52,2
node_55,realized,Realized interactions,411,75,57,51,2
node_55,realized,Realized interactions,416,75,57,53,2
node_55,realized,Realized interactions,421,75,57,51,2
node_55,realized,Realized interactions,426,75,57,52,2
node_55,realized,Realized interactions,431,75,57,52,2
node_55,realized,Realized interactions,436,75,57,52,2
node_55,realized,Realized interactions,441,75,57,52,2
node_55,realized,Realized interactions,446,75,57,52,2
node_55,realized,Realized interactions,451,75,57,53,2
node_55,realized,Realized interactions,456,75,57,53,2
node_55,realized,Realized interactions,461,75,57,51,2
node_55,realized,Realized interactions,466,75,57,51,2
node_55,realized,Realized interactions,471,75,57,53,2
node_55,realized,Realized interactions,476,75,57,52,2
node_55,realized,Realized interactions,481,75,57,56,2
node_55,realized,Realized interactions,486,75,57,53,2
node_55,realized,Realized interactions,491,75,57,53,2
node_55,realized,Realized interactions,496,75,57,53,2
node_55,realized,Realized interactions,1,76,57,1,2
node_55,realized,Realized interactions,6,76,57,6,2
node_55,realized,Realized interactions,11,76,57,12,2
node_55,realized,Realized interactions,16,76,57,13,2
node_55,realized,Realized interactions,21,76,57,18,2
node_55,realized,Realized interactions,26,76,57,26,2
node_55,realized,Realized interactions,31,76,57,21,2
node_55,realized,Realized interactions,36,76,57,26,2
node_55,realized,Realized interactions,41,76,57,25,2
node_55,realized,Realized interactions,46,76,57,28,2
node_55,realized,Realized interactions,51,76,57,30,2
node_55,realized,Realized interactions,56,76,57,30,2
node_55,realized,Realized interactions,61,76,57,35,2
node_55,realized,Realized interactions,66,76,57,30,2
node_55,realized,Realized interactions,71,76,57,37,2
node_55,realized,Realized interactions,76,76,57,34,2
node_55,realized,Realized interactions,81,76,57,32,2
node_55,realized,Realized interactions,86,76,57,35,2
node_55,realized,Realized interactions,91,76,57,39,2
node_55,realized,Realized interactions,96,76,57,35,2
node_55,realized,Realized interactions,101,76,57,40,2
node_55,realized,Realized interactions,106,76,57,41,2
node_55,realized,Realized interactions,111,76,57,39,2
node_55,realized,Realized interactions,116,76,57,41,2
node_55,realized,Realized interactions,121,76,57,39,2
node_55,realized,Realized interactions,126,76,57,41,2
node_55,realized,Realized interactions,131,76,57,42,2
node_55,realized,Realized interactions,136,76,57,42,2
node_55,realized,Realized interactions,141,76,57,41,2
node_55,realized,Realized interactions,146,76,57,44,2
node_55,realized,Realized interactions,151,76,57,48,2
node_55,realized,Realized interactions,156,76,57,47,2
node_55,realized,Realized interactions,161,76,57,44,2
node_55,realized,Realized interactions,166,76,57,44,2
node_55,realized,Realized interactions,171,76,57,46,2
node_55,realized,Realized interactions,176,76,57,46,2
node_55,realized,Realized interactions,181,76,57,47,2
node_55,realized,Realized interactions,186,76,57,43,2
node_55,realized,Realized interactions,191,76,57,42,2
node_55,realized,Realized interactions,196,76,57,46,2
node_55,realized,Realized interactions,201,76,57,48,2
node_55,realized,Realized interactions,206,76,57,47,2
node_55,realized,Realized interactions,211,76,57,44,2
node_55,realized,Realized interactions,216,76,57,43,2
node_55,realized,Realized interactions,221,76,57,46,2
node_55,realized,Realized interactions,226,76,57,47,2
node_55,realized,Realized interactions,231,76,57,47,2
node_55,realized,Realized interactions,236,76,57,45,2
node_55,realized,Realized interactions,241,76,57,44,2
node_55,realized,Realized interactions,246,76,57,48,2
node_55,realized,Realized interactions,251,76,57,45,2
node_55,realized,Realized interactions,256,76,57,51,2
node_55,realized,Realized interactions,261,76,57,44,2
node_55,realized,Realized interactions,266,76,57,52,2
node_55,realized,Realized interactions,271,76,57,44,2
node_55,realized,Realized interactions,276,76,57,48,2
node_55,realized,Realized interactions,281,76,57,49,2
node_55,realized,Realized interactions,286,76,57,46,2
node_55,realized,Realized interactions,291,76,57,50,2
node_55,realized,Realized interactions,296,76,57,52,2
node_55,realized,Realized interactions,301,76,57,48,2
node_55,realized,Realized interactions,306,76,57,50,2
node_55,realized,Realized interactions,311,76,57,49,2
node_55,realized,Realized interactions,316,76,57,52,2
node_55,realized,Realized interactions,321,76,57,54,2
node_55,realized,Realized interactions,326,76,57,45,2
node_55,realized,Realized interactions,331,76,57,50,2
node_55,realized,Realized interactions,336,76,57,47,2
node_55,realized,Realized interactions,341,76,57,48,2
node_55,realized,Realized interactions,346,76,57,52,2
node_55,realized,Realized interactions,351,76,57,53,2
node_55,realized,Realized interactions,356,76,57,51,2
node_55,realized,Realized interactions,361,76,57,47,2
node_55,realized,Realized interactions,366,76,57,54,2
node_55,realized,Realized interactions,371,76,57,49,2
node_55,realized,Realized interactions,376,76,57,50,2
node_55,realized,Realized interactions,381,76,57,50,2
node_55,realized,Realized interactions,386,76,57,51,2
node_55,realized,Realized interactions,391,76,57,51,2
node_55,realized,Realized interactions,396,76,57,53,2
node_55,realized,Realized interactions,401,76,57,52,2
node_55,realized,Realized interactions,406,76,57,51,2
node_55,realized,Realized interactions,411,76,57,52,2
node_55,realized,Realized interactions,416,76,57,51,2
node_55,realized,Realized interactions,421,76,57,49,2
node_55,realized,Realized interactions,426,76,57,50,2
node_55,realized,Realized interactions,431,76,57,52,2
node_55,realized,Realized interactions,436,76,57,49,2
node_55,realized,Realized interactions,441,76,57,50,2
node_55,realized,Realized interactions,446,76,57,54,2
node_55,realized,Realized interactions,451,76,57,52,2
node_55,realized,Realized interactions,456,76,57,52,2
node_55,realized,Realized interactions,461,76,57,53,2
node_55,realized,Realized interactions,466,76,57,54,2
node_55,realized,Realized interactions,471,76,57,51,2
node_55,realized,Realized interactions,476,76,57,54,2
node_55,realized,Realized interactions,481,76,57,55,2
node_55,realized,Realized interactions,486,76,57,53,2
node_55,realized,Realized interactions,491,76,57,54,2
node_55,realized,Realized interactions,496,76,57,53,2
node_55,realized,Realized interactions,1,77,57,1,2
node_55,realized,Realized interactions,6,77,57,7,2
node_55,realized,Realized interactions,11,77,57,12,2
node_55,realized,Realized interactions,16,77,57,17,2
node_55,realized,Realized interactions,21,77,57,14,2
node_55,realized,Realized interactions,26,77,57,19,2
node_55,realized,Realized interactions,31,77,57,26,2
node_55,realized,Realized interactions,36,77,57,27,2
node_55,realized,Realized interactions,41,77,57,32,2
node_55,realized,Realized interactions,46,77,57,27,2
node_55,realized,Realized interactions,51,77,57,33,2
node_55,realized,Realized interactions,56,77,57,33,2
node_55,realized,Realized interactions,61,77,57,37,2
node_55,realized,Realized interactions,66,77,57,31,2
node_55,realized,Realized interactions,71,77,57,37,2
node_55,realized,Realized interactions,76,77,57,43,2
node_55,realized,Realized interactions,81,77,57,36,2
node_55,realized,Realized interactions,86,77,57,39,2
node_55,realized,Realized interactions,91,77,57,38,2
node_55,realized,Realized interactions,96,77,57,42,2
node_55,realized,Realized interactions,101,77,57,38,2
node_55,realized,Realized interactions,106,77,57,42,2
node_55,realized,Realized interactions,111,77,57,40,2
node_55,realized,Realized interactions,116,77,57,39,2
node_55,realized,Realized interactions,121,77,57,38,2
node_55,realized,Realized interactions,126,77,57,39,2
node_55,realized,Realized interactions,131,77,57,39,2
node_55,realized,Realized interactions,136,77,57,42,2
node_55,realized,Realized interactions,141,77,57,41,2
node_55,realized,Realized interactions,146,77,57,41,2
node_55,realized,Realized interactions,151,77,57,41,2
node_55,realized,Realized interactions,156,77,57,45,2
node_55,realized,Realized interactions,161,77,57,37,2
node_55,realized,Realized interactions,166,77,57,45,2
node_55,realized,Realized interactions,171,77,57,40,2
node_55,realized,Realized interactions,176,77,57,41,2
node_55,realized,Realized interactions,181,77,57,45,2
node_55,realized,Realized interactions,186,77,57,45,2
node_55,realized,Realized interactions,191,77,57,46,2
node_55,realized,Realized interactions,196,77,57,44,2
node_55,realized,Realized interactions,201,77,57,46,2
node_55,realized,Realized interactions,206,77,57,44,2
node_55,realized,Realized interactions,211,77,57,46,2
node_55,realized,Realized interactions,216,77,57,49,2
node_55,realized,Realized interactions,221,77,57,46,2
node_55,realized,Realized interactions,226,77,57,49,2
node_55,realized,Realized interactions,231,77,57,49,2
node_55,realized,Realized interactions,236,77,57,44,2
node_55,realized,Realized interactions,241,77,57,44,2
node_55,realized,Realized interactions,246,77,57,47,2
node_55,realized,Realized interactions,251,77,57,46,2
node_55,realized,Realized interactions,256,77,57,45,2
node_55,realized,Realized interactions,261,77,57,45,2
node_55,realized,Realized interactions,266,77,57,52,2
node_55,realized,Realized interactions,271,77,57,51,2
node_55,realized,Realized interactions,276,77,57,46,2
node_55,realized,Realized interactions,281,77,57,47,2
node_55,realized,Realized interactions,286,77,57,51,2
node_55,realized,Realized interactions,291,77,57,51,2
node_55,realized,Realized interactions,296,77,57,51,2
node_55,realized,Realized interactions,301,77,57,47,2
node_55,realized,Realized interactions,306,77,57,44,2
node_55,realized,Realized interactions,311,77,57,51,2
node_55,realized,Realized interactions,316,77,57,53,2
node_55,realized,Realized interactions,321,77,57,56,2
node_55,realized,Realized interactions,326,77,57,51,2
node_55,realized,Realized interactions,331,77,57,53,2
node_55,realized,Realized interactions,336,77,57,53,2
node_55,realized,Realized interactions,341,77,57,54,2
node_55,realized,Realized interactions,346,77,57,51,2
node_55,realized,Realized interactions,351,77,57,51,2
node_55,realized,Realized interactions,356,77,57,49,2
node_55,realized,Realized interactions,361,77,57,47,2
node_55,realized,Realized interactions,366,77,57,50,2
node_55,realized,Realized interactions,371,77,57,49,2
node_55,realized,Realized interactions,376,77,57,54,2
node_55,realized,Realized interactions,381,77,57,54,2
node_55,realized,Realized interactions,386,77,57,48,2
node_55,realized,Realized interactions,391,77,57,52,2
node_55,realized,Realized interactions,396,77,57,53,2
node_55,realized,Realized interactions,401,77,57,50,2
node_55,realized,Realized interactions,406,77,57,49,2
node_55,realized,Realized interactions,411,77,57,52,2
node_55,realized,Realized interactions,416,77,57,52,2
node_55,realized,Realized interactions,421,77,57,51,2
node_55,realized,Realized interactions,426,77,57,53,2
node_55,realized,Realized interactions,431,77,57,55,2
node_55,realized,Realized interactions,436,77,57,52,2
node_55,realized,Realized interactions,441,77,57,50,2
node_55,realized,Realized interactions,446,77,57,54,2
node_55,realized,Realized interactions,451,77,57,52,2
node_55,realized,Realized interactions,456,77,57,53,2
node_55,realized,Realized interactions,461,77,57,51,2
node_55,realized,Realized interactions,466,77,57,51,2
node_55,realized,Realized interactions,471,77,57,52,2
node_55,realized,Realized interactions,476,77,57,54,2
node_55,realized,Realized interactions,481,77,57,53,2
node_55,realized,Realized interactions,486,77,57,54,2
node_55,realized,Realized interactions,491,77,57,50,2
node_55,realized,Realized interactions,496,77,57,53,2
node_55,realized,Realized interactions,1,78,57,1,2
node_55,realized,Realized interactions,6,78,57,6,2
node_55,realized,Realized interactions,11,78,57,14,2
node_55,realized,Realized interactions,16,78,57,15,2
node_55,realized,Realized interactions,21,78,57,22,2
node_55,realized,Realized interactions,26,78,57,18,2
node_55,realized,Realized interactions,31,78,57,21,2
node_55,realized,Realized interactions,36,78,57,25,2
node_55,realized,Realized interactions,41,78,57,30,2
node_55,realized,Realized interactions,46,78,57,27,2
node_55,realized,Realized interactions,51,78,57,29,2
node_55,realized,Realized interactions,56,78,57,35,2
node_55,realized,Realized interactions,61,78,57,33,2
node_55,realized,Realized interactions,66,78,57,28,2
node_55,realized,Realized interactions,71,78,57,37,2
node_55,realized,Realized interactions,76,78,57,32,2
node_55,realized,Realized interactions,81,78,57,36,2
node_55,realized,Realized interactions,86,78,57,39,2
node_55,realized,Realized interactions,91,78,57,35,2
node_55,realized,Realized interactions,96,78,57,37,2
node_55,realized,Realized interactions,101,78,57,43,2
node_55,realized,Realized interactions,106,78,57,37,2
node_55,realized,Realized interactions,111,78,57,44,2
node_55,realized,Realized interactions,116,78,57,41,2
node_55,realized,Realized interactions,121,78,57,41,2
node_55,realized,Realized interactions,126,78,57,41,2
node_55,realized,Realized interactions,131,78,57,39,2
node_55,realized,Realized interactions,136,78,57,43,2
node_55,realized,Realized interactions,141,78,57,40,2
node_55,realized,Realized interactions,146,78,57,43,2
node_55,realized,Realized interactions,151,78,57,45,2
node_55,realized,Realized interactions,156,78,57,39,2
node_55,realized,Realized interactions,161,78,57,44,2
node_55,realized,Realized interactions,166,78,57,45,2
node_55,realized,Realized interactions,171,78,57,46,2
node_55,realized,Realized interactions,176,78,57,43,2
node_55,realized,Realized interactions,181,78,57,45,2
node_55,realized,Realized interactions,186,78,57,46,2
node_55,realized,Realized interactions,191,78,57,44,2
node_55,realized,Realized interactions,196,78,57,47,2
node_55,realized,Realized interactions,201,78,57,50,2
node_55,realized,Realized interactions,206,78,57,42,2
node_55,realized,Realized interactions,211,78,57,43,2
node_55,realized,Realized interactions,216,78,57,48,2
node_55,realized,Realized interactions,221,78,57,43,2
node_55,realized,Realized interactions,226,78,57,49,2
node_55,realized,Realized interactions,231,78,57,45,2
node_55,realized,Realized interactions,236,78,57,48,2
node_55,realized,Realized interactions,241,78,57,45,2
node_55,realized,Realized interactions,246,78,57,46,2
node_55,realized,Realized interactions,251,78,57,48,2
node_55,realized,Realized interactions,256,78,57,49,2
node_55,realized,Realized interactions,261,78,57,49,2
node_55,realized,Realized interactions,266,78,57,47,2
node_55,realized,Realized interactions,271,78,57,48,2
node_55,realized,Realized interactions,276,78,57,48,2
node_55,realized,Realized interactions,281,78,57,49,2
node_55,realized,Realized interactions,286,78,57,49,2
node_55,realized,Realized interactions,291,78,57,47,2
node_55,realized,Realized interactions,296,78,57,49,2
node_55,realized,Realized interactions,301,78,57,48,2
node_55,realized,Realized interactions,306,78,57,50,2
node_55,realized,Realized interactions,311,78,57,49,2
node_55,realized,Realized interactions,316,78,57,51,2
node_55,realized,Realized interactions,321,78,57,51,2
node_55,realized,Realized interactions,326,78,57,49,2
node_55,realized,Realized interactions,331,78,57,48,2
node_55,realized,Realized interactions,336,78,57,50,2
node_55,realized,Realized interactions,341,78,57,52,2
node_55,realized,Realized interactions,346,78,57,54,2
node_55,realized,Realized interactions,351,78,57,49,2
node_55,realized,Realized interactions,356,78,57,49,2
node_55,realized,Realized interactions,361,78,57,50,2
node_55,realized,Realized interactions,366,78,57,50,2
node_55,realized,Realized interactions,371,78,57,51,2
node_55,realized,Realized interactions,376,78,57,50,2
node_55,realized,Realized interactions,381,78,57,54,2
node_55,realized,Realized interactions,386,78,57,52,2
node_55,realized,Realized interactions,391,78,57,54,2
node_55,realized,Realized interactions,396,78,57,51,2
node_55,realized,Realized interactions,401,78,57,50,2
node_55,realized,Realized interactions,406,78,57,52,2
node_55,realized,Realized interactions,411,78,57,53,2
node_55,realized,Realized interactions,416,78,57,50,2
node_55,realized,Realized interactions,421,78,57,49,2
node_55,realized,Realized interactions,426,78,57,48,2
node_55,realized,Realized interactions,431,78,57,55,2
node_55,realized,Realized interactions,436,78,57,53,2
node_55,realized,Realized interactions,441,78,57,53,2
node_55,realized,Realized interactions,446,78,57,51,2
node_55,realized,Realized interactions,451,78,57,52,2
node_55,realized,Realized interactions,456,78,57,51,2
node_55,realized,Realized interactions,461,78,57,54,2
node_55,realized,Realized interactions,466,78,57,56,2
node_55,realized,Realized interactions,471,78,57,50,2
node_55,realized,Realized interactions,476,78,57,53,2
node_55,realized,Realized interactions,481,78,57,52,2
node_55,realized,Realized interactions,486,78,57,53,2
node_55,realized,Realized interactions,491,78,57,54,2
node_55,realized,Realized interactions,496,78,57,53,2
node_55,realized,Realized interactions,1,79,57,1,2
node_55,realized,Realized interactions,6,79,57,7,2
node_55,realized,Realized interactions,11,79,57,9,2
node_55,realized,Realized interactions,16,79,57,13,2
node_55,realized,Realized interactions,21,79,57,21,2
node_55,realized,Realized interactions,26,79,57,21,2
node_55,realized,Realized interactions,31,79,57,22,2
node_55,realized,Realized interactions,36,79,57,26,2
node_55,realized,Realized interactions,41,79,57,29,2
node_55,realized,Realized interactions,46,79,57,27,2
node_55,realized,Realized interactions,51,79,57,30,2
node_55,realized,Realized interactions,56,79,57,35,2
node_55,realized,Realized interactions,61,79,57,33,2
node_55,realized,Realized interactions,66,79,57,36,2
node_55,realized,Realized interactions,71,79,57,36,2
node_55,realized,Realized interactions,76,79,57,35,2
node_55,realized,Realized interactions,81,79,57,36,2
node_55,realized,Realized interactions,86,79,57,36,2
node_55,realized,Realized interactions,91,79,57,35,2
node_55,realized,Realized interactions,96,79,57,35,2
node_55,realized,Realized interactions,101,79,57,36,2
node_55,realized,Realized interactions,106,79,57,38,2
node_55,realized,Realized interactions,111,79,57,38,2
node_55,realized,Realized interactions,116,79,57,40,2
node_55,realized,Realized interactions,121,79,57,43,2
node_55,realized,Realized interactions,126,79,57,40,2
node_55,realized,Realized interactions,131,79,57,37,2
