sim,variable,eff,eff_low,eff_upp,rmse,occ,set,eff_confint_upp,eff_confint_low
95,Balanced Mask,1658.0493025164508,1552.1408814146978,1771.1842542731067,0.012110581624041383,0.5171,samplers,1552.1408814146978,1771.1842542731067
96,Uncertainty Sampling,1145.2291966353105,1080.6892025655816,1211.198529080152,0.013313905419491399,0.7742,samplers,1080.6892025655816,1211.198529080152
96,Weighted Balanced Acceptance,1191.9716551316433,1124.797465214462,1258.1145226762808,0.010695213833218939,0.7742,samplers,1124.797465214462,1258.1145226762808
96,Balanced Acceptance,1432.7951559754106,1346.6512972795192,1518.3633199306562,0.012534180871216681,0.7742,samplers,1346.6512972795192,1518.3633199306562
96,Balanced Mask,1131.5672159216695,1057.1713335229633,1196.7495690001087,0.014758462288721103,0.7742,samplers,1057.1713335229633,1196.7495690001087
97,Uncertainty Sampling,499.334923203542,468.37565649162894,528.0984158274765,0.02825063471287378,0.6093,samplers,468.37565649162894,528.0984158274765
97,Weighted Balanced Acceptance,583.6448480573416,552.9608815484368,616.0314771453501,0.024186796273327003,0.6093,samplers,552.9608815484368,616.0314771453501
97,Balanced Acceptance,756.9662462078475,721.486641447388,807.001126508428,0.02726389819554022,0.6093,samplers,721.486641447388,807.001126508428
97,Balanced Mask,484.5758920924196,459.1002788089703,512.4892112901139,0.024643368444775774,0.6093,samplers,459.1002788089703,512.4892112901139
98,Uncertainty Sampling,473.0833832279863,441.0969348238203,505.36364513403623,0.014389600011047748,0.626,samplers,441.0969348238203,505.36364513403623
98,Weighted Balanced Acceptance,557.4027565961761,521.7984800651526,596.6286309776275,0.013964561334596028,0.626,samplers,521.7984800651526,596.6286309776275
98,Balanced Acceptance,744.9499712127266,695.9725797935872,797.3740284055859,0.01601928321547718,0.626,samplers,695.9725797935872,797.3740284055859
98,Balanced Mask,466.5057092589161,439.33589540770225,498.33715168412647,0.01266340250766823,0.626,samplers,439.33589540770225,498.33715168412647
99,Uncertainty Sampling,634.7943332531075,595.4364470786151,674.0518672915833,0.026330296424977032,0.3851,samplers,595.4364470786151,674.0518672915833
99,Weighted Balanced Acceptance,966.1731534142464,908.0839818698192,1021.8282119336475,0.021411481051005442,0.3851,samplers,908.0839818698192,1021.8282119336475
99,Balanced Acceptance,1441.4186338195739,1357.4688017269248,1521.403389633729,0.01924462422431212,0.3851,samplers,1357.4688017269248,1521.403389633729
99,Balanced Mask,617.2648964496948,587.1575961254055,658.0656261550571,0.026571338659386313,0.3851,samplers,587.1575961254055,658.0656261550571
100,Uncertainty Sampling,4981.603381679487,4598.5627205151095,5538.714335762529,0.010376900539210834,0.3831,samplers,4598.5627205151095,5538.714335762529
100,Weighted Balanced Acceptance,7844.378871339351,7183.512051061281,8826.945300065734,0.00791533344120541,0.3831,samplers,7183.512051061281,8826.945300065734
100,Balanced Acceptance,13542.756292354748,11749.816365391685,15178.245939766997,0.00805562940052945,0.3831,samplers,11749.816365391685,15178.245939766997
100,Balanced Mask,4654.083483501318,4304.828079254462,5092.42429806034,0.011398922004794917,0.3831,samplers,4304.828079254462,5092.42429806034
101,Uncertainty Sampling,1120.3068135798414,1017.7486556827395,1230.7355384922325,0.018410130262183168,0.1186,samplers,1017.7486556827395,1230.7355384922325
101,Weighted Balanced Acceptance,5143.609157240324,4480.529369807986,5538.714335762529,0.012618459098844837,0.1186,samplers,4480.529369807986,5538.714335762529
101,Balanced Acceptance,10631.567175621605,8897.851198447413,12830.772828616442,0.012415686286116936,0.1186,samplers,8897.851198447413,12830.772828616442
101,Balanced Mask,1007.6208796349791,919.0477369805282,1113.604429720705,0.028012954053436262,0.1186,samplers,919.0477369805282,1113.604429720705
102,Uncertainty Sampling,130.46993876923258,119.9571319403341,140.49195771999877,0.014893311892911877,0.8823,samplers,119.9571319403341,140.49195771999877
102,Weighted Balanced Acceptance,133.10587260368257,122.87122372848711,143.61734653676604,0.016123014346639607,0.8823,samplers,122.87122372848711,143.61734653676604
102,Balanced Acceptance,145.64233371928628,136.06695032252745,157.45845533950106,0.017969475910014857,0.8823,samplers,136.06695032252745,157.45845533950106
102,Balanced Mask,129.17161200314766,119.2394725142202,137.4345833561617,0.01617100720236154,0.8823,samplers,119.2394725142202,137.4345833561617
103,Uncertainty Sampling,585.9843372572614,554.0680207956218,634.7943332531075,0.018747900657742164,0.1171,samplers,554.0680207956218,634.7943332531075
103,Weighted Balanced Acceptance,2133.2934259338344,1993.0381723310418,2287.990669810254,0.014026300888000167,0.1171,samplers,1993.0381723310418,2287.990669810254
103,Balanced Acceptance,3918.573956503179,3653.6285618407082,4348.096669248923,0.010461330382962588,0.1171,samplers,3653.6285618407082,4348.096669248923
103,Balanced Mask,534.4744138861184,490.4264208095058,576.6822726347079,0.014060382709387429,0.1171,samplers,490.4264208095058,576.6822726347079
104,Uncertainty Sampling,2991.2782317568985,2777.8948636823366,3208.192835484111,0.009739221941220857,0.4177,samplers,2777.8948636823366,3208.192835484111
104,Weighted Balanced Acceptance,4489.500293573133,4127.752217427436,4922.175478930002,0.00759347230586328,0.4177,samplers,4127.752217427436,4922.175478930002
104,Balanced Acceptance,6929.480224506714,6282.544073742313,7597.308255358441,0.0061679201811946655,0.4177,samplers,6282.544073742313,7597.308255358441
104,Balanced Mask,2885.4971225244253,2652.993956349914,3094.7409361701984,0.00973045472009291,0.4177,samplers,2652.993956349914,3094.7409361701984
105,Uncertainty Sampling,1452.9973940475668,1379.3651961818352,1549.0393920262497,0.01625440749978883,0.8724,samplers,1379.3651961818352,1549.0393920262497
105,Weighted Balanced Acceptance,1452.9973940475668,1382.126963597673,1530.5601685129916,0.015627229646410546,0.8724,samplers,1382.126963597673,1530.5601685129916
105,Balanced Acceptance,1609.0417124151688,1527.501801725633,1701.728318690832,0.01500365488718909,0.8724,samplers,1527.501801725633,1701.728318690832
105,Balanced Mask,1410.0506007298793,1338.5947775749478,1503.2538490632373,0.017110809615824892,0.8724,samplers,1338.5947775749478,1503.2538490632373
106,Uncertainty Sampling,351.1599634131184,330.7080147047302,373.62329473654626,0.012710287849282216,0.8322,samplers,330.7080147047302,373.62329473654626
106,Weighted Balanced Acceptance,352.5675573370319,331.3701588719875,374.3713639527763,0.012518623262994548,0.8322,samplers,331.3701588719875,374.3713639527763
106,Balanced Acceptance,416.238684928213,393.5677622651168,445.53047829392733,0.013960012795961124,0.8322,samplers,393.5677622651168,445.53047829392733
106,Balanced Mask,337.38943460503293,317.1045895182164,361.1324021860739,0.01604940361409665,0.8322,samplers,317.1045895182164,361.1324021860739
107,Uncertainty Sampling,2292.571688743539,2129.0306769770923,2439.2250740737272,0.009137609749361378,0.324,samplers,2129.0306769770923,2439.2250740737272
107,Weighted Balanced Acceptance,3895.1305689252918,3617.2707325973042,4279.073875240858,0.010039463724195282,0.324,samplers,3617.2707325973042,4279.073875240858
107,Balanced Acceptance,6396.665288560193,5893.020031721618,7083.633674648308,0.00881760730004068,0.324,samplers,5893.020031721618,7083.633674648308
107,Balanced Mask,2172.044294128793,2025.1864986347748,2334.2158162029873,0.011281941424264743,0.324,samplers,2025.1864986347748,2334.2158162029873
108,Uncertainty Sampling,1858.283465387388,1746.5579981483102,1973.2051377686291,0.013901899526458908,0.4611,samplers,1746.5579981483102,1973.2051377686291
108,Weighted Balanced Acceptance,2513.518078209425,2348.264620242124,2717.4425454180823,0.010711928391278656,0.4611,samplers,2348.264620242124,2717.4425454180823
108,Balanced Acceptance,3631.770245169481,3365.957937787276,3848.6637141977694,0.008530574310619989,0.4611,samplers,3365.957937787276,3848.6637141977694
108,Balanced Mask,1792.5686535219659,1694.9343230673219,1903.4263301671106,0.010142789235240767,0.4611,samplers,1694.9343230673219,1903.4263301671106
109,Uncertainty Sampling,259.6180864477819,247.44958205015683,276.22558075535517,0.021269734339435964,0.5898,samplers,247.44958205015683,276.22558075535517
109,Weighted Balanced Acceptance,313.9490321530206,294.4838768660348,332.69842709955185,0.02396984342137392,0.5898,samplers,294.4838768660348,332.69842709955185
109,Balanced Acceptance,425.49834471296236,401.51916157203567,451.8124040481835,0.024230652190573732,0.5898,samplers,401.51916157203567,451.8124040481835
109,Balanced Mask,261.1806341763177,244.98717255826227,274.57302464171346,0.020992774175379807,0.5898,samplers,244.98717255826227,274.57302464171346
110,Uncertainty Sampling,372.1316376950533,344.895011315065,403.12861592631435,0.0215671702936558,0.1261,samplers,344.895011315065,403.12861592631435
110,Weighted Balanced Acceptance,1325.2742115881656,1220.9279560680316,1418.5371872903045,0.013735416072796647,0.1261,samplers,1220.9279560680316,1418.5371872903045
110,Balanced Acceptance,2559.175654691988,2343.572315640043,2728.3351755981757,0.011083134108715465,0.1261,samplers,2343.572315640043,2728.3351755981757
110,Balanced Mask,345.58556071182517,319.0131277978082,376.6245703159274,0.013499839702963309,0.1261,samplers,319.0131277978082,376.6245703159274
111,Uncertainty Sampling,2914.4997655164707,2706.59340307383,3150.9563150098793,0.009469272029650339,0.4323,samplers,2706.59340307383,3150.9563150098793
111,Weighted Balanced Acceptance,4194.3341459770545,3879.5796142002528,4589.373868104502,0.00899477486932115,0.4323,samplers,3879.5796142002528,4589.373868104502
111,Balanced Acceptance,6578.321398559876,5964.1694295529305,7255.714803862385,0.008158488346961673,0.4323,samplers,5964.1694295529305,7255.714803862385
111,Balanced Mask,2722.88341365017,2548.9583785223426,2932.0410895849773,0.009973075429068457,0.4323,samplers,2548.9583785223426,2932.0410895849773
112,Uncertainty Sampling,6257.461587617625,5594.384935210041,6888.023691487396,0.010471785231463412,0.624,samplers,5594.384935210041,6888.023691487396
112,Weighted Balanced Acceptance,7461.766686691707,6371.127183859097,8246.610013532507,0.010193574392338934,0.624,samplers,6371.127183859097,8246.610013532507
112,Balanced Acceptance,9833.744724678807,8583.19488879197,11425.352751525867,0.010507102873739575,0.624,samplers,8583.19488879197,11425.352751525867
112,Balanced Mask,5940.3580252546,5300.271279343342,6805.853199235992,0.010553248082757266,0.624,samplers,5300.271279343342,6805.853199235992
113,Uncertainty Sampling,481.67685265222485,451.8124040481835,516.6059817811662,0.03001603145748801,0.5644,samplers,451.8124040481835,516.6059817811662
113,Weighted Balanced Acceptance,597.8232018693335,561.8803127464993,624.7174463219836,0.029180847538546287,0.5644,samplers,561.8803127464993,624.7174463219836
113,Balanced Acceptance,797.3740284055859,758.4818453540726,843.3056484841833,0.03105781873319426,0.5644,samplers,758.4818453540726,843.3056484841833
113,Balanced Mask,475.93070167172505,447.31634815240864,504.35382701671284,0.030060677708119005,0.5644,samplers,447.31634815240864,504.35382701671284
114,Uncertainty Sampling,1288.677617506778,1175.3986762323834,1376.6089473322777,0.015800214078329725,0.2167,samplers,1175.3986762323834,1376.6089473322777
114,Weighted Balanced Acceptance,3273.009176491599,2973.38251364138,3602.8291080110416,0.01426975554653359,0.2167,samplers,2973.38251364138,3602.8291080110416
114,Balanced Acceptance,6121.287226101449,5429.029584583587,6846.815177666387,0.010419889704613708,0.2167,samplers,5429.029584583587,6846.815177666387
114,Balanced Mask,1161.376789528215,1052.950673071839,1263.1575644299423,0.02467967084195513,0.2167,samplers,1052.950673071839,1263.1575644299423
115,Uncertainty Sampling,1788.9867411301645,1691.5475036876783,1903.4263301671106,0.010850963515256312,0.647,samplers,1691.5475036876783,1903.4263301671106
115,Weighted Balanced Acceptance,2061.9736251147856,1945.7700163281406,2207.0800449153153,0.00977676762319532,0.647,samplers,1945.7700163281406,2207.0800449153153
115,Balanced Acceptance,2685.024888101093,2508.495563990144,2862.5029454824376,0.009548494283027674,0.647,samplers,2508.495563990144,2862.5029454824376
115,Balanced Mask,1771.1842542731067,1664.6954477691381,1888.2581563087517,0.009564808453087064,0.647,samplers,1664.6954477691381,1888.2581563087517
116,Uncertainty Sampling,3734.907305714125,3503.3393018580423,3989.754105025963,0.010940754420587565,0.8087,samplers,3503.3393018580423,3989.754105025963
116,Weighted Balanced Acceptance,3848.6637141977694,3639.041781926165,4144.297950272941,0.010753798265615266,0.8087,samplers,3639.041781926165,4144.297950272941
116,Balanced Acceptance,4498.489178937583,4211.146766645301,4863.456519738353,0.009403442035209753,0.8087,samplers,4211.146766645301,4863.456519738353
116,Balanced Mask,3727.444210376451,3447.726401463561,3981.781774571026,0.0098783551016986,0.8087,samplers,3447.726401463561,3981.781774571026
117,Uncertainty Sampling,434.09484973098955,406.3669045645607,459.1002788089703,0.014376182828437995,0.2863,samplers,406.3669045645607,459.1002788089703
117,Weighted Balanced Acceptance,833.2454565687616,778.463000764177,893.6688254484111,0.01587325595869379,0.2863,samplers,778.463000764177,893.6688254484111
117,Balanced Acceptance,1393.2294402416278,1312.0862006368452,1491.2746012329137,0.012812210961948631,0.2863,samplers,1312.0862006368452,1491.2746012329137
117,Balanced Mask,421.26414413712934,391.99647874998857,443.7517383585182,0.011380267705154195,0.2863,samplers,391.99647874998857,443.7517383585182
118,Uncertainty Sampling,176.82724676804142,165.86377988392456,190.0297140612163,0.01607149686409768,0.9262,samplers,165.86377988392456,190.0297140612163
118,Weighted Balanced Acceptance,174.02024601412478,163.23081599577236,183.67668208174763,0.015483482097880717,0.9262,samplers,163.23081599577236,183.67668208174763
118,Balanced Acceptance,188.51539028863215,177.8915062599787,202.18571381347593,0.015627995189989082,0.9262,samplers,177.8915062599787,202.18571381347593
118,Balanced Mask,173.67251859269655,163.88511240974242,186.26650104103447,0.016194608619357946,0.9262,samplers,163.88511240974242,186.26650104103447
119,Uncertainty Sampling,423.799581249934,394.3557643292239,451.8124040481835,0.026101096219848914,0.5498,samplers,394.3557643292239,451.8124040481835
119,Weighted Balanced Acceptance,527.0431690696867,489.44645026806404,564.1325607149223,0.024936806873339358,0.5498,samplers,489.44645026806404,564.1325607149223
119,Balanced Acceptance,717.1702520783299,682.190034853669,772.2595234082376,0.029171166038803473,0.5498,samplers,682.190034853669,772.2595234082376
119,Balanced Mask,418.7438756125844,383.4658838013922,440.21553450828645,0.023527346847393733,0.5498,samplers,383.4658838013922,440.21553450828645
120,Uncertainty Sampling,715.7372017971568,668.6804296107084,761.5221533280869,0.010790075665654828,0.4948,samplers,668.6804296107084,761.5221533280869
120,Weighted Balanced Acceptance,973.9343180194687,909.902149211517,1032.0987883963885,0.010090145833879122,0.4948,samplers,909.902149211517,1032.0987883963885
120,Balanced Acceptance,1421.3773849354675,1322.6260473955722,1497.2522447181743,0.00881555402072532,0.4948,samplers,1322.6260473955722,1497.2522447181743
120,Balanced Mask,695.9725797935872,647.6193247931019,734.592308678754,0.009293299649671192,0.4948,samplers,647.6193247931019,734.592308678754
121,Uncertainty Sampling,1095.9267893630997,1030.0364476138166,1161.376789528215,0.009159796988840577,0.8466,samplers,1030.0364476138166,1161.376789528215
121,Weighted Balanced Acceptance,1102.5227778737278,1040.3895265081726,1175.3986762323834,0.012134697466030015,0.8466,samplers,1040.3895265081726,1175.3986762323834
121,Balanced Acceptance,1253.091614808404,1184.8405268683293,1338.5947775749478,0.009782737627736524,0.8466,samplers,1184.8405268683293,1338.5947775749478
121,Balanced Mask,1050.8466660334345,997.5938866706477,1122.5498938475287,0.007975927426012039,0.8466,samplers,997.5938866706477,1122.5498938475287
122,Uncertainty Sampling,599.0201645329738,563.0053104944784,638.6149316447053,0.009835588098164148,0.8591,samplers,563.0053104944784,638.6149316447053
122,Weighted Balanced Acceptance,600.2195237573609,563.0053104944784,633.525886611436,0.014311115937690503,0.8591,samplers,563.0053104944784,633.525886611436
122,Balanced Acceptance,691.8088316768507,656.7506787937336,730.1975129200787,0.008728534576547016,0.8591,samplers,656.7506787937336,730.1975129200787
122,Balanced Mask,583.6448480573416,547.4582813335171,619.7391486658149,0.011138377600472512,0.8591,samplers,547.4582813335171,619.7391486658149
123,Uncertainty Sampling,302.84679615536766,284.0699906500167,328.7295102156239,0.013020244300940394,0.3303,samplers,284.0699906500167,328.7295102156239
123,Weighted Balanced Acceptance,534.4744138861184,501.33646346191233,565.2620679177348,0.014364846641786963,0.3303,samplers,501.33646346191233,565.2620679177348
123,Balanced Acceptance,856.9084311792794,808.6169055797751,906.2694475918343,0.015462039433719585,0.3303,samplers,808.6169055797751,906.2694475918343
123,Balanced Mask,299.8331203218334,280.6811853829249,314.5776214560096,0.01078456943094116,0.3303,samplers,280.6811853829249,314.5776214560096
124,Uncertainty Sampling,99.79479656072982,92.12147094111789,111.84650546823053,0.04976398705234027,0.0161,samplers,92.12147094111789,111.84650546823053
124,Weighted Balanced Acceptance,4824.700223855085,4244.974453863874,5494.576992139015,0.016102930133938653,0.0161,samplers,4244.974453863874,5494.576992139015
124,Balanced Acceptance,10868.077376594252,9005.279435812015,13327.775129566988,0.01550379597110533,0.0161,samplers,9005.279435812015,13327.775129566988
124,Balanced Mask,83.6882379660342,77.87393029300334,90.84062907923017,0.0569204091853712,0.0161,samplers,77.87393029300334,90.84062907923017
125,Uncertainty Sampling,909.902149211517,855.196155935455,968.1076269971279,0.009212263289280735,0.9412,samplers,855.196155935455,968.1076269971279
125,Weighted Balanced Acceptance,906.2694475918343,850.0798316906512,968.1076269971279,0.008500959272354652,0.9412,samplers,850.0798316906512,968.1076269971279
125,Balanced Acceptance,954.6472169233097,897.2510185790447,1011.6598395835953,0.010547655687783614,0.9412,samplers,897.2510185790447,1011.6598395835953
125,Balanced Mask,904.4585391179734,851.7818630210965,958.4738365896347,0.008533258138893477,0.9412,samplers,851.7818630210965,958.4738365896347
126,Uncertainty Sampling,8480.801897610276,7154.832532186063,9716.433333067263,0.01592697050468765,0.4488,samplers,7154.832532186063,9716.433333067263
126,Weighted Balanced Acceptance,11939.34456197496,10012.372821993684,14997.177465521632,0.014035149132527904,0.4488,samplers,10012.372821993684,14997.177465521632
126,Balanced Acceptance,19923.310284106377,16707.752203420492,27328.278824235622,0.012485653570250907,0.4488,samplers,16707.752203420492,27328.278824235622
126,Balanced Mask,7954.983662838037,6631.164343967609,9132.252784591044,0.01570359945759711,0.4488,samplers,6631.164343967609,9132.252784591044
127,Uncertainty Sampling,1407.2330362757077,1312.0862006368452,1491.2746012329137,0.008573088826402864,0.6113,samplers,1312.0862006368452,1491.2746012329137
127,Weighted Balanced Acceptance,1641.549794589551,1552.1408814146978,1746.5579981483102,0.010178545168022149,0.6113,samplers,1552.1408814146978,1746.5579981483102
127,Balanced Acceptance,2256.1788218277716,2099.428982730828,2429.486689693561,0.009314835350458498,0.6113,samplers,2099.428982730828,2429.486689693561
127,Balanced Mask,1360.1867281433695,1275.853784986841,1450.0940132700614,0.010099734184969405,0.6113,samplers,1275.853784986841,1450.0940132700614
128,Uncertainty Sampling,684.9245337944961,645.0337635081303,734.592308678754,0.015521023784094956,0.7058,samplers,645.0337635081303,734.592308678754
128,Weighted Balanced Acceptance,752.4375954052294,698.7623248573651,792.6036326953224,0.013910107994142476,0.7058,samplers,698.7623248573651,792.6036326953224
128,Balanced Acceptance,945.1473731616604,895.4581307386311,1005.6074506330227,0.015006803132969088,0.7058,samplers,895.4581307386311,1005.6074506330227
128,Balanced Mask,668.6804296107084,632.2599745810551,712.8796860802311,0.014053671219616228,0.7058,samplers,632.2599745810551,712.8796860802311
129,Uncertainty Sampling,2610.8796545569385,2463.7421576113816,2845.3776425690094,0.010007441519614954,0.9107,samplers,2463.7421576113816,2845.3776425690094
129,Weighted Balanced Acceptance,2637.1220687063783,2458.8191056840783,2845.3776425690094,0.01185503103594129,0.9107,samplers,2458.8191056840783,2845.3776425690094
129,Balanced Acceptance,2868.2342539020397,2658.3057855038987,3107.1459338683994,0.011734141072884967,0.9107,samplers,2658.3057855038987,3107.1459338683994
129,Balanced Mask,2642.402119139072,2453.905891003822,2862.5029454824376,0.01016651034764089,0.9107,samplers,2453.905891003822,2862.5029454824376
130,Uncertainty Sampling,1025.9241207280932,960.3928945868611,1089.3702622271524,0.010132498478502039,0.302,samplers,960.3928945868611,1089.3702622271524
130,Weighted Balanced Acceptance,1930.2644107639635,1817.8436543119299,2061.9736251147856,0.012951538117258026,0.302,samplers,1817.8436543119299,2061.9736251147856
130,Balanced Acceptance,3144.660071098332,2949.687988563359,3406.596842645898,0.010904557441220819,0.302,samplers,2949.687988563359,3406.596842645898
130,Balanced Mask,987.6666738815171,930.143863026667,1042.4725962434718,0.011526209937228096,0.302,samplers,930.143863026667,1042.4725962434718
131,Uncertainty Sampling,312.6956191804409,292.72208807821477,334.03201957384556,0.017711217086103258,0.4686,samplers,292.72208807821477,334.03201957384556
131,Weighted Balanced Acceptance,428.916326966865,399.1170200202449,457.26736267851413,0.01889070061686205,0.4686,samplers,399.1170200202449,457.26736267851413
131,Balanced Acceptance,638.6149316447053,600.2195237573609,671.3607764834319,0.018859050758534647,0.4686,samplers,600.2195237573609,671.3607764834319
131,Balanced Mask,299.23399349506303,281.24316574474307,322.21958528586845,0.015060559428115452,0.4686,samplers,281.24316574474307,322.21958528586845
132,Uncertainty Sampling,2049.6375948635964,1796.1577376250393,2329.5515839345203,0.030406843859031512,0.092,samplers,1796.1577376250393,2329.5515839345203
132,Weighted Balanced Acceptance,12476.459297987449,10610.323167959301,17955.20448263559,0.02579015948092354,0.092,samplers,10610.323167959301,17955.20448263559
132,Balanced Acceptance,29310.007808444538,21282.75281962342,57397.24053417054,0.022227391630788833,0.092,samplers,21282.75281962342,57397.24053417054
132,Balanced Mask,1671.3682335123378,1447.1964340307954,1892.0388301021935,0.03908826968270518,0.092,samplers,1447.1964340307954,1892.0388301021935
133,Uncertainty Sampling,2851.0746626770724,2658.3057855038987,3057.8223079096783,0.009536280179278156,0.6832,samplers,2658.3057855038987,3057.8223079096783
133,Weighted Balanced Acceptance,3201.7822215028104,2967.4410978689702,3399.789777588406,0.009359220799450707,0.6832,samplers,2967.4410978689702,3399.789777588406
133,Balanced Acceptance,4046.0091544257007,3742.3853436743784,4356.8024360286745,0.00874813014564007,0.6832,samplers,3742.3853436743784,4356.8024360286745
133,Balanced Mask,2789.0298116797835,2600.4559548677676,2991.2782317568985,0.008492716279330369,0.6832,samplers,2600.4559548677676,2991.2782317568985
134,Uncertainty Sampling,687.6699937345705,646.325251241114,733.1244456274792,0.0225382116054947,0.776,samplers,646.325251241114,733.1244456274792
134,Weighted Balanced Acceptance,734.592308678754,679.4664531512921,784.716309983809,0.019537894941021518,0.776,samplers,679.4664531512921,784.716309983809
134,Balanced Acceptance,877.725116124203,824.9537007115347,935.7420638310482,0.015965725719539494,0.776,samplers,824.9537007115347,935.7420638310482
134,Balanced Mask,705.7857088302453,656.7506787937336,744.9499712127266,0.019993419142678697,0.776,samplers,656.7506787937336,744.9499712127266
135,Uncertainty Sampling,201.3785057299656,187.01313397875808,215.119320008533,0.01293728695275307,0.3725,samplers,187.01313397875808,215.119320008533
135,Weighted Balanced Acceptance,330.7080147047302,307.7318092765442,351.1599634131184,0.012829292657703313,0.3725,samplers,307.7318092765442,351.1599634131184
135,Balanced Acceptance,530.2152520240687,499.334923203542,559.6370566733591,0.014391640051120872,0.3725,samplers,499.334923203542,559.6370566733591
135,Balanced Mask,196.60248550284572,184.04443985686558,210.43791115898892,0.01188302327794277,0.3725,samplers,184.04443985686558,210.43791115898892
136,Uncertainty Sampling,180.76095164707826,168.20243908080172,192.7091100015489,0.018944075932213023,0.2989,samplers,168.20243908080172,192.7091100015489
136,Weighted Balanced Acceptance,336.7152627152703,315.838578269699,360.410787075863,0.015294062123972772,0.2989,samplers,315.838578269699,360.410787075863
136,Balanced Acceptance,548.5544032648982,515.5736992160415,584.8134227961061,0.017484117987689066,0.2989,samplers,515.5736992160415,584.8134227961061
136,Balanced Mask,175.76935434943974,163.88511240974242,187.76275972914829,0.014978401926307576,0.2989,samplers,163.88511240974242,187.76275972914829
137,Uncertainty Sampling,755.4536755332795,710.0335787350548,805.3885760883596,0.010845029125652845,0.6438,samplers,710.0335787350548,805.3885760883596
137,Weighted Balanced Acceptance,877.725116124203,820.0183059597024,932.0061987011209,0.008975840529594664,0.6438,samplers,820.0183059597024,932.0061987011209
137,Balanced Acceptance,1156.740098266369,1089.3702622271524,1225.8219387299328,0.010963469725625875,0.6438,samplers,1089.3702622271524,1225.8219387299328
137,Balanced Mask,749.4335567029285,702.9679235443883,791.0198513611123,0.009341172474689009,0.6438,samplers,702.9679235443883,791.0198513611123
138,Uncertainty Sampling,2078.537236574687,1899.6229018601869,2251.6705231558394,0.01290984038663441,0.2111,samplers,1899.6229018601869,2251.6705231558394
138,Weighted Balanced Acceptance,5472.640392960608,4805.438046781577,6048.263495767505,0.012397498155649507,0.2111,samplers,4805.438046781577,6048.263495767505
138,Balanced Acceptance,9972.399333636884,9132.252784591044,11448.228612850335,0.00995672073693839,0.2111,samplers,9132.252784591044,11448.228612850335
138,Balanced Mask,1907.237373704863,1725.722481767774,2086.868870842994,0.01607082185445108,0.2111,samplers,1725.722481767774,2086.868870842994
139,Uncertainty Sampling,826.6054244584506,778.463000764177,877.725116124203,0.013426347422515736,0.6399,samplers,778.463000764177,877.725116124203
139,Weighted Balanced Acceptance,962.3157949253756,902.6512492031508,1017.7486556827395,0.012118151915875409,0.6399,samplers,902.6512492031508,1017.7486556827395
139,Balanced Acceptance,1233.1997193466814,1166.0320665604374,1322.6260473955722,0.011160118395227474,0.6399,samplers,1166.0320665604374,1322.6260473955722
139,Balanced Mask,808.6169055797751,763.0468743195427,858.6241347436013,0.010611150084391733,0.6399,samplers,763.0468743195427,858.6241347436013
140,Uncertainty Sampling,340.099647498839,319.65185644198164,362.57996975643346,0.015172401299180965,0.3938,samplers,319.65185644198164,362.57996975643346
140,Weighted Balanced Acceptance,543.0956526045475,509.42317672164006,573.2321945765318,0.012042363013370324,0.3938,samplers,509.42317672164006,573.2321945765318
140,Balanced Acceptance,865.5213696959617,815.1124378604982,920.8878559719464,0.010393076705941647,0.3938,samplers,815.1124378604982,920.8878559719464
140,Balanced Mask,322.86473390485014,304.6695219134291,338.7418305716085,0.016665142549954506,0.3938,samplers,304.6695219134291,338.7418305716085
141,Uncertainty Sampling,622.2233187050035,585.9843372572614,662.0262860745786,0.010180478188069513,0.3747,samplers,585.9843372572614,662.0262860745786
141,Weighted Balanced Acceptance,1025.9241207280932,962.3157949253756,1089.3702622271524,0.011324998958379639,0.3747,samplers,962.3157949253756,1089.3702622271524
141,Balanced Acceptance,1634.996056253221,1530.5601685129916,1743.0680242919216,0.010287395167334313,0.3747,samplers,1530.5601685129916,1743.0680242919216
141,Balanced Mask,614.800522460634,575.5299455679465,654.1286614079621,0.011649114502240888,0.3747,samplers,575.5299455679465,654.1286614079621
142,Uncertainty Sampling,1941.8819768271796,1810.586078765952,2086.868870842994,0.010090711663568269,0.5864,samplers,1810.586078765952,2086.868870842994
142,Weighted Balanced Acceptance,2348.264620242124,2193.8758962932125,2543.8650474611945,0.008141938053622682,0.5864,samplers,2193.8758962932125,2543.8650474611945
142,Balanced Acceptance,3246.9269628318407,3015.3068467672047,3475.4216153297,0.00874428216830807,0.5864,samplers,3015.3068467672047,3475.4216153297
142,Balanced Mask,1899.6229018601869,1778.2838910603293,2025.1864986347748,0.008873722414906467,0.5864,samplers,1778.2838910603293,2025.1864986347748
143,Uncertainty Sampling,348.361612201555,325.4582714464405,368.42849756726486,0.02120673298448546,0.6558,samplers,325.4582714464405,368.42849756726486
143,Weighted Balanced Acceptance,393.5677622651168,370.64593595870525,415.4069563913106,0.02034326427998827,0.6558,samplers,370.64593595870525,415.4069563913106
143,Balanced Acceptance,505.36364513403623,482.64126689168916,534.4744138861184,0.021197022045026388,0.6558,samplers,482.64126689168916,534.4744138861184
143,Balanced Mask,345.58556071182517,326.7628423916097,364.76220796605617,0.019851953054413014,0.6558,samplers,326.7628423916097,364.76220796605617
144,Uncertainty Sampling,2777.8948636823366,2574.5784109516876,2997.2673742806037,0.012407561789937028,0.504,samplers,2574.5784109516876,2997.2673742806037
