sim,variable,offset,eff,eff_low,eff_upp,deg,pmax,occ,set
103,Under-0.40,-0.4,464.7399781009475,506.4809253036408,431.5876685787961,41,0.8536585365853658,0.1171,ranges
103,Under-0.45,-0.45,479.3666719269552,529.7874032857587,438.9813803162806,41,0.8292682926829268,0.1171,ranges
103,Under-0.50,-0.5,487.0259281439254,528.6494585827717,442.4412827297272,41,0.8048780487804879,0.1171,ranges
104,Over-0.50,0.5,4348.096669248923,4795.835815896868,4062.2272273703343,51,1.0,0.4177,ranges
104,Over-0.45,0.45,4202.732049162937,4738.624022296874,3895.1305689252918,51,1.0,0.4177,ranges
104,Over-0.40,0.4,4070.360625852009,4498.489178937583,3727.444210376451,51,1.0,0.4177,ranges
104,Over-0.35,0.35,3902.929406184263,4296.226167683949,3646.327877766501,51,1.0,0.4177,ranges
104,Over-0.30,0.3,3810.365059649918,4094.8586600116046,3475.4216153297,51,1.0,0.4177,ranges
104,Over-0.25,0.25,3660.9438633573805,3942.1584413848514,3386.216425945783,51,1.0,0.4177,ranges
104,Over-0.20,0.2,3503.3393018580423,3902.929406184263,3227.5017923306095,51,1.0,0.4177,ranges
104,Over-0.15,0.15,3319.1582092546478,3631.770245169481,3070.079320523488,51,1.0,0.4177,ranges
104,Over-0.10,0.1,3157.265165272028,3489.352538152525,2902.8638901336767,51,1.0,0.4177,ranges
104,Over-0.05,0.05,3045.6142303045435,3279.5624012071457,2811.4337869722312,51,1.0,0.4177,ranges
104,True-0.00,0.0,2955.5938590291776,3253.4279656934377,2706.59340307383,51,1.0,0.4177,ranges
104,Under-0.05,-0.05,2960.9211679363502,3252.779384969343,2744.2088666356835,51,0.9803921568627451,0.4177,ranges
104,Under-0.10,-0.1,2985.305039775592,3233.968216883436,2695.7911717031925,51,0.9607843137254902,0.4177,ranges
104,Under-0.15,-0.15,2997.2713732783427,3305.911182608012,2733.8015005463935,51,0.9607843137254902,0.4177,ranges
104,Under-0.20,-0.2,3051.7162360986495,3393.0008413998544,2783.4604833806343,51,0.9607843137254902,0.4177,ranges
104,Under-0.25,-0.25,2939.729644137131,3184.5965851731403,2670.6129580975135,51,0.9411764705882353,0.4177,ranges
104,Under-0.30,-0.3,2844.4383398585196,3175.2190722672485,2599.597504555111,51,0.9215686274509803,0.4177,ranges
104,Under-0.35,-0.35,2919.3711347188137,3207.1337619252795,2578.881626936989,51,0.9215686274509803,0.4177,ranges
104,Under-0.40,-0.4,2788.1091102507194,3062.9332300628457,2443.3020570414433,51,0.9215686274509803,0.4177,ranges
104,Under-0.45,-0.45,2709.77290510054,3055.2970860076853,2384.1723266141294,51,0.9019607843137255,0.4177,ranges
104,Under-0.50,-0.5,2603.5107746162685,2860.1390229243025,2336.957877093982,51,0.9019607843137255,0.4177,ranges
105,Over-0.15,0.15,1536.6952847501711,1621.966970732057,1461.7424618843336,66,1.0,0.8724,ranges
105,Over-0.10,0.1,1491.2746012329137,1570.8806597401679,1390.4454878463782,66,1.0,0.8724,ranges
105,Over-0.05,0.05,1412.873806516542,1497.2522447181743,1327.927677939754,66,1.0,0.8724,ranges
105,True-0.00,0.0,1352.0492309313433,1450.0940132700614,1280.9679330181082,66,1.0,0.8724,ranges
105,Under-0.05,-0.05,1346.6512972795192,1418.5371872903045,1250.5876859494865,66,1.0,0.8724,ranges
105,Under-0.10,-0.1,1346.6512972795192,1424.2232692293392,1273.3043727377792,66,1.0,0.8724,ranges
105,Under-0.15,-0.15,1335.9199962147059,1441.4186338195739,1263.1575644299423,66,1.0,0.8724,ranges
105,Under-0.20,-0.2,1352.0492309313433,1427.0748515577357,1255.600557038076,66,1.0,0.8724,ranges
105,Under-0.25,-0.25,1352.0492309313433,1450.0940132700614,1253.091614808404,66,1.0,0.8724,ranges
105,Under-0.30,-0.3,1342.3062929102252,1433.896909341578,1261.6028907938608,66,0.9696969696969697,0.8724,ranges
105,Under-0.35,-0.35,1313.0951343858353,1402.6925633978503,1229.2207693545074,66,0.9696969696969697,0.8724,ranges
105,Under-0.40,-0.4,1310.471306436913,1416.7912749599782,1226.7645392417262,66,0.9696969696969697,0.8724,ranges
105,Under-0.45,-0.45,1307.8527214235,1394.3007693979484,1200.0677908042292,66,0.9696969696969697,0.8724,ranges
105,Under-0.50,-0.5,1299.6975016208075,1407.9567601307704,1216.6789145995165,66,0.9393939393939394,0.8724,ranges
106,Over-0.25,0.25,418.7438756125844,446.4225201992333,390.4314684414629,65,1.0,0.8322,ranges
106,Over-0.20,0.2,428.916326966865,454.5317001316327,400.7168456007311,65,1.0,0.8322,ranges
106,Over-0.15,0.15,406.3669045645607,428.916326966865,377.37864869138775,65,1.0,0.8322,ranges
106,Over-0.10,0.1,394.3557643292239,418.7438756125844,367.69230339231035,65,1.0,0.8322,ranges
106,Over-0.05,0.05,372.8767203129377,395.14534413244604,348.361612201555,65,1.0,0.8322,ranges
106,True-0.00,0.0,352.5675573370319,375.87199874059564,330.04719363457986,65,1.0,0.8322,ranges
106,Under-0.05,-0.05,364.03333977447653,387.3201673633838,346.27749272779965,65,1.0,0.8322,ranges
106,Under-0.10,-0.1,377.37864869138775,398.31950401047806,357.53871717110684,65,1.0,0.8322,ranges
106,Under-0.15,-0.15,393.5677622651168,421.26414413712934,368.42849756726486,65,1.0,0.8322,ranges
106,Under-0.20,-0.2,419.58228533500716,445.53047829392733,391.21319101257455,65,1.0,0.8322,ranges
106,Under-0.25,-0.25,434.09484973098955,465.5735371060913,405.55490182858813,65,1.0,0.8322,ranges
106,Under-0.30,-0.3,458.18290419432753,487.4923798065556,426.35027824526804,65,1.0,0.8322,ranges
106,Under-0.35,-0.35,469.31343905280454,502.3402402086314,438.458014002808,65,1.0,0.8322,ranges
106,Under-0.40,-0.4,476.88361095761525,505.36364513403623,447.31634815240864,65,1.0,0.8322,ranges
106,Under-0.45,-0.45,477.6008039195541,508.15242203257617,446.2005187734477,65,0.9846153846153847,0.8322,ranges
106,Under-0.50,-0.5,473.7948609660868,501.08715388488343,439.117418089094,65,0.9846153846153847,0.8322,ranges
107,Over-0.50,0.5,3176.2676068194637,3392.9963144148082,2937.9116273987006,50,1.0,0.324,ranges
107,Over-0.45,0.45,3063.9446850994104,3253.4279656934377,2794.614012061975,50,1.0,0.324,ranges
107,Over-0.40,0.4,3027.3934398827464,3273.009176491599,2761.2757398217673,50,1.0,0.324,ranges
107,Over-0.35,0.35,2873.97703755741,3100.9372319022063,2658.3057855038987,50,1.0,0.324,ranges
107,Over-0.30,0.3,2739.271467931291,2979.335825326882,2538.781893899034,50,1.0,0.324,ranges
107,Over-0.25,0.25,2626.5935985641822,2897.0633847419617,2483.5331323062114,50,1.0,0.324,ranges
107,Over-0.20,0.2,2523.593295042651,2744.7560420703376,2371.8674441368676,50,1.0,0.324,ranges
107,Over-0.15,0.15,2468.6750664818946,2663.6282500115262,2315.6147331130055,50,1.0,0.324,ranges
107,Over-0.10,0.1,2315.6147331130055,2453.905891003822,2150.4299416519593,50,1.0,0.324,ranges
107,Over-0.05,0.05,2251.6705231558394,2419.7871849278063,2057.8533874520026,50,1.0,0.324,ranges
107,True-0.00,0.0,2103.632463123415,2247.171232970607,1926.4073545788144,50,1.0,0.324,ranges
107,Under-0.05,-0.05,2112.4886383661637,2325.3633418793324,2009.4513034508773,50,0.98,0.324,ranges
107,Under-0.10,-0.1,2193.58896288807,2414.636116289909,1972.9470655275434,50,0.94,0.324,ranges
107,Under-0.15,-0.15,2145.852261309063,2357.369076340775,1984.821523112306,50,0.94,0.324,ranges
107,Under-0.20,-0.2,2120.2533748202572,2260.4004743078417,1937.7482383680165,50,0.94,0.324,ranges
107,Under-0.25,-0.25,2036.0987562940365,2205.6970984733234,1868.2964039448593,50,0.92,0.324,ranges
107,Under-0.30,-0.3,2090.672040896927,2287.5801729988266,1895.486936267397,50,0.88,0.324,ranges
107,Under-0.35,-0.35,2042.1406172699933,2221.109799673295,1885.11830290702,50,0.84,0.324,ranges
107,Under-0.40,-0.4,2042.334938929063,2275.2832094214245,1862.8070752751628,50,0.82,0.324,ranges
107,Under-0.45,-0.45,2027.458713415072,2209.5563402603325,1834.502160472972,50,0.8,0.324,ranges
107,Under-0.50,-0.5,2071.142839794723,2270.7490439398807,1862.8171718558556,50,0.78,0.324,ranges
108,Over-0.50,0.5,2538.781893899034,2728.3351755981757,2410.1264045531316,61,1.0,0.4611,ranges
108,Over-0.45,0.45,2523.593295042651,2695.7875749441905,2329.5515839345203,61,1.0,0.4611,ranges
108,Over-0.40,0.4,2424.632087074893,2584.8983827749876,2274.3024626608276,61,1.0,0.4611,ranges
108,Over-0.35,0.35,2338.8893872054864,2488.5056667009835,2172.044294128793,61,1.0,0.4611,ranges
108,Over-0.30,0.3,2233.727233507236,2405.310487674678,2103.632463123415,61,1.0,0.4611,ranges
108,Over-0.25,0.25,2163.3726047255527,2278.8560750417455,2037.3753665468707,61,1.0,0.4611,ranges
108,Over-0.20,0.2,2091.0472033575297,2238.1996060931497,1961.400176747384,61,1.0,0.4611,ranges
108,Over-0.15,0.15,2001.027091096822,2146.132950493173,1862.004123802076,61,1.0,0.4611,ranges
108,Over-0.10,0.1,1918.716348328076,2078.537236574687,1796.1577376250393,61,1.0,0.4611,ranges
108,Over-0.05,0.05,1839.791395989295,1977.1558925573843,1725.722481767774,61,1.0,0.4611,ranges
108,True-0.00,0.0,1725.722481767774,1836.1151230684918,1621.966970732057,61,1.0,0.4611,ranges
108,Under-0.05,-0.05,1698.3279235426635,1828.7846003444001,1605.8265237319897,61,1.0,0.4611,ranges
108,Under-0.10,-0.1,1722.2741414600785,1836.1151230684918,1621.966970732057,61,1.0,0.4611,ranges
108,Under-0.15,-0.15,1638.2696482255908,1771.1842542731067,1549.0393920262497,61,1.0,0.4611,ranges
108,Under-0.20,-0.2,1655.6096245068159,1779.2225422970794,1534.4341688183154,61,0.9836065573770492,0.4611,ranges
108,Under-0.25,-0.25,1642.4162719572141,1797.1058234117359,1534.4341688183154,61,0.9836065573770492,0.4611,ranges
108,Under-0.30,-0.3,1581.1693902874847,1712.8740566099939,1495.0491658526835,61,0.9836065573770492,0.4611,ranges
108,Under-0.35,-0.35,1606.6741448908424,1712.8740566099939,1471.316374597975,61,0.9836065573770492,0.4611,ranges
108,Under-0.40,-0.4,1552.9601650877264,1675.5986330615635,1447.9603237164945,61,0.9836065573770492,0.4611,ranges
108,Under-0.45,-0.45,1479.118329464176,1618.427805898138,1387.4115075848404,61,0.9344262295081968,0.4611,ranges
108,Under-0.50,-0.5,1420.686156128486,1545.1922932983675,1329.939380716963,61,0.9180327868852459,0.4611,ranges
109,Over-0.50,0.5,367.69230339231035,391.99647874998857,353.27346871889864,69,1.0,0.5898,ranges
109,Over-0.45,0.45,361.8554621153239,379.6499548179324,340.78059560975333,69,1.0,0.5898,ranges
109,Over-0.40,0.4,352.5675573370319,373.62329473654626,328.0726425950289,69,1.0,0.5898,ranges
109,Over-0.35,0.35,336.7152627152703,352.5675573370319,317.7394968836976,69,1.0,0.5898,ranges
109,Over-0.30,0.3,322.21958528586845,342.14658474788195,304.0607309843886,69,1.0,0.5898,ranges
109,Over-0.25,0.25,308.34795044498173,328.7295102156239,295.664289666339,69,1.0,0.5898,ranges
109,Over-0.20,0.2,300.43344672138784,320.2918639497665,280.6811853829249,69,1.0,0.5898,ranges
109,Over-0.15,0.15,285.7797055805466,302.2416473986744,271.2975131736488,69,1.0,0.5898,ranges
109,Over-0.10,0.1,275.1227752333795,287.4997106692768,257.0345862654828,69,1.0,0.5898,ranges
109,Over-0.05,0.05,259.0993173400238,273.4768167998029,244.0090835414104,69,1.0,0.5898,ranges
109,True-0.00,0.0,246.4616620872437,259.6180864477819,233.03784185399988,69,1.0,0.5898,ranges
109,Under-0.05,-0.05,249.93674165628124,262.2275538483023,236.79681480547015,69,1.0,0.5898,ranges
109,Under-0.10,-0.1,248.93889193472597,263.8058070209971,234.90980967206988,69,1.0,0.5898,ranges
109,Under-0.15,-0.15,241.24225869421738,257.1881844176908,229.47558740739697,69,0.9855072463768116,0.5898,ranges
109,Under-0.20,-0.2,239.3198283569549,253.61228197475586,227.64692424829377,69,0.9855072463768116,0.5898,ranges
109,Under-0.25,-0.25,236.93831931554848,250.58682111918074,223.13876680792873,69,0.9855072463768116,0.5898,ranges
109,Under-0.30,-0.3,242.69420893584788,255.64952204850096,228.5594269842404,69,0.9855072463768116,0.5898,ranges
109,Under-0.35,-0.35,241.92204279660928,256.88320790511824,226.0166651996704,69,0.9710144927536232,0.5898,ranges
109,Under-0.40,-0.4,232.97102412889103,246.88431990347806,219.4025313265971,69,0.9420289855072463,0.5898,ranges
109,Under-0.45,-0.45,236.61119638090486,248.24671566460617,221.4975817340629,69,0.927536231884058,0.5898,ranges
109,Under-0.50,-0.5,241.391542444018,255.80772119442494,227.78779503381205,69,0.927536231884058,0.5898,ranges
110,Over-0.50,0.5,520.7558218450073,557.4027565961761,486.51827206864124,38,1.0,0.1261,ranges
110,Over-0.45,0.45,494.365963287168,529.1557754021744,463.7147770803097,38,1.0,0.1261,ranges
110,Over-0.40,0.4,471.1946408242166,520.7558218450073,450.90959207183363,38,1.0,0.1261,ranges
110,Over-0.35,0.35,467.4397478084616,493.3781207481929,425.49834471296236,38,1.0,0.1261,ranges
110,Over-0.30,0.3,454.5317001316327,474.9796964900788,412.09662867510116,38,1.0,0.1261,ranges
110,Over-0.25,0.25,417.9071412012694,451.8124040481835,388.09566048201725,38,1.0,0.1261,ranges
110,Over-0.20,0.2,407.9957906715782,451.8124040481835,383.4658838013922,38,1.0,0.1261,ranges
110,Over-0.15,0.15,395.9365048337362,430.63560045646733,369.16616575148817,38,1.0,0.1261,ranges
110,Over-0.10,0.1,377.37864869138775,404.74452163725687,347.66551569606236,38,1.0,0.1261,ranges
110,Over-0.05,0.05,364.03333977447653,388.872706294334,334.03201957384556,38,1.0,0.1261,ranges
110,True-0.00,0.0,342.83163124014726,372.1316376950533,317.7394968836976,38,1.0,0.1261,ranges
110,Under-0.05,-0.05,334.03201957384556,359.69061389765363,310.82487623269367,38,1.0,0.1261,ranges
110,Under-0.10,-0.1,313.3410692727358,340.12067335730575,288.09315267295017,38,0.9473684210526315,0.1261,ranges
110,Under-0.15,-0.15,319.67161816399926,341.48401725494693,293.91360829489355,38,0.9473684210526315,0.1261,ranges
110,Under-0.20,-0.2,298.10785532528905,322.2936712519569,278.5084920397013,38,0.9210526315789473,0.1261,ranges
110,Under-0.25,-0.25,296.9176868112147,317.81255277063326,277.3965722019419,38,0.9210526315789473,0.1261,ranges
110,Under-0.30,-0.3,293.37561530040074,315.27994303502555,269.73644446107465,38,0.9210526315789473,0.1261,ranges
110,Under-0.35,-0.35,285.84541314937024,306.5736903996343,265.9860730632563,38,0.9210526315789473,0.1261,ranges
110,Under-0.40,-0.4,287.2739493555395,313.70250131032776,264.65526360611364,38,0.8947368421052632,0.1261,ranges
110,Under-0.45,-0.45,274.8654898726842,295.97922054813165,252.21281861218264,38,0.868421052631579,0.1261,ranges
110,Under-0.50,-0.5,295.97922054813165,316.1749980722761,266.20818417536987,38,0.868421052631579,0.1261,ranges
111,Over-0.50,0.5,4228.026779229384,4607.769970862132,3840.973310696248,52,1.0,0.4323,ranges
111,Over-0.45,0.45,4013.766997577187,4400.593429494804,3712.562728195038,52,1.0,0.4323,ranges
111,Over-0.40,0.4,3965.884872784126,4261.990061766193,3595.629931453886,52,1.0,0.4323,ranges
111,Over-0.35,0.35,3780.000722048516,4103.057393204957,3427.0999217315853,52,1.0,0.4323,ranges
111,Over-0.30,0.3,3610.042698772137,3910.743858288866,3266.469046435929,52,1.0,0.4323,ranges
111,Over-0.25,0.25,3503.3393018580423,3764.90941277171,3214.6162848079753,52,1.0,0.4323,ranges
111,Over-0.20,0.2,3332.4627639152764,3631.770245169481,3051.712164459879,52,1.0,0.4323,ranges
111,Over-0.15,0.15,3208.192835484111,3496.3389259263563,2973.38251364138,52,1.0,0.4323,ranges
111,Over-0.10,0.1,3076.2262387253827,3406.596842645898,2822.7031728030142,52,1.0,0.4323,ranges
111,Over-0.05,0.05,2932.0410895849773,3201.7822215028104,2722.88341365017,52,1.0,0.4323,ranges
111,True-0.00,0.0,2777.8948636823366,3051.712164459879,2584.8983827749876,52,1.0,0.4323,ranges
111,Under-0.05,-0.05,2742.606951454633,3012.94592013164,2516.5786723249184,52,0.9615384615384616,0.4323,ranges
111,Under-0.10,-0.1,2715.85987844864,2971.6507845567044,2447.5761692389133,52,0.9423076923076923,0.4323,ranges
111,Under-0.15,-0.15,2672.747626996027,2942.0794228358136,2467.2372842949,52,0.9423076923076923,0.4323,ranges
111,Under-0.20,-0.2,2758.7528546780422,3030.683326221855,2516.2495331566606,52,0.9038461538461539,0.4323,ranges
111,Under-0.25,-0.25,2654.5600054910974,2864.1926667381904,2387.5513880253266,52,0.8846153846153846,0.4323,ranges
111,Under-0.30,-0.3,2465.139069967987,2746.3122859407404,2321.566615614147,52,0.8653846153846154,0.4323,ranges
111,Under-0.35,-0.35,2595.3235680382563,2891.3455990081584,2362.456097009791,52,0.8269230769230769,0.4323,ranges
111,Under-0.40,-0.4,2599.5403642172437,2931.0087516199505,2314.7994317825237,52,0.7884615384615384,0.4323,ranges
111,Under-0.45,-0.45,2537.901773556149,2782.49182779066,2305.5703017979813,52,0.75,0.4323,ranges
111,Under-0.50,-0.5,2492.710251442341,2850.1851989991314,2224.1151959655367,52,0.6923076923076923,0.4323,ranges
112,Over-0.50,0.5,9261.01644220116,10317.325925083196,7939.088006901783,41,1.0,0.624,ranges
112,Over-0.45,0.45,8686.82412210853,9952.472475784609,7328.643279328837,41,1.0,0.624,ranges
112,Over-0.40,0.4,8951.404159141392,9992.366089078885,7658.336612147374,41,1.0,0.624,ranges
112,Over-0.35,0.35,8197.273577140875,9952.472475784609,7154.832532186063,41,1.0,0.624,ranges
112,Over-0.30,0.3,7923.2241136803705,9095.79309547978,7154.832532186063,41,1.0,0.624,ranges
112,Over-0.25,0.25,7476.706649043193,8844.61862543205,6591.492525205504,41,1.0,0.624,ranges
112,Over-0.20,0.2,7328.643279328837,8180.893777266957,6409.472703023665,41,1.0,0.624,ranges
112,Over-0.15,0.15,6957.2564384153175,8148.2323025129035,6232.479241038776,41,1.0,0.624,ranges
112,Over-0.10,0.1,6833.133865053299,7813.060901757654,5952.251820514902,41,1.0,0.624,ranges
112,Over-0.05,0.05,6565.176590472074,7097.816538419654,5527.646871498359,41,1.0,0.624,ranges
112,True-0.00,0.0,6307.727100813404,7284.798700478347,5560.915786547333,41,1.0,0.624,ranges
112,Under-0.05,-0.05,6236.782460080852,7246.216129866081,5609.456402784624,41,0.975609756097561,0.624,ranges
112,Under-0.10,-0.1,6362.7865500629105,7174.107899855487,5272.199386171332,41,0.975609756097561,0.624,ranges
112,Under-0.15,-0.15,6286.881860078259,7060.224283774581,5465.475995186296,41,0.975609756097561,0.624,ranges
112,Under-0.20,-0.2,6182.84688032316,6819.516852642103,5396.578945983012,41,0.9512195121951219,0.624,ranges
112,Under-0.25,-0.25,5673.295834468503,6874.2972950859885,5289.708942761201,41,0.9512195121951219,0.624,ranges
112,Under-0.30,-0.3,5999.935453906333,7041.102148408096,5527.526957232012,41,0.926829268292683,0.624,ranges
112,Under-0.35,-0.35,6426.442755705378,7740.294692554588,5509.124719438986,41,0.9024390243902439,0.624,ranges
112,Under-0.40,-0.4,6591.757026990526,7169.445632635523,5289.892535206038,41,0.8780487804878049,0.624,ranges
112,Under-0.45,-0.45,6614.981928520265,7731.884839545882,5525.197889513233,41,0.7560975609756098,0.624,ranges
112,Under-0.50,-0.5,6821.12790269167,8516.854155024675,5640.686838140153,41,0.7073170731707317,0.624,ranges
113,Over-0.50,0.5,682.190034853669,715.7372017971568,646.325251241114,64,1.0,0.5644,ranges
113,Over-0.45,0.45,658.0656261550571,694.5818867213768,624.7174463219836,64,1.0,0.5644,ranges
113,Over-0.40,0.4,634.7943332531075,668.6804296107084,599.0201645329738,64,1.0,0.5644,ranges
113,Over-0.35,0.35,609.9012515694544,641.1747636049516,569.8027570671853,64,1.0,0.5644,ranges
113,Over-0.30,0.3,593.0592211894406,623.4691353253818,557.4027565961761,64,1.0,0.5644,ranges
113,Over-0.25,0.25,564.1325607149223,595.4364470786151,531.2768499319146,64,1.0,0.5644,ranges
113,Over-0.20,0.2,537.6912228257617,569.8027570671853,509.42317672164006,64,1.0,0.5644,ranges
113,Over-0.15,0.15,520.7558218450073,548.5544032648982,492.39225211712017,64,1.0,0.5644,ranges
113,Over-0.10,0.1,502.3402402086314,523.8900635216153,472.13806756076787,64,1.0,0.5644,ranges
113,Over-0.05,0.05,480.7143655062128,505.36364513403623,450.90959207183363,64,1.0,0.5644,ranges
113,True-0.00,0.0,453.62345445525654,474.9796964900788,425.49834471296236,64,1.0,0.5644,ranges
113,Under-0.05,-0.05,441.0969348238203,464.6432276205506,420.422373722846,64,1.0,0.5644,ranges
113,Under-0.10,-0.1,434.09484973098955,460.94054202302635,408.8126805594747,64,1.0,0.5644,ranges
113,Under-0.15,-0.15,425.49834471296236,451.8124040481835,404.74452163725687,64,1.0,0.5644,ranges
113,Under-0.20,-0.2,412.09662867510116,435.8348808750436,390.4314684414629,64,1.0,0.5644,ranges
113,Under-0.25,-0.25,401.51916157203567,427.20391752038597,382.6996419069335,64,1.0,0.5644,ranges
113,Under-0.30,-0.3,395.14534413244604,421.26414413712934,374.3713639527763,64,1.0,0.5644,ranges
113,Under-0.35,-0.35,378.79539841314323,400.6153796360371,361.0409594429694,64,0.984375,0.5644,ranges
113,Under-0.40,-0.4,376.5292047834468,398.21864507935356,359.5995362313883,64,0.984375,0.5644,ranges
113,Under-0.45,-0.45,375.7768237676131,397.42292420325043,359.5995362313883,64,0.984375,0.5644,ranges
113,Under-0.50,-0.5,364.66984611573315,386.4483460302737,344.1186850251262,64,0.984375,0.5644,ranges
114,Over-0.50,0.5,1828.7846003444001,2013.0705522389674,1671.3682335123378,39,1.0,0.2167,ranges
114,Over-0.45,0.45,1760.587909938233,1953.5694648350197,1602.6177596419034,39,1.0,0.2167,ranges
114,Over-0.40,0.4,1691.5475036876783,1873.2108557905135,1555.248580610641,39,1.0,0.2167,ranges
114,Over-0.35,0.35,1668.028503915309,1810.586078765952,1512.3013923966212,39,1.0,0.2167,ranges
114,Over-0.30,0.3,1631.7290055754472,1788.9867411301645,1482.3528534619568,39,1.0,0.2167,ranges
114,Over-0.25,0.25,1542.854993062865,1694.9343230673219,1379.3651961818352,39,1.0,0.2167,ranges
114,Over-0.20,0.2,1494.2604338558876,1618.7259547853914,1379.3651961818352,39,1.0,0.2167,ranges
114,Over-0.15,0.15,1396.0189666712486,1549.0393920262497,1270.7600547267034,39,1.0,0.2167,ranges
114,Over-0.10,0.1,1357.4688017269248,1482.3528534619568,1250.5876859494865,39,1.0,0.2167,ranges
114,Over-0.05,0.05,1288.677617506778,1410.0506007298793,1161.376789528215,39,1.0,0.2167,ranges
114,True-0.00,0.0,1216.053512187041,1317.3455831294177,1122.5498938475287,39,1.0,0.2167,ranges
114,Under-0.05,-0.05,1201.546634717388,1314.7132619297665,1078.5297683711078,39,1.0,0.2167,ranges
114,Under-0.10,-0.1,1208.77831102506,1333.2505596051237,1095.9267893630997,39,1.0,0.2167,ranges
114,Under-0.15,-0.15,1208.77831102506,1333.2505596051237,1109.1584652628346,39,1.0,0.2167,ranges
114,Under-0.20,-0.2,1250.5876859494865,1371.1129612452237,1100.3197158082664,39,1.0,0.2167,ranges
114,Under-0.25,-0.25,1260.633521780898,1387.6670983474569,1152.12191857291,39,1.0,0.2167,ranges
114,Under-0.30,-0.3,1216.053512187041,1346.6512972795192,1113.604429720705,39,1.0,0.2167,ranges
114,Under-0.35,-0.35,1230.7355384922325,1346.6512972795192,1115.8340904636702,39,1.0,0.2167,ranges
114,Under-0.40,-0.4,1197.513977075111,1323.4708574185122,1105.4358828576235,39,0.9487179487179487,0.2167,ranges
114,Under-0.45,-0.45,1212.63770609987,1337.5073704663844,1099.4258713822283,39,0.8717948717948718,0.2167,ranges
114,Under-0.50,-0.5,1177.2238867551894,1324.6798790258617,1080.2045566129175,39,0.7948717948717948,0.2167,ranges
115,Over-0.50,0.5,2595.2597213004997,2761.2757398217673,2414.9519638688053,61,1.0,0.647,ranges
115,Over-0.45,0.45,2569.4338859173286,2772.3440715183638,2400.504193965931,61,1.0,0.647,ranges
115,Over-0.40,0.4,2414.9519638688053,2605.662592343007,2269.7579493125136,61,1.0,0.647,ranges
115,Over-0.35,0.35,2334.2158162029873,2513.518078209425,2207.0800449153153,61,1.0,0.647,ranges
115,Over-0.30,0.3,2269.7579493125136,2410.1264045531316,2103.632463123415,61,1.0,0.647,ranges
115,Over-0.25,0.25,2180.750743238686,2343.572315640043,2041.4546030802721,61,1.0,0.647,ranges
115,Over-0.20,0.2,2095.2339017367567,2265.2225168150944,1977.1558925573843,61,1.0,0.647,ranges
115,Over-0.15,0.15,2033.3042811478053,2198.2684784618423,1892.0388301021935,61,1.0,0.647,ranges
115,Over-0.10,0.1,1922.5580055670132,2029.2413305954572,1781.8443741869382,61,1.0,0.647,ranges
115,Over-0.05,0.05,1817.8436543119299,1941.8819768271796,1711.970408351601,61,1.0,0.647,ranges
115,True-0.00,0.0,1760.587909938233,1869.4678040732863,1654.7361868200296,61,1.0,0.647,ranges
115,Under-0.05,-0.05,1771.1842542731067,1869.4678040732863,1634.996056253221,61,1.0,0.647,ranges
115,Under-0.10,-0.1,1711.970408351601,1862.004123802076,1586.6698596675947,61,1.0,0.647,ranges
115,Under-0.15,-0.15,1750.054959636472,1873.2108557905135,1602.6177596419034,61,1.0,0.647,ranges
115,Under-0.20,-0.2,1709.451390037693,1833.4134364044646,1600.2596444157048,61,0.9836065573770492,0.647,ranges
115,Under-0.25,-0.25,1687.0418532220729,1813.0015980944177,1563.565846376168,61,0.9672131147540983,0.647,ranges
115,Under-0.30,-0.3,1683.6708045832033,1831.2243984857548,1560.441527611847,61,0.9672131147540983,0.647,ranges
115,Under-0.35,-0.35,1701.4148818159088,1869.1234717025768,1576.8869009637478,61,0.9344262295081968,0.647,ranges
115,Under-0.40,-0.4,1694.6221375606253,1850.5235317062732,1589.553863152617,61,0.9344262295081968,0.647,ranges
115,Under-0.45,-0.45,1650.6541605293687,1838.9274082455177,1517.6502786033168,61,0.9016393442622951,0.647,ranges
115,Under-0.50,-0.5,1634.7959717755286,1839.5662494520188,1518.1775085149907,61,0.8852459016393442,0.647,ranges
116,Over-0.25,0.25,4444.824573997599,4805.438046781577,4094.8586600116046,55,1.0,0.8087,ranges
116,Over-0.20,0.2,4313.447213587398,4757.618381211454,3950.0514379325587,55,1.0,0.8087,ranges
116,Over-0.15,0.15,4185.953023489327,4435.942921297884,3764.90941277171,55,1.0,0.8087,ranges
116,Over-0.10,0.1,4029.855830663063,4296.226167683949,3675.6184358449896,55,1.0,0.8087,ranges
116,Over-0.05,0.05,3742.3853436743784,4029.855830663063,3531.481248147461,55,1.0,0.8087,ranges
116,True-0.00,0.0,3538.5519860983513,3780.000722048516,3292.70823954295,55,1.0,0.8087,ranges
116,Under-0.05,-0.05,3525.649019902674,3834.6299574526684,3261.0744848639742,55,0.9818181818181818,0.8087,ranges
116,Under-0.10,-0.1,3455.8295794965647,3699.0252497096567,3222.171585034967,55,0.9818181818181818,0.8087,ranges
116,Under-0.15,-0.15,3469.681969361564,3669.5481655668027,3158.3619954559504,55,0.9818181818181818,0.8087,ranges
116,Under-0.20,-0.2,3377.760619391229,3666.4399562227904,3136.8074610178555,55,0.9272727272727272,0.8087,ranges
116,Under-0.25,-0.25,3501.5879010931612,3885.4039400119073,3111.8106223302625,55,0.9272727272727272,0.8087,ranges
