sim,set,sp,type,sampler,layer,offset,nbon,low,med,upp,deg,confint_low,confint_upp,pmax
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,80,0.10526315789473684,0.18421052631578946,0.2728070175438596,57,0.17543859649122806,0.21052631578947367,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,90,0.14035087719298245,0.20175438596491227,0.2807017543859649,57,0.19298245614035087,0.22807017543859648,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,100,0.15789473684210525,0.21929824561403508,0.3157894736842105,57,0.21052631578947367,0.24561403508771928,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,110,0.14035087719298245,0.23684210526315788,0.3078947368421052,57,0.22807017543859648,0.24561403508771928,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,120,0.15789473684210525,0.22807017543859648,0.36052631578947364,57,0.22807017543859648,0.24561403508771928,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,130,0.20087719298245613,0.2807017543859649,0.3684210526315789,57,0.2631578947368421,0.2982456140350877,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,140,0.20087719298245613,0.2894736842105263,0.3684210526315789,57,0.2807017543859649,0.3157894736842105,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,150,0.21052631578947367,0.2982456140350877,0.40350877192982454,57,0.2807017543859649,0.3157894736842105,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,160,0.24561403508771928,0.3157894736842105,0.40350877192982454,57,0.2982456140350877,0.3333333333333333,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,170,0.22631578947368422,0.3333333333333333,0.40350877192982454,57,0.3157894736842105,0.3508771929824561,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,180,0.2710526315789474,0.3508771929824561,0.42105263157894735,57,0.3333333333333333,0.3684210526315789,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,190,0.2807017543859649,0.3684210526315789,0.45614035087719296,57,0.3508771929824561,0.38596491228070173,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,200,0.30614035087719305,0.3684210526315789,0.44824561403508767,57,0.3684210526315789,0.38596491228070173,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,210,0.2885964912280702,0.38596491228070173,0.5008771929824561,57,0.3684210526315789,0.40350877192982454,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,220,0.3157894736842105,0.42105263157894735,0.4833333333333333,57,0.38596491228070173,0.43859649122807015,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,230,0.3157894736842105,0.42105263157894735,0.49122807017543857,57,0.40350877192982454,0.43859649122807015,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,240,0.32368421052631585,0.42105263157894735,0.5008771929824561,57,0.40350877192982454,0.43859649122807015,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,250,0.3508771929824561,0.43859649122807015,0.5087719298245614,57,0.42105263157894735,0.45614035087719296,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,260,0.3508771929824561,0.45614035087719296,0.5263157894736842,57,0.43859649122807015,0.47368421052631576,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,270,0.38596491228070173,0.45614035087719296,0.5359649122807018,57,0.43859649122807015,0.47368421052631576,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,280,0.37631578947368427,0.45614035087719296,0.5535087719298245,57,0.45614035087719296,0.47368421052631576,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,290,0.3684210526315789,0.47368421052631576,0.5535087719298245,57,0.45614035087719296,0.47368421052631576,1.0
1,ranges,node_55,realized,Balanced Acceptance,True-0.00,0.0,300,0.40350877192982454,0.47368421052631576,0.5710526315789474,57,0.45614035087719296,0.49122807017543857,1.0
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,1,0.0,0.0,0.017543859649122806,57,0.0,0.0,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,10,0.0,0.017543859649122806,0.07017543859649122,57,0.017543859649122806,0.03508771929824561,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,19,0.007894736842105267,0.05263157894736842,0.12280701754385964,57,0.05263157894736842,0.07017543859649122,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,28,0.025438596491228073,0.07017543859649122,0.12280701754385964,57,0.07017543859649122,0.08771929824561403,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,38,0.04298245614035088,0.08771929824561403,0.15789473684210525,57,0.08771929824561403,0.10526315789473684,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,48,0.05263157894736842,0.12280701754385964,0.17543859649122806,57,0.10526315789473684,0.14035087719298245,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,57,0.07017543859649122,0.14035087719298245,0.22807017543859648,57,0.12280701754385964,0.15789473684210525,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,66,0.10526315789473684,0.15789473684210525,0.24561403508771928,57,0.14035087719298245,0.17543859649122806,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,76,0.12280701754385964,0.19298245614035087,0.2728070175438596,57,0.17543859649122806,0.19298245614035087,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,86,0.10526315789473684,0.19298245614035087,0.2631578947368421,57,0.17543859649122806,0.21052631578947367,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,95,0.1307017543859649,0.21052631578947367,0.2982456140350877,57,0.19298245614035087,0.22807017543859648,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,104,0.15789473684210525,0.22807017543859648,0.3333333333333333,57,0.21052631578947367,0.2631578947368421,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,114,0.17543859649122806,0.2543859649122807,0.34298245614035083,57,0.24561403508771928,0.2807017543859649,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,124,0.1482456140350877,0.2719298245614035,0.3508771929824561,57,0.2631578947368421,0.2807017543859649,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,133,0.21052631578947367,0.2807017543859649,0.3684210526315789,57,0.2631578947368421,0.2982456140350877,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,142,0.21052631578947367,0.2807017543859649,0.38596491228070173,57,0.2807017543859649,0.2982456140350877,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,152,0.20087719298245613,0.3157894736842105,0.38596491228070173,57,0.2982456140350877,0.3333333333333333,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,162,0.24561403508771928,0.3333333333333333,0.42105263157894735,57,0.3157894736842105,0.3508771929824561,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,171,0.22631578947368422,0.3333333333333333,0.42105263157894735,57,0.3157894736842105,0.3684210526315789,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,180,0.2710526315789474,0.3508771929824561,0.43859649122807015,57,0.3508771929824561,0.3684210526315789,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,190,0.2710526315789474,0.34210526315789475,0.43070175438596486,57,0.3333333333333333,0.3684210526315789,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,200,0.2631578947368421,0.3684210526315789,0.45614035087719296,57,0.3684210526315789,0.38596491228070173,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,209,0.2885964912280702,0.37719298245614036,0.47368421052631576,57,0.3508771929824561,0.38596491228070173,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,218,0.2885964912280702,0.38596491228070173,0.4657894736842105,57,0.3684210526315789,0.40350877192982454,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,228,0.3333333333333333,0.40350877192982454,0.4833333333333333,57,0.38596491228070173,0.40350877192982454,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,238,0.30614035087719305,0.42105263157894735,0.5008771929824561,57,0.40350877192982454,0.42105263157894735,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,247,0.3412280701754386,0.42105263157894735,0.49122807017543857,57,0.40350877192982454,0.43859649122807015,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,256,0.3508771929824561,0.45614035087719296,0.5087719298245614,57,0.43859649122807015,0.47368421052631576,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,266,0.3684210526315789,0.43859649122807015,0.5184210526315789,57,0.43859649122807015,0.45614035087719296,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,276,0.3508771929824561,0.45614035087719296,0.543859649122807,57,0.43859649122807015,0.47368421052631576,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.05,-0.05,285,0.38596491228070173,0.4649122807017544,0.543859649122807,57,0.45614035087719296,0.47368421052631576,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,1,0.0,0.0,0.017543859649122806,57,0.0,0.0,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,9,0.0,0.017543859649122806,0.05263157894736842,57,0.017543859649122806,0.03508771929824561,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,18,0.0,0.05263157894736842,0.08771929824561403,57,0.03508771929824561,0.05263157894736842,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,27,0.017543859649122806,0.07017543859649122,0.14999999999999994,57,0.05263157894736842,0.08771929824561403,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,36,0.03508771929824561,0.08771929824561403,0.15789473684210525,57,0.08771929824561403,0.10526315789473684,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,45,0.07017543859649122,0.10526315789473684,0.17543859649122806,57,0.10526315789473684,0.12280701754385964,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,54,0.07017543859649122,0.14035087719298245,0.20263157894736838,57,0.12280701754385964,0.14035087719298245,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,63,0.07017543859649122,0.14035087719298245,0.237719298245614,57,0.14035087719298245,0.15789473684210525,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,72,0.11315789473684211,0.17543859649122806,0.24561403508771928,57,0.15789473684210525,0.17543859649122806,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,81,0.10526315789473684,0.17543859649122806,0.2631578947368421,57,0.17543859649122806,0.19298245614035087,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,90,0.14035087719298245,0.21052631578947367,0.2982456140350877,57,0.19298245614035087,0.22807017543859648,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,99,0.15789473684210525,0.23684210526315788,0.3078947368421052,57,0.21052631578947367,0.24561403508771928,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,108,0.14649122807017545,0.24561403508771928,0.3157894736842105,57,0.22807017543859648,0.24561403508771928,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,117,0.17543859649122806,0.2631578947368421,0.34298245614035083,57,0.24561403508771928,0.2807017543859649,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,126,0.17543859649122806,0.2631578947368421,0.3684210526315789,57,0.24561403508771928,0.2807017543859649,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,135,0.19298245614035087,0.2982456140350877,0.38596491228070173,57,0.2807017543859649,0.3157894736842105,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,144,0.22807017543859648,0.30701754385964913,0.3684210526315789,57,0.2807017543859649,0.3157894736842105,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,153,0.21052631578947367,0.2982456140350877,0.37807017543859645,57,0.2807017543859649,0.3157894736842105,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,162,0.23596491228070174,0.3157894736842105,0.44824561403508767,57,0.3157894736842105,0.3333333333333333,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,171,0.22807017543859648,0.34210526315789475,0.40350877192982454,57,0.3157894736842105,0.3508771929824561,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,180,0.23596491228070174,0.34210526315789475,0.42105263157894735,57,0.3333333333333333,0.3508771929824561,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,189,0.2885964912280702,0.3508771929824561,0.43859649122807015,57,0.3333333333333333,0.3684210526315789,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,198,0.2631578947368421,0.3684210526315789,0.47368421052631576,57,0.3508771929824561,0.38596491228070173,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,207,0.2807017543859649,0.37719298245614036,0.4657894736842105,57,0.3684210526315789,0.40350877192982454,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,216,0.2807017543859649,0.39473684210526316,0.45614035087719296,57,0.3684210526315789,0.40350877192982454,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,225,0.30614035087719305,0.40350877192982454,0.5280701754385964,57,0.38596491228070173,0.42105263157894735,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,234,0.30614035087719305,0.42105263157894735,0.49122807017543857,57,0.42105263157894735,0.43859649122807015,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,243,0.3157894736842105,0.41228070175438597,0.5008771929824561,57,0.38596491228070173,0.43859649122807015,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,252,0.3412280701754386,0.43859649122807015,0.5377192982456139,57,0.42105263157894735,0.45614035087719296,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,261,0.3412280701754386,0.43859649122807015,0.5263157894736842,57,0.42105263157894735,0.45614035087719296,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.10,-0.1,270,0.3412280701754386,0.43859649122807015,0.5184210526315789,57,0.42105263157894735,0.45614035087719296,0.9824561403508771
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,1,0.0,0.0,0.017543859649122806,57,0.0,0.0,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,8,0.0,0.017543859649122806,0.05263157894736842,57,0.0,0.017543859649122806,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,17,0.017543859649122806,0.03508771929824561,0.08771929824561403,57,0.03508771929824561,0.05263157894736842,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,26,0.017543859649122806,0.07017543859649122,0.12280701754385964,57,0.07017543859649122,0.08771929824561403,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,34,0.05263157894736842,0.10526315789473684,0.15789473684210525,57,0.08771929824561403,0.10526315789473684,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,42,0.05263157894736842,0.12280701754385964,0.19298245614035087,57,0.10526315789473684,0.12280701754385964,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,51,0.07017543859649122,0.11403508771929824,0.20263157894736838,57,0.10526315789473684,0.12280701754385964,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,60,0.08771929824561403,0.14912280701754385,0.2201754385964912,57,0.14035087719298245,0.15789473684210525,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,68,0.0780701754385965,0.17543859649122806,0.24561403508771928,57,0.15789473684210525,0.19298245614035087,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,76,0.1307017543859649,0.17543859649122806,0.2552631578947368,57,0.15789473684210525,0.19298245614035087,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,85,0.12280701754385964,0.21052631578947367,0.2728070175438596,57,0.19298245614035087,0.22807017543859648,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,94,0.14035087719298245,0.21052631578947367,0.2982456140350877,57,0.21052631578947367,0.22807017543859648,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,102,0.1482456140350877,0.22807017543859648,0.3157894736842105,57,0.21052631578947367,0.24561403508771928,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,110,0.15789473684210525,0.22807017543859648,0.3333333333333333,57,0.21052631578947367,0.24561403508771928,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,119,0.18333333333333332,0.24561403508771928,0.3333333333333333,57,0.22807017543859648,0.2631578947368421,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,128,0.16578947368421051,0.2631578947368421,0.36052631578947364,57,0.2631578947368421,0.2807017543859649,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,136,0.22807017543859648,0.2982456140350877,0.3684210526315789,57,0.2807017543859649,0.3157894736842105,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,144,0.21052631578947367,0.2631578947368421,0.37807017543859645,57,0.2631578947368421,0.2807017543859649,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,153,0.21052631578947367,0.3157894736842105,0.4228070175438596,57,0.2982456140350877,0.3157894736842105,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,162,0.22807017543859648,0.3333333333333333,0.4228070175438596,57,0.2982456140350877,0.3508771929824561,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,170,0.2535087719298246,0.3333333333333333,0.42105263157894735,57,0.3157894736842105,0.3508771929824561,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,178,0.2535087719298246,0.3333333333333333,0.45614035087719296,57,0.3157894736842105,0.3508771929824561,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,187,0.2631578947368421,0.35964912280701755,0.45614035087719296,57,0.3508771929824561,0.38596491228070173,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,196,0.2710526315789474,0.3684210526315789,0.4657894736842105,57,0.3508771929824561,0.38596491228070173,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,204,0.2807017543859649,0.3684210526315789,0.44824561403508767,57,0.3508771929824561,0.38596491228070173,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,212,0.2964912280701754,0.3684210526315789,0.4833333333333333,57,0.3684210526315789,0.38596491228070173,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,221,0.30614035087719305,0.40350877192982454,0.4833333333333333,57,0.38596491228070173,0.42105263157894735,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,230,0.32368421052631585,0.40350877192982454,0.4833333333333333,57,0.3684210526315789,0.40350877192982454,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,238,0.3412280701754386,0.42105263157894735,0.5087719298245614,57,0.40350877192982454,0.43859649122807015,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,246,0.3412280701754386,0.42105263157894735,0.5008771929824561,57,0.40350877192982454,0.43859649122807015,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.15,-0.15,255,0.30614035087719305,0.41228070175438597,0.5263157894736842,57,0.38596491228070173,0.43859649122807015,0.9649122807017544
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,1,0.0,0.0,0.017543859649122806,57,0.0,0.0,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,8,0.0,0.017543859649122806,0.07017543859649122,57,0.017543859649122806,0.03508771929824561,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,16,0.017543859649122806,0.05263157894736842,0.09736842105263153,57,0.03508771929824561,0.05263157894736842,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,24,0.017543859649122806,0.07017543859649122,0.11491228070175434,57,0.05263157894736842,0.07017543859649122,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,32,0.03508771929824561,0.07017543859649122,0.14035087719298245,57,0.07017543859649122,0.10526315789473684,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,40,0.05263157894736842,0.08771929824561403,0.15789473684210525,57,0.07017543859649122,0.10526315789473684,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,48,0.07017543859649122,0.12280701754385964,0.2201754385964912,57,0.10526315789473684,0.14035087719298245,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,56,0.0780701754385965,0.14035087719298245,0.20263157894736838,57,0.12280701754385964,0.14035087719298245,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,64,0.07017543859649122,0.15789473684210525,0.22807017543859648,57,0.14035087719298245,0.15789473684210525,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,72,0.10526315789473684,0.17543859649122806,0.22807017543859648,57,0.17543859649122806,0.17543859649122806,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,80,0.10526315789473684,0.18421052631578946,0.2552631578947368,57,0.17543859649122806,0.21052631578947367,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,88,0.14035087719298245,0.21052631578947367,0.2903508771929824,57,0.19298245614035087,0.22807017543859648,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,96,0.1482456140350877,0.21052631578947367,0.325438596491228,57,0.21052631578947367,0.22807017543859648,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,104,0.16578947368421051,0.2631578947368421,0.34298245614035083,57,0.24561403508771928,0.2807017543859649,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,112,0.156140350877193,0.24561403508771928,0.3333333333333333,57,0.22807017543859648,0.2631578947368421,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,120,0.19298245614035087,0.2631578947368421,0.3350877192982455,57,0.24561403508771928,0.2631578947368421,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,128,0.18333333333333332,0.2719298245614035,0.36052631578947364,57,0.24561403508771928,0.2982456140350877,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,136,0.20087719298245613,0.2982456140350877,0.36052631578947364,57,0.2631578947368421,0.2982456140350877,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,144,0.21052631578947367,0.2807017543859649,0.3508771929824561,57,0.2631578947368421,0.3157894736842105,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,152,0.23596491228070174,0.3157894736842105,0.42105263157894735,57,0.2982456140350877,0.3157894736842105,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,160,0.22631578947368422,0.3157894736842105,0.4228070175438596,57,0.3157894736842105,0.3333333333333333,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,168,0.23596491228070174,0.3333333333333333,0.42105263157894735,57,0.2982456140350877,0.3508771929824561,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,176,0.23596491228070174,0.3333333333333333,0.43070175438596486,57,0.3157894736842105,0.3333333333333333,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,184,0.24561403508771928,0.3508771929824561,0.43859649122807015,57,0.3333333333333333,0.3684210526315789,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,192,0.2631578947368421,0.3508771929824561,0.4833333333333333,57,0.3333333333333333,0.3508771929824561,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,200,0.2885964912280702,0.3684210526315789,0.43859649122807015,57,0.3508771929824561,0.3684210526315789,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,208,0.2982456140350877,0.38596491228070173,0.4657894736842105,57,0.38596491228070173,0.40350877192982454,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,216,0.2807017543859649,0.3684210526315789,0.47368421052631576,57,0.3508771929824561,0.38596491228070173,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,224,0.32368421052631585,0.38596491228070173,0.47368421052631576,57,0.38596491228070173,0.40350877192982454,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,232,0.3157894736842105,0.40350877192982454,0.49122807017543857,57,0.38596491228070173,0.42105263157894735,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.20,-0.2,240,0.3157894736842105,0.43859649122807015,0.5087719298245614,57,0.40350877192982454,0.45614035087719296,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,1,0.0,0.0,0.017543859649122806,57,0.0,0.0,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,8,0.0,0.03508771929824561,0.05263157894736842,57,0.017543859649122806,0.03508771929824561,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,15,0.0,0.043859649122807015,0.08771929824561403,57,0.03508771929824561,0.05263157894736842,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,22,0.017543859649122806,0.05263157894736842,0.11491228070175434,57,0.03508771929824561,0.07017543859649122,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,30,0.03508771929824561,0.08771929824561403,0.14035087719298245,57,0.07017543859649122,0.08771929824561403,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,38,0.05263157894736842,0.09649122807017543,0.16754385964912274,57,0.08771929824561403,0.10526315789473684,0.9473684210526315
