sim,set,variable,offset,eff,eff_low,eff_upp,occ
112,ranges,Under-0.20,-0.2,5439.194586744732,5188.092605921636,5802.421668888721,0.624
112,ranges,Under-0.25,-0.25,5506.700546673477,5042.162113480765,5732.239746539872,0.624
112,ranges,Under-0.30,-0.3,5110.9255813323325,4774.655088130501,5481.419072900575,0.624
112,ranges,Under-0.35,-0.35,4956.020860275654,4515.236375279332,5367.172169685811,0.624
112,ranges,Under-0.40,-0.4,4718.4447526441145,4316.855819194563,5033.556681852759,0.624
112,ranges,Under-0.45,-0.45,4532.51963455895,4252.380273411589,4791.946302505501,0.624
112,ranges,Under-0.50,-0.5,4145.2468111210765,3585.9687210110424,4536.840995404993,0.624
113,ranges,Over-0.50,0.5,9252.467285796622,9217.926480228374,9282.371108015108,0.5644
113,ranges,Over-0.45,0.45,9252.467285796622,9219.1005873342,9286.708108882382,0.5644
113,ranges,Over-0.40,0.4,9254.720365981068,9215.573505370574,9281.283136011096,0.5644
113,ranges,Over-0.35,0.35,9255.84460702817,9220.273109830847,9285.626088420544,0.5644
113,ranges,Over-0.30,0.3,9250.208063613527,9216.750786808892,9278.01026114691,0.5644
113,ranges,Over-0.25,0.25,9259.208154150809,9228.436541276844,9293.169131022689,0.5644
113,ranges,Over-0.20,0.2,9246.807684633144,9214.39463420754,9279.102714238687,0.5644
113,ranges,Over-0.15,0.15,9250.208063613527,9215.573505370574,9280.19367197271,0.5644
113,ranges,Over-0.10,0.1,9250.208063613527,9220.273109830847,9280.19367197271,0.5644
113,ranges,Over-0.05,0.05,9251.338443296176,9214.39463420754,9283.45758964514,0.5644
113,ranges,True-0.00,0.0,9249.07614506515,9210.848465300876,9279.102714238687,0.5644
113,ranges,Under-0.05,-0.05,9228.436541276844,9194.108940222231,9258.088499433889,0.5644
113,ranges,Under-0.10,-0.1,9208.476372767092,9181.957944895688,9242.252223218025,0.5644
113,ranges,Under-0.15,-0.15,9181.957944895688,9159.672275616653,9219.1005873342,0.5644
113,ranges,Under-0.20,-0.2,9162.174978660214,9131.698895004305,9195.315098369436,0.5644
113,ranges,Under-0.25,-0.25,9131.698895004305,9096.23668378892,9172.119312311832,0.5644
113,ranges,Under-0.30,-0.3,9108.197828599554,9062.261642340658,9141.965659830415,0.5644
113,ranges,Under-0.35,-0.35,9075.98500359793,9035.690314250782,9109.51812789629,0.5644
113,ranges,Under-0.40,-0.4,9024.305226682998,8986.482993675603,9062.261642340658,0.5644
113,ranges,Under-0.45,-0.45,8950.435577041348,8910.125972677532,8995.323598742734,0.5644
113,ranges,Under-0.50,-0.5,8911.700899142825,8879.824087562887,8951.959631086935,0.5644
114,ranges,Over-0.50,0.5,8451.914989614474,8358.463157019976,8553.03061537481,0.2167
114,ranges,Over-0.45,0.45,8451.914989614474,8331.58053464808,8549.013488966106,0.2167
114,ranges,Over-0.40,0.4,8443.40980162523,8351.77562857491,8528.788491675226,0.2167
114,ranges,Over-0.35,0.35,8443.40980162523,8333.834268358421,8536.906412507962,0.2167
114,ranges,Over-0.30,0.3,8445.539686197088,8322.540958437581,8549.013488966106,0.2167
114,ranges,Over-0.25,0.25,8445.539686197088,8360.687436710114,8561.037093264742,0.2167
114,ranges,Over-0.20,0.2,8421.979048278383,8342.824600095799,8536.906412507962,0.2167
114,ranges,Over-0.15,0.15,8468.810814725723,8387.188379727753,8557.03847936726,0.2167
114,ranges,Over-0.10,0.1,8449.792278768253,8354.00725426002,8553.03061537481,0.2167
114,ranges,Over-0.05,0.05,8441.277522968798,8333.834268358421,8538.930069302258,0.2167
114,ranges,True-0.00,0.0,8443.40980162523,8338.334352285994,8547.00144851393,0.2167
114,ranges,Under-0.05,-0.05,8421.979048278383,8333.834268358421,8500.081062977308,0.2167
114,ranges,Under-0.10,-0.1,8354.00725426002,8262.817672062884,8456.153247564322,0.2167
114,ranges,Under-0.15,-0.15,8272.115326522635,8170.058462036191,8365.128659271346,0.2167
114,ranges,Under-0.20,-0.2,8191.805384331599,8075.9590089604935,8311.185950256633,0.2167
114,ranges,Under-0.25,-0.25,8108.567452386307,8001.643960374723,8239.398399390051,0.2167
114,ranges,Under-0.30,-0.3,8017.198406401374,7887.420437394772,8145.653632995962,0.2167
114,ranges,Under-0.35,-0.35,7911.728379619369,7790.862347728231,8042.914766153527,0.2167
114,ranges,Under-0.40,-0.4,7846.433851390243,7691.067141125875,7975.511649042047,0.2167
114,ranges,Under-0.45,-0.45,7608.8941578908125,7500.191154556346,7776.80438133158,0.2167
114,ranges,Under-0.50,-0.5,7521.596448028337,7397.538994014097,7699.748136671077,0.2167
115,ranges,Over-0.50,0.5,8045.4721458678405,7941.1494960549235,8128.418424819339,0.647
115,ranges,Over-0.45,0.45,8027.516077016823,7935.823783193603,8125.9460217119495,0.647
115,ranges,Over-0.40,0.4,8040.354796782136,7954.417982735113,8135.820280625816,0.647
115,ranges,Over-0.35,0.35,8032.659342687151,7943.808425916404,8118.513445473807,0.647
115,ranges,Over-0.30,0.3,8055.675784440832,7983.3787059342085,8150.554988788374,0.647
115,ranges,Over-0.25,0.25,8027.516077016823,7935.823783193603,8123.471058086493,0.647
115,ranges,Over-0.20,0.2,8048.026936735919,7967.621110617132,8128.418424819339,0.647
115,ranges,Over-0.15,0.15,8040.354796782136,7946.4647388885305,8120.993532990015,0.647
115,ranges,Over-0.10,0.1,8050.57913957326,7951.769516666087,8133.3555533127965,0.647
115,ranges,Over-0.05,0.05,8037.792236947498,7946.4647388885305,8125.9460217119495,0.647
115,ranges,True-0.00,0.0,8045.4721458678405,7959.707072431269,8123.471058086493,0.647
115,ranges,Under-0.05,-0.05,7978.136609486728,7879.270490878465,8068.372164045007,0.647
115,ranges,Under-0.10,-0.1,7906.344996476482,7785.247092737343,7993.831620561221,0.647
115,ranges,Under-0.15,-0.15,7843.680342656242,7759.847546475363,7935.823783193603,0.647
115,ranges,Under-0.20,-0.2,7785.247092737343,7679.455377014737,7881.989769333653,0.647
115,ranges,Under-0.25,-0.25,7673.633592064577,7557.989714056339,7776.80438133158,0.647
115,ranges,Under-0.30,-0.3,7594.001740774148,7494.051571335051,7693.963456396712,0.647
115,ranges,Under-0.35,-0.35,7463.19522622818,7346.737508319789,7579.043083115175,0.647
115,ranges,Under-0.40,-0.4,7301.736790935845,7183.682351979984,7438.3202340354355,0.647
115,ranges,Under-0.45,-0.45,7156.9940913554165,7024.555032114302,7327.5141476873305,0.647
115,ranges,Under-0.50,-0.5,7045.180535207863,6898.920035088731,7203.590670381329,0.647
116,ranges,Over-0.25,0.25,6962.138648865159,6831.330640514119,7099.7383701047565,0.8087
116,ranges,Over-0.20,0.2,6965.627364712565,6827.749122619836,7065.715497420233,0.8087
116,ranges,Over-0.15,0.15,6976.078637459275,6824.16520085985,7106.51253304073,0.8087
116,ranges,Over-0.10,0.1,6955.153790090104,6773.7390788564135,7106.51253304073,0.8087
116,ranges,Over-0.05,0.05,6937.648399959497,6795.407540563174,7079.355013500723,0.8087
116,ranges,True-0.00,0.0,6972.597360717591,6838.486456389466,7106.51253304073,0.8087
116,ranges,Under-0.05,-0.05,6888.306331986074,6770.119355439718,7052.035598726634,0.8087
116,ranges,Under-0.10,-0.1,6856.333783904478,6693.561397049863,6958.647456747269,0.8087
116,ranges,Under-0.15,-0.15,6737.435499999232,6559.952208717872,6884.763552499973,0.8087
116,ranges,Under-0.20,-0.2,6593.629846697149,6450.219715962587,6780.971409005131,0.8087
116,ranges,Under-0.25,-0.25,6427.289313833311,6229.369359818902,6612.261011321709,0.8087
116,ranges,Under-0.30,-0.3,6373.489267068928,6162.2475258622435,6510.989031842804,0.8087
116,ranges,Under-0.35,-0.35,6252.926005921621,6110.550852931599,6385.052408147607,0.8087
116,ranges,Under-0.40,-0.4,6062.555777479101,5859.89341507377,6225.436415763252,0.8087
116,ranges,Under-0.45,-0.45,5917.057867746702,5707.37031714859,6158.282050385431,0.8087
116,ranges,Under-0.50,-0.5,5657.482096345131,5422.274753722351,5876.2580188043285,0.8087
117,ranges,Over-0.50,0.5,9296.37972323403,9256.96731761926,9333.888350492116,0.2863
117,ranges,Over-0.45,0.45,9299.577095625558,9263.671535588055,9331.85318108573,0.2863
117,ranges,Over-0.40,0.4,9296.37972323403,9262.557972490667,9336.930532748569,0.2863
117,ranges,Over-0.35,0.35,9303.819771508422,9271.424046897344,9334.90381921028,0.2863
117,ranges,Over-0.30,0.3,9298.512770950438,9261.442889002472,9334.90381921028,0.2863
117,ranges,Over-0.25,0.25,9296.37972323403,9262.557972490667,9334.90381921028,0.2863
117,ranges,Over-0.20,0.2,9294.24080004364,9263.671535588055,9331.85318108573,0.2863
117,ranges,Over-0.15,0.15,9299.577095625558,9263.671535588055,9331.85318108573,0.2863
117,ranges,Over-0.10,0.1,9298.512770950438,9261.442889002472,9328.78982280583,0.2863
117,ranges,Over-0.05,0.05,9300.63995637398,9263.671535588055,9330.833477165786,0.2863
117,ranges,True-0.00,0.0,9298.512770950438,9270.321079690428,9331.85318108573,0.2863
117,ranges,Under-0.05,-0.05,9271.424046897344,9233.066759853453,9308.039129763903,0.2863
117,ranges,Under-0.10,-0.1,9243.3934103588,9208.476372767092,9276.91631103441,0.2863
117,ranges,Under-0.15,-0.15,9203.712974314534,9170.88206929087,9237.671951030408,0.2863
117,ranges,Under-0.20,-0.2,9155.90569998668,9122.625878908682,9192.90116152816,0.2863
117,ranges,Under-0.25,-0.25,9114.781973331012,9074.620710414161,9152.12405742093,0.2863
117,ranges,Under-0.30,-0.3,9059.495444685725,9024.305226682998,9097.572694371282,0.2863
117,ranges,Under-0.35,-0.35,8976.082834411263,8922.670080588605,9017.129603800957,0.2863
117,ranges,Under-0.40,-0.4,8906.970176741892,8858.673085802555,8956.520203399998,0.2863
117,ranges,Under-0.45,-0.45,8823.777399700832,8784.508809124754,8870.104608569514,0.2863
117,ranges,Under-0.50,-0.5,8663.673270884945,8612.182977320948,8722.60107252322,0.2863
118,ranges,Over-0.10,0.1,9638.454885738129,9618.926925249634,9653.729722371108,0.9262
118,ranges,Over-0.05,0.05,9628.51531834786,9611.584041871982,9650.388650410485,0.9262
118,ranges,True-0.00,0.0,9633.224264583398,9612.20097100934,9652.619380236994,0.9262
118,ranges,Under-0.05,-0.05,9614.04626033022,9592.64362816501,9630.876832672195,0.9262
118,ranges,Under-0.10,-0.1,9590.054008258834,9566.046249249,9611.584041871982,0.9262
118,ranges,Under-0.15,-0.15,9562.610052755164,9534.925873492595,9586.795366052123,0.9262
118,ranges,Under-0.20,-0.2,9536.384290993048,9512.532444559509,9555.661531734946,0.9262
118,ranges,Under-0.25,-0.25,9500.964824088254,9477.877599778563,9526.08555262074,0.9262
118,ranges,Under-0.30,-0.3,9470.514474808331,9438.35826857533,9492.321029564437,0.9262
118,ranges,Under-0.35,-0.35,9428.72005555033,9395.175548022726,9454.65460533516,0.9262
118,ranges,Under-0.40,-0.4,9376.30141544452,9352.94296158978,9416.233560248555,0.9262
118,ranges,Under-0.45,-0.45,9335.917879424622,9308.039129763903,9371.499521464548,0.9262
118,ranges,Under-0.50,-0.5,9280.19367197271,9259.208154150809,9313.28069708496,0.9262
119,ranges,Over-0.50,0.5,9317.447974170129,9281.283136011096,9350.960856977239,0.5498
119,ranges,Over-0.45,0.45,9319.522989709521,9284.542582560729,9351.952599888313,0.5498
119,ranges,Over-0.40,0.4,9320.558347433249,9284.542582560729,9350.960856977239,0.5498
119,ranges,Over-0.35,0.35,9312.235275376683,9282.371108015108,9343.979848407695,0.5498
119,ranges,Over-0.30,0.3,9311.188409426222,9275.820862237355,9341.972752413958,0.5498
119,ranges,Over-0.25,0.25,9327.76586912829,9286.708108882382,9354.919547749176,0.5498
119,ranges,Over-0.20,0.2,9311.188409426222,9279.102714238687,9344.981304574376,0.5498
119,ranges,Over-0.15,0.15,9326.740495625752,9282.371108015108,9353.931943678212,0.5498
119,ranges,Over-0.10,0.1,9314.324676185446,9283.45758964514,9347.97732500556,0.5498
119,ranges,Over-0.05,0.05,9308.039129763903,9275.820862237355,9349.96773125898,0.5498
119,ranges,True-0.00,0.0,9311.188409426222,9270.321079690428,9342.976998222744,0.5498
119,ranges,Under-0.05,-0.05,9286.708108882382,9251.338443296176,9330.833477165786,0.5498
119,ranges,Under-0.10,-0.1,9269.216603798215,9235.372477086743,9309.090338256545,0.5498
119,ranges,Under-0.15,-0.15,9246.807684633144,9217.926480228374,9289.945274444965,0.5498
119,ranges,Under-0.20,-0.2,9212.032115880313,9167.160413472984,9245.671139378535,0.5498
119,ranges,Under-0.25,-0.25,9172.119312311832,9121.322870063745,9207.287927393383,0.5498
119,ranges,Under-0.30,-0.3,9132.988197440625,9097.572694371282,9172.119312311832,0.5498
119,ranges,Under-0.35,-0.35,9097.572694371282,9055.332628694016,9143.241367572642,0.5498
119,ranges,Under-0.40,-0.4,9053.941411103275,9011.3557258565,9098.906952234345,0.5498
119,ranges,Under-0.45,-0.45,9004.096468176365,8967.09415821034,9045.556053274811,0.5498
119,ranges,Under-0.50,-0.5,8930.446185022429,8866.848606756816,8982.037170883987,0.5498
120,ranges,Over-0.50,0.5,8956.520203399998,8911.700899142825,9002.639010919436,0.4948
120,ranges,Over-0.45,0.45,8951.959631086935,8911.700899142825,9002.639010919436,0.4948
120,ranges,Over-0.40,0.4,8958.036536784435,8914.84481786463,9009.907605571709,0.4948
120,ranges,Over-0.35,0.35,8948.909588414925,8905.389303754077,9001.179680961557,0.4948
120,ranges,Over-0.30,0.3,8947.381663441804,8905.389303754077,8993.854878746724,0.4948
120,ranges,Over-0.25,0.25,8956.520203399998,8895.862304804079,9002.639010919436,0.4948
120,ranges,Over-0.20,0.2,8965.589352813131,8916.413813640662,9007.005771662847,0.4948
120,ranges,Over-0.15,0.15,8951.959631086935,8900.63476361337,9008.457621430078,0.4948
120,ranges,Over-0.10,0.1,8951.959631086935,8911.700899142825,8992.38427543643,0.4948
120,ranges,Over-0.05,0.05,8967.09415821034,8908.549065796858,9015.68892125681,0.4948
120,ranges,True-0.00,0.0,8948.909588414925,8897.455118298183,9009.907605571709,0.4948
120,ranges,Under-0.05,-0.05,8906.970176741892,8858.673085802555,8961.063428073534,0.4948
120,ranges,Under-0.10,-0.1,8863.584493891474,8801.718200592808,8922.670080588605,0.4948
120,ranges,Under-0.15,-0.15,8817.027444104377,8760.060359951254,8863.584493891474,0.4948
120,ranges,Under-0.20,-0.2,8768.839777599183,8698.932978941684,8837.177917981113,0.4948
120,ranges,Under-0.25,-0.25,8697.097047246956,8623.767075078933,8758.298073703032,0.4948
120,ranges,Under-0.30,-0.3,8639.086093869002,8572.97755807008,8689.731350492602,0.4948
120,ranges,Under-0.35,-0.35,8551.023210741332,8493.869560688552,8604.414894598802,0.4948
120,ranges,Under-0.40,-0.4,8398.127028694787,8306.626636310588,8477.201635956359,0.4948
120,ranges,Under-0.45,-0.45,8258.153851813266,8194.20902877914,8358.463157019976,0.4948
120,ranges,Under-0.50,-0.5,8186.990494667142,8055.675784440832,8232.323701609314,0.4948
121,ranges,Over-0.20,0.2,8614.11932249703,8542.970405447995,8665.548971497527,0.8466
121,ranges,Over-0.15,0.15,8586.803468573029,8528.788491675226,8648.587428669402,0.8466
121,ranges,Over-0.10,0.1,8612.182977320948,8553.03061537481,8667.422448741747,0.8466
121,ranges,Over-0.05,0.05,8598.56495094539,8544.98708785162,8654.261360075852,0.8466
121,ranges,True-0.00,0.0,8586.803468573029,8524.715533823372,8650.480975014263,0.8466
121,ranges,Under-0.05,-0.05,8557.03847936726,8487.636824392172,8627.61035176452,0.8466
121,ranges,Under-0.10,-0.1,8502.146851971913,8434.866308333623,8563.032935286885,0.8466
121,ranges,Under-0.15,-0.15,8451.914989614474,8398.127028694787,8508.330104430086,0.8466
121,ranges,Under-0.20,-0.2,8402.485515723598,8320.274897704348,8468.810814725723,0.8466
121,ranges,Under-0.25,-0.25,8360.687436710114,8283.681268471337,8437.005777736274,0.8466
121,ranges,Under-0.30,-0.3,8279.062366831486,8191.805384331599,8331.58053464808,0.8466
121,ranges,Under-0.35,-0.35,8194.20902877914,8118.513445473807,8292.889214502746,0.8466
121,ranges,Under-0.40,-0.4,8106.074538689855,8027.516077016823,8196.610141057214,0.8466
121,ranges,Under-0.45,-0.45,8040.354796782136,7938.487948685209,8123.471058086493,0.8466
121,ranges,Under-0.50,-0.5,7854.678564547419,7776.80438133158,7964.985709861445,0.8466
122,ranges,Over-0.20,0.2,9092.21811816033,9049.756896842146,9130.40788538109,0.8591
122,ranges,Over-0.15,0.15,9066.397454592385,9032.855069894638,9116.093605512422,0.8591
122,ranges,Over-0.10,0.1,9075.98500359793,9038.51823048183,9108.197828599554,0.8591
122,ranges,Over-0.05,0.05,9067.772469935124,9031.434695251519,9106.875790621913,0.8591
122,ranges,True-0.00,0.0,9074.620710414161,9037.105187498382,9108.197828599554,0.8591
122,ranges,Under-0.05,-0.05,9039.929444968071,8999.718476533844,9077.347515921427,0.8591
122,ranges,Under-0.10,-0.1,9012.801984053172,8965.589352813131,9049.756896842146,0.8591
122,ranges,Under-0.15,-0.15,8962.573989512102,8922.670080588605,9002.639010919436,0.8591
122,ranges,Under-0.20,-0.2,8925.786409024466,8881.43694232783,8965.589352813131,0.8591
122,ranges,Under-0.25,-0.25,8852.096022642543,8810.24420985865,8903.806445075212,0.8591
122,ranges,Under-0.30,-0.3,8782.776278896095,8735.193158420407,8830.49418736141,0.8591
122,ranges,Under-0.35,-0.35,8708.079765506747,8642.893354888784,8758.298073703032,0.8591
122,ranges,Under-0.40,-0.4,8659.915193010818,8596.610412394992,8720.793528644619,0.8591
122,ranges,Under-0.45,-0.45,8592.69448981059,8536.906412507962,8637.179094954074,0.8591
122,ranges,Under-0.50,-0.5,8466.707170834708,8415.502927242534,8522.675550242728,0.8591
123,ranges,Over-0.50,0.5,9458.870159374499,9434.870890339906,9486.748580485108,0.3303
123,ranges,Over-0.45,0.45,9458.870159374499,9431.363620156866,9485.146102178067,0.3303
123,ranges,Over-0.40,0.4,9464.721506488395,9433.995941418343,9484.343130881323,0.3303
123,ranges,Over-0.35,0.35,9463.055671971912,9438.35826857533,9488.346449278042,0.3303
123,ranges,Over-0.30,0.3,9463.889185660628,9439.227016266932,9484.343130881323,0.3303
123,ranges,Over-0.25,0.25,9463.889185660628,9435.744596016159,9483.539002913158,0.3303
123,ranges,Over-0.20,0.2,9464.721506488395,9437.48828363478,9489.939719981645,0.3303
123,ranges,Over-0.15,0.15,9463.889185660628,9439.227016266932,9489.939719981645,0.3303
123,ranges,Over-0.10,0.1,9461.385060159173,9437.48828363478,9486.748580485108,0.3303
123,ranges,Over-0.05,0.05,9463.889185660628,9440.094528205836,9487.548090356346,0.3303
123,ranges,True-0.00,0.0,9452.110776499308,9432.24230783045,9485.94791823564,0.3303
123,ranges,Under-0.05,-0.05,9439.227016266932,9413.525511816346,9460.547959106008,0.3303
123,ranges,Under-0.10,-0.1,9418.032548215066,9392.378147091462,9441.82585080485,0.3303
123,ranges,Under-0.15,-0.15,9398.88707774444,9371.499521464548,9418.930133474923,0.3303
123,ranges,Under-0.20,-0.2,9348.97322113495,9320.558347433249,9370.535100554618,0.3303
123,ranges,Under-0.25,-0.25,9311.188409426222,9284.542582560729,9333.888350492116,0.3303
123,ranges,Under-0.30,-0.3,9265.894107308339,9236.522993622913,9298.512770950438,0.3303
123,ranges,Under-0.35,-0.35,9221.444049422078,9195.315098369436,9254.720365981068,0.3303
123,ranges,Under-0.40,-0.4,9173.354903756637,9132.988197440625,9214.39463420754,0.3303
123,ranges,Under-0.45,-0.45,9134.275794435605,9096.23668378892,9168.402621601828,0.3303
123,ranges,Under-0.50,-0.5,9071.886774420193,9027.162540251931,9109.51812789629,0.3303
124,ranges,Over-0.50,0.5,9785.767922269664,9768.990271453189,9802.684803104496,0.0161
124,ranges,Over-0.45,0.45,9785.415867924437,9775.331473688337,9806.550773340135,0.0161
124,ranges,Over-0.40,0.4,9792.011492125459,9774.224615083154,9805.270230156102,0.0161
124,ranges,Over-0.35,0.35,9786.820784023956,9771.995301736131,9806.231394110131,0.0161
124,ranges,Over-0.30,0.3,9794.392347748628,9771.247551764252,9807.505895102699,0.0161
124,ranges,Over-0.25,0.25,9792.011492125459,9773.112565254465,9809.40263312732,0.0161
124,ranges,Over-0.20,0.2,9788.564597082523,9776.066506468853,9807.505895102699,0.0161
124,ranges,Over-0.15,0.15,9793.375183168158,9769.367951244269,9808.140137033522,0.0161
124,ranges,Over-0.10,0.1,9787.51994875636,9772.368303597981,9802.3593282616,0.0161
124,ranges,Over-0.05,0.05,9786.470379522272,9769.745043349463,9804.304511251446,0.0161
124,ranges,True-0.00,0.0,9797.081474717455,9772.368303597981,9800.066603341273,0.0161
124,ranges,Under-0.05,-0.05,9721.860906431006,9702.304264487142,9735.508643107023,0.0161
124,ranges,Under-0.10,-0.1,9715.941452386203,9702.784639625688,9732.483533189701,0.0161
124,ranges,Under-0.15,-0.15,9672.62856632329,9657.040765870312,9695.992272198655,0.0161
124,ranges,Under-0.20,-0.2,9675.769228705998,9662.493099927766,9697.460005024339,0.0161
124,ranges,Under-0.25,-0.25,9658.685102811827,9646.45245470441,9686.034280588941,0.0161
124,ranges,Under-0.30,-0.3,9669.45926867977,9641.330457848208,9681.453511695032,0.0161
124,ranges,Under-0.35,-0.35,9659.231565577942,9640.757066439073,9675.769228705998,0.0161
124,ranges,Under-0.40,-0.4,9636.138865367035,9608.485596331784,9648.706777527737,0.0161
124,ranges,Under-0.45,-0.45,9574.190782054346,9542.894756049996,9588.753441224673,0.0161
124,ranges,Under-0.50,-0.5,9547.187760071063,9524.59709489586,9566.73046431427,0.0161
125,ranges,Over-0.10,0.1,8784.508809124754,8724.406444427044,8833.840177863542,0.9412
125,ranges,Over-0.05,0.05,8751.227529659052,8695.258920213533,8800.006719304498,0.9412
125,ranges,True-0.00,0.0,8740.557329921567,8669.293704255357,8803.427586439411,0.9412
125,ranges,Under-0.05,-0.05,8713.541599866068,8639.086093869002,8763.578524624849,0.9412
125,ranges,Under-0.10,-0.1,8654.261360075852,8582.864677819916,8711.723170986672,0.9412
125,ranges,Under-0.15,-0.15,8586.803468573029,8520.633228213786,8631.444605210314,0.9412
125,ranges,Under-0.20,-0.2,8516.541562788396,8454.035312069918,8596.610412394992,0.9412
125,ranges,Under-0.25,-0.25,8447.66717810403,8369.560108189356,8510.3864887033,0.9412
125,ranges,Under-0.30,-0.3,8367.345604775612,8290.590957126367,8430.580168908438,0.9412
125,ranges,Under-0.35,-0.35,8315.735367391775,8222.85556170289,8398.127028694787,0.9412
125,ranges,Under-0.40,-0.4,8215.728010393192,8128.418424819339,8279.062366831486,0.9412
125,ranges,Under-0.45,-0.45,8083.522645086436,7991.222299928282,8177.330282651413,0.9412
125,ranges,Under-0.50,-0.5,7943.808425916404,7860.16186680526,8055.675784440832,0.9412
126,ranges,Over-0.50,0.5,5311.905901851158,4791.946302505501,5686.607444746813,0.4488
126,ranges,Over-0.45,0.45,5136.672062764912,4852.441528985284,5594.852839734278,0.4488
126,ranges,Over-0.40,0.4,5222.315253506917,4869.717363404321,5682.450745780359,0.4488
126,ranges,Over-0.35,0.35,5333.180750000833,4886.988681515992,5711.518732694589,0.4488
126,ranges,Over-0.30,0.3,5273.555213957596,4882.6712971385205,5715.665750487387,0.4488
126,ranges,Over-0.25,0.25,5205.209950213975,4766.008588106641,5740.518231432368,0.4488
126,ranges,Over-0.20,0.2,5243.679384674499,4709.795723223877,5590.667306212024,0.4488
126,ranges,Over-0.15,0.15,5183.8114320925815,4917.2014263478195,5624.116080102111,0.4488
126,ranges,Over-0.10,0.1,5341.6842607444305,5149.536489815255,5810.650254745069,0.4488
126,ranges,Over-0.05,0.05,5371.416796715264,4822.19915009394,5694.916732983478,0.4488
126,ranges,True-0.00,0.0,5375.660449549487,4865.398812660103,5599.037115836509,0.4488
126,ranges,Under-0.05,-0.05,5145.249016092112,4450.461382254653,5443.42190359204,0.4488
126,ranges,Under-0.10,-0.1,4981.88250050506,4420.2574619743245,5294.869864603628,0.4488
126,ranges,Under-0.15,-0.15,4843.802042604882,4136.69614766242,5252.219445140221,0.4488
126,ranges,Under-0.20,-0.2,4355.6001847800435,3839.80751684367,5055.066290326213,0.4488
126,ranges,Under-0.25,-0.25,4342.680881790839,3573.627920034167,4999.114826355399,0.4488
126,ranges,Under-0.30,-0.3,4158.078717057688,3598.3239520001807,4727.093532038103,0.4488
126,ranges,Under-0.35,-0.35,3581.8535096996056,3043.3095973641757,4515.236375279332,0.4488
126,ranges,Under-0.40,-0.4,3451.047292784002,2921.3658421925647,4123.876190706134,0.4488
126,ranges,Under-0.45,-0.45,3105.1751415215404,2308.3767104152066,4102.526122163814,0.4488
126,ranges,Under-0.50,-0.5,3274.214191426945,2338.1874375193147,3844.0110216975663,0.4488
127,ranges,Over-0.50,0.5,8331.58053464808,8258.153851813266,8400.307483173643,0.6113
127,ranges,Over-0.45,0.45,8331.58053464808,8244.1023067223,8402.485515723598,0.6113
127,ranges,Over-0.40,0.4,8315.735367391775,8239.398399390051,8398.127028694787,0.6113
127,ranges,Over-0.35,0.35,8342.824600095799,8248.796178427794,8402.485515723598,0.6113
127,ranges,Over-0.30,0.3,8322.540958437581,8237.042679504779,8398.127028694787,0.6113
127,ranges,Over-0.25,0.25,8338.334352285994,8241.751608082242,8415.502927242534,0.6113
127,ranges,Over-0.20,0.2,8342.824600095799,8272.115326522635,8417.66404471064,0.6113
127,ranges,Over-0.15,0.15,8340.580705063587,8258.153851813266,8421.979048278383,0.6113
127,ranges,Over-0.10,0.1,8320.274897704348,8237.042679504779,8400.307483173643,0.6113
127,ranges,Over-0.05,0.05,8354.00725426002,8279.062366831486,8419.82275125979,0.6113
127,ranges,True-0.00,0.0,8340.580705063587,8255.81818932522,8424.132937157498,0.6113
127,ranges,Under-0.05,-0.05,8279.062366831486,8199.008722235889,8360.687436710114,0.6113
127,ranges,Under-0.10,-0.1,8220.482231825015,8130.888268365829,8304.343264926276,0.6113
127,ranges,Under-0.15,-0.15,8157.8878942945175,8073.4326405655365,8222.85556170289,0.6113
127,ranges,Under-0.20,-0.2,8075.9590089604935,7983.3787059342085,8165.197870071569,0.6113
127,ranges,Under-0.25,-0.25,7978.136609486728,7887.420437394772,8060.762087086938,0.6113
127,ranges,Under-0.30,-0.3,7868.367069389818,7771.162684419001,7957.0638344419585,0.6113
127,ranges,Under-0.35,-0.35,7737.0902390784295,7617.797806688352,7838.1654161196975,0.6113
127,ranges,Under-0.40,-0.4,7659.032742561578,7509.380711844622,7762.680299624732,0.6113
127,ranges,Under-0.45,-0.45,7500.191154556346,7391.225527026808,7641.424246070505,0.6113
127,ranges,Under-0.50,-0.5,7394.38357349892,7272.538009900496,7530.730484016874,0.6113
128,ranges,Over-0.45,0.45,9004.096468176365,8964.082630502864,9051.153546942525,0.7058
128,ranges,Over-0.40,0.4,8999.718476533844,8962.573989512102,9042.746395516013,0.7058
128,ranges,Over-0.35,0.35,8995.323598742734,8956.520203399998,9044.152135110864,0.7058
128,ranges,Over-0.30,0.3,8999.718476533844,8955.001942499946,9044.152135110864,0.7058
128,ranges,Over-0.25,0.25,8996.790437193331,8944.319997392991,9038.51823048183,0.7058
128,ranges,Over-0.20,0.2,8989.437411797564,8945.851800356317,9039.929444968071,0.7058
128,ranges,Over-0.15,0.15,8999.718476533844,8953.481752317724,9045.556053274811,0.7058
128,ranges,Over-0.10,0.1,8990.911787042985,8944.319997392991,9035.690314250782,0.7058
128,ranges,Over-0.05,0.05,8995.323598742734,8956.520203399998,9042.746395516013,0.7058
128,ranges,True-0.00,0.0,8989.437411797564,8947.381663441804,9041.338832723915,0.7058
128,ranges,Under-0.05,-0.05,8973.09424602173,8928.89488622731,9014.246381930403,0.7058
