sim,variable,offset,eff,eff_low,eff_upp,deg,pmax,occ,set
87,Over-0.20,0.2,312.6956191804409,339.42006005908854,291.5534217503025,57,1.0,0.3123,ranges
87,Over-0.15,0.15,299.8331203218334,322.21958528586845,281.24316574474307,57,1.0,0.3123,ranges
87,Over-0.10,0.1,290.3894212164708,312.0707904961926,274.57302464171346,57,1.0,0.3123,ranges
87,Over-0.05,0.05,276.22558075535517,293.30817675653515,257.5492213650614,57,1.0,0.3123,ranges
87,True-0.00,0.0,262.75258631668544,281.8062713046279,243.5215043581349,57,1.0,0.3123,ranges
87,Under-0.05,-0.05,266.4573659432133,281.8062713046279,249.43731782091194,57,1.0,0.3123,ranges
87,Under-0.10,-0.1,265.39355913093425,280.6811853829249,248.44146200362127,57,1.0,0.3123,ranges
87,Under-0.15,-0.15,262.75258631668544,281.24316574474307,246.4616620872437,57,1.0,0.3123,ranges
87,Under-0.20,-0.2,270.2143825135269,292.72208807821477,255.49684281757794,57,0.9824561403508771,0.3123,ranges
87,Under-0.25,-0.25,276.22558075535517,293.3081767565352,258.0648868679388,57,0.9824561403508771,0.3123,ranges
87,Under-0.30,-0.3,272.384985468054,288.07534309438637,254.98630878276936,57,0.9824561403508771,0.3123,ranges
87,Under-0.35,-0.35,280.12032797080064,296.2562692258406,258.06488686793887,57,0.9824561403508771,0.3123,ranges
87,Under-0.40,-0.4,279.5605912644928,296.84943404785497,263.8058070209972,57,0.9649122807017544,0.3123,ranges
87,Under-0.45,-0.45,281.80627130462796,301.6377078508036,264.3339994706521,57,0.9649122807017544,0.3123,ranges
87,Under-0.50,-0.5,296.2562692258407,312.69561918044093,275.12277523337957,57,0.9473684210526315,0.3123,ranges
88,Over-0.30,0.3,2001.027091096822,2137.564709774027,1858.283465387388,53,1.0,0.797,ranges
88,Over-0.25,0.25,1989.0556815557065,2146.132950493173,1836.1151230684918,53,1.0,0.797,ranges
88,Over-0.20,0.2,1899.6229018601869,2033.3042811478053,1753.5589227470591,53,1.0,0.797,ranges
88,Over-0.15,0.15,1862.004123802076,2013.0705522389674,1722.2741414600785,53,1.0,0.797,ranges
88,Over-0.10,0.1,1718.8326916292704,1850.8644375717083,1618.7259547853914,53,1.0,0.797,ranges
88,Over-0.05,0.05,1668.028503915309,1788.9867411301645,1524.449546169699,53,1.0,0.797,ranges
88,True-0.00,0.0,1609.0417124151688,1729.1777263484853,1482.3528534619568,53,1.0,0.797,ranges
88,Under-0.05,-0.05,1618.7259547853914,1736.108983651621,1470.5401631337872,53,1.0,0.797,ranges
88,Under-0.10,-0.1,1618.7259547853914,1746.5579981483102,1509.2795103130977,53,1.0,0.797,ranges
88,Under-0.15,-0.15,1631.729005575447,1757.0699014987404,1500.250045789425,53,0.9811320754716981,0.797,ranges
88,Under-0.20,-0.2,1612.2633385547701,1746.55799814831,1515.329324897754,53,0.9811320754716981,0.797,ranges
88,Under-0.25,-0.25,1583.4993744418964,1729.1777263484853,1482.352853461957,53,0.9811320754716981,0.797,ranges
88,Under-0.30,-0.3,1638.2696482255908,1796.1577376250393,1527.5018017256327,53,0.9811320754716981,0.797,ranges
88,Under-0.35,-0.35,1602.6177596419031,1774.7305224944905,1476.434694441911,53,0.9433962264150944,0.797,ranges
88,Under-0.40,-0.4,1621.966970732057,1750.0549596364717,1497.2522447181743,53,0.9433962264150944,0.797,ranges
88,Under-0.45,-0.45,1631.7290055754472,1764.112962140399,1482.3528534619566,53,0.9433962264150944,0.797,ranges
88,Under-0.50,-0.5,1609.0417124151688,1757.0699014987401,1479.390814577471,53,0.9245283018867925,0.797,ranges
89,Over-0.35,0.35,3406.596842645898,3787.569046126079,3157.265165272028,50,1.0,0.7591,ranges
89,Over-0.30,0.3,3427.0999217315853,3668.273811583584,3076.2262387253827,50,1.0,0.7591,ranges
89,Over-0.25,0.25,3227.5017923306095,3595.629931453886,2937.9116273987006,50,1.0,0.7591,ranges
89,Over-0.20,0.2,3119.6006559122106,3379.450085056364,2839.6920062519553,50,1.0,0.7591,ranges
89,Over-0.15,0.15,2955.5938590291776,3208.192835484111,2772.3440715183638,50,1.0,0.7591,ranges
89,Over-0.10,0.1,2828.3547940479298,3045.6142303045435,2631.8525688754858,50,1.0,0.7591,ranges
89,Over-0.05,0.05,2674.305170306884,2961.511554239205,2493.4881571128453,50,1.0,0.7591,ranges
89,True-0.00,0.0,2579.733236363095,2817.062844633058,2352.966319784717,50,1.0,0.7591,ranges
89,Under-0.05,-0.05,2564.299640677795,2750.251597433336,2306.3698517828225,50,1.0,0.7591,ranges
89,Under-0.10,-0.1,2518.550648515488,2750.251597433336,2297.1618798009767,50,0.96,0.7591,ranges
89,Under-0.15,-0.15,2478.570534034408,2706.59340307383,2256.178821827772,50,0.94,0.7591,ranges
89,Under-0.20,-0.2,2429.4866896935614,2595.2597213005006,2233.7272335072366,50,0.9,0.7591,ranges
89,Under-0.25,-0.25,2386.142859759614,2637.1220687063783,2220.363664550857,50,0.88,0.7591,ranges
89,Under-0.30,-0.3,2405.3104876746784,2668.9613711669385,2137.5647097740275,50,0.88,0.7591,ranges
89,Under-0.35,-0.35,2463.742157611382,2706.593403073831,2215.9269317603284,50,0.84,0.7591,ranges
89,Under-0.40,-0.4,2508.495563990145,2722.883413650171,2238.19960609315,50,0.84,0.7591,ranges
89,Under-0.45,-0.45,2429.4866896935623,2690.4008496428282,2233.7272335072375,50,0.8,0.7591,ranges
89,Under-0.50,-0.5,2439.225074073728,2739.2714679312926,2247.171232970608,50,0.78,0.7591,ranges
90,Over-0.50,0.5,538.767789135463,573.2321945765318,515.5736992160415,61,1.0,0.5994,ranges
90,Over-0.45,0.45,520.7558218450073,550.7532354935688,484.5758920924196,61,1.0,0.5994,ranges
90,Over-0.40,0.4,501.33646346191233,537.6912228257617,470.2530992438686,61,1.0,0.5994,ranges
90,Over-0.35,0.35,485.5461107937378,518.6767515635321,459.1002788089703,61,1.0,0.5994,ranges
90,Over-0.30,0.3,469.31343905280454,500.33469246284415,441.0969348238203,61,1.0,0.5994,ranges
90,Over-0.25,0.25,450.90959207183363,480.7143655062128,422.1075999456129,61,1.0,0.5994,ranges
90,Over-0.20,0.2,440.21553450828645,467.4397478084616,413.74848187883885,61,1.0,0.5994,ranges
90,Over-0.15,0.15,414.5768898151634,440.21553450828645,391.21319101257455,61,1.0,0.5994,ranges
90,Over-0.10,0.1,396.72924959836973,423.799581249934,371.3880439019666,61,1.0,0.5994,ranges
90,Over-0.05,0.05,378.13423688389406,399.91613281796504,358.2545818179148,61,1.0,0.5994,ranges
90,True-0.00,0.0,361.1324021860739,382.6996419069335,338.7418305716085,61,1.0,0.5994,ranges
90,Under-0.05,-0.05,360.410787075863,381.9349311177592,338.7418305716085,61,1.0,0.5994,ranges
90,Under-0.10,-0.1,356.82428296571766,380.4100906235506,338.7418305716085,61,1.0,0.5994,ranges
90,Under-0.15,-0.15,356.1112763434389,376.6245703159274,334.70081906948275,61,1.0,0.5994,ranges
90,Under-0.20,-0.2,361.8554621153239,382.6996419069335,338.7418305716085,61,1.0,0.5994,ranges
90,Under-0.25,-0.25,350.4582752395678,372.1316376950533,330.7080147047302,61,1.0,0.5994,ranges
90,Under-0.30,-0.3,342.14658474788195,366.2243252946257,325.4582714464405,61,1.0,0.5994,ranges
90,Under-0.35,-0.35,342.83163124014726,362.57996975643346,323.5111742415285,61,1.0,0.5994,ranges
90,Under-0.40,-0.4,345.58556071182517,366.2243252946257,328.7295102156239,61,1.0,0.5994,ranges
90,Under-0.45,-0.45,346.9708101312699,371.3880439019666,326.7628423916097,61,1.0,0.5994,ranges
90,Under-0.50,-0.5,340.099647498839,364.03333977447653,319.65185644198164,61,1.0,0.5994,ranges
91,Over-0.50,0.5,1461.7424618843336,1545.9441000368558,1360.1867281433695,60,1.0,0.4598,ranges
91,Over-0.45,0.45,1396.0189666712486,1485.3208229458883,1335.9199962147059,60,1.0,0.4598,ranges
91,Over-0.40,0.4,1360.1867281433695,1432.7951559754106,1283.5326892610087,60,1.0,0.4598,ranges
91,Over-0.35,0.35,1301.6303446402183,1368.373202019384,1250.5876859494865,60,1.0,0.4598,ranges
91,Over-0.30,0.3,1270.7600547267034,1352.0492309313433,1201.546634717388,60,1.0,0.4598,ranges
91,Over-0.25,0.25,1213.6235929000786,1280.9679330181082,1161.376789528215,60,1.0,0.4598,ranges
91,Over-0.20,0.2,1175.3986762323834,1230.7355384922325,1098.121055903525,60,1.0,0.4598,ranges
91,Over-0.15,0.15,1127.0495366727275,1187.2128166499845,1061.4089121214452,60,1.0,0.4598,ranges
91,Over-0.10,0.1,1072.0773212168947,1124.797465214462,1011.6598395835953,60,1.0,0.4598,ranges
91,Over-0.05,0.05,1001.5926542971234,1072.0773212168947,948.9359135372033,60,1.0,0.4598,ranges
91,True-0.00,0.0,962.3157949253756,1019.7863938267503,908.0839818698192,60,1.0,0.4598,ranges
91,Under-0.05,-0.05,977.8382483394573,1019.7863938267499,919.0477369805279,60,0.9833333333333333,0.4598,ranges
91,Under-0.10,-0.1,956.5586132559271,1007.6208796349788,911.7239568910574,60,0.9833333333333333,0.4598,ranges
91,Under-0.15,-0.15,950.8358746881607,1017.7486556827391,911.7239568910574,60,0.9833333333333333,0.4598,ranges
91,Under-0.20,-0.2,948.9359135372035,999.5912709007821,891.883095549726,60,0.9666666666666667,0.4598,ranges
91,Under-0.25,-0.25,917.2112949166324,960.3928945868612,872.4740093918685,60,0.9666666666666667,0.4598,ranges
91,Under-0.30,-0.3,917.2112949166321,977.8382483394576,874.2208783841951,60,0.95,0.4598,ranges
91,Under-0.35,-0.35,890.1009338982251,935.742063831048,843.3056484841833,60,0.9333333333333333,0.4598,ranges
91,Under-0.40,-0.4,865.5213696959615,920.8878559719462,824.9537007115346,60,0.9333333333333333,0.4598,ranges
91,Under-0.45,-0.45,858.6241347436013,911.7239568910576,805.3885760883595,60,0.8833333333333333,0.4598,ranges
91,Under-0.50,-0.5,831.5804647033553,884.7757871972968,780.0216407500918,60,0.8666666666666667,0.4598,ranges
92,Over-0.20,0.2,265.39355913093425,280.1203279708006,247.9450260374785,65,1.0,0.8631,ranges
92,Over-0.15,0.15,260.1378942359582,274.57302464171346,244.0090835414104,65,1.0,0.8631,ranges
92,Over-0.10,0.1,250.93859117095465,268.06107683101357,235.38014650513563,65,1.0,0.8631,ranges
92,Over-0.05,0.05,234.4404126665118,250.93859117095465,219.90487163679936,65,1.0,0.8631,ranges
92,True-0.00,0.0,223.8994016872052,238.22200952191463,212.1283361743317,65,1.0,0.8631,ranges
92,Under-0.05,-0.05,226.6026518915294,240.13562119902727,211.7044611308278,65,1.0,0.8631,ranges
92,Under-0.10,-0.1,224.34769346208665,238.69897804733105,210.85925031391682,65,1.0,0.8631,ranges
92,Under-0.15,-0.15,222.1151744766488,237.7459940754607,210.01741392436182,65,1.0,0.8631,ranges
92,Under-0.20,-0.2,223.8994016872052,235.8514250474339,211.7044611308278,65,1.0,0.8631,ranges
92,Under-0.25,-0.25,223.4520056893757,241.09818378170226,208.34381059272792,65,1.0,0.8631,ranges
92,Under-0.30,-0.3,225.24697152070078,239.17690155996613,210.43791115898892,65,1.0,0.8631,ranges
92,Under-0.35,-0.35,228.42292652356073,243.03489945604858,214.26047567796678,65,1.0,0.8631,ranges
92,Under-0.40,-0.4,226.6026518915294,241.58091098826802,211.28143307484027,65,0.9846153846153847,0.8631,ranges
92,Under-0.45,-0.45,228.42292652356076,244.00908354141043,215.9816069412954,65,0.9846153846153847,0.8631,ranges
92,Under-0.50,-0.5,231.6436621070969,248.44146200362127,219.0269214263692,65,0.9692307692307692,0.8631,ranges
93,Over-0.25,0.25,1129.3061172324212,1203.952373497489,1046.6512562423432,53,1.0,0.8216,ranges
93,Over-0.20,0.2,1091.5514012774415,1175.3986762323834,1030.0364476138166,53,1.0,0.8216,ranges
93,Over-0.15,0.15,1069.9350952919392,1140.6569731702596,999.5912709007819,53,1.0,0.8216,ranges
93,Over-0.10,0.1,1023.8741181723387,1102.5227778737278,952.7396399446679,53,1.0,0.8216,ranges
93,Over-0.05,0.05,977.8382483394576,1046.6512562423432,904.4585391179734,53,1.0,0.8216,ranges
93,True-0.00,0.0,928.2852486731317,993.6110837604278,868.9907362181582,53,1.0,0.8216,ranges
93,Under-0.05,-0.05,945.1473731616604,1013.6853866893298,890.1009338982251,53,1.0,0.8216,ranges
93,Under-0.10,-0.1,954.6472169233097,1034.1652584012945,890.1009338982251,53,1.0,0.8216,ranges
93,Under-0.15,-0.15,947.0397488904282,1009.6383399280174,884.7757871972971,53,1.0,0.8216,ranges
93,Under-0.20,-0.2,964.2425452983224,1032.0987883963887,913.5494121971317,53,0.9811320754716981,0.8216,ranges
93,Under-0.25,-0.25,977.8382483394576,1052.950673071839,926.4303482045691,53,0.9622641509433962,0.8216,ranges
93,Under-0.30,-0.3,989.6441818287872,1072.077321216895,913.5494121971315,53,0.9622641509433962,0.8216,ranges
93,Under-0.35,-0.35,995.6004936155866,1076.3746491600994,922.7316592528368,53,0.9622641509433962,0.8216,ranges
93,Under-0.40,-0.4,1017.7486556827394,1087.1934815309908,966.1731534142464,53,0.9622641509433962,0.8216,ranges
93,Under-0.45,-0.45,1019.7863938267506,1111.379224287961,958.4738365896346,53,0.9622641509433962,0.8216,ranges
93,Under-0.50,-0.5,1025.9241207280934,1106.9421437605106,954.6472169233098,53,0.9433962264150944,0.8216,ranges
94,Over-0.50,0.5,3997.742397694925,4435.942921297884,3705.144281813463,47,1.0,0.5553,ranges
94,Over-0.45,0.45,3918.573956503179,4313.447213587398,3517.382130279519,47,1.0,0.5553,ranges
94,Over-0.40,0.4,3757.3863671951112,4111.2725419162825,3510.353693954695,47,1.0,0.5553,ranges
94,Over-0.35,0.35,3617.2707325973042,3965.884872784126,3379.450085056364,47,1.0,0.5553,ranges
94,Over-0.30,0.3,3517.382130279519,3871.8274345178766,3188.9993970287683,47,1.0,0.5553,ranges
94,Over-0.25,0.25,3413.417536820997,3719.996027802986,3150.9563150098793,47,1.0,0.5553,ranges
94,Over-0.20,0.2,3240.4389502803688,3447.726401463561,2955.5938590291776,47,1.0,0.5553,ranges
94,Over-0.15,0.15,3107.1459338683994,3427.0999217315853,2839.6920062519553,47,1.0,0.5553,ranges
94,Over-0.10,0.1,3027.3934398827464,3246.9269628318407,2722.88341365017,47,1.0,0.5553,ranges
94,Over-0.05,0.05,2856.7830893687865,3150.9563150098793,2616.107162381981,47,1.0,0.5553,ranges
94,True-0.00,0.0,2674.305170306884,2955.5938590291776,2478.5705340344084,47,1.0,0.5553,ranges
94,Under-0.05,-0.05,2761.2757398217677,2991.278231756899,2548.9583785223426,47,0.9787234042553191,0.5553,ranges
94,Under-0.10,-0.1,2674.3051703068845,2914.4997655164707,2483.533132306212,47,0.9787234042553191,0.5553,ranges
94,Under-0.15,-0.15,2528.6460379655337,2805.815977299779,2348.264620242124,47,0.9787234042553191,0.5553,ranges
94,Under-0.20,-0.2,2610.8796545569394,2828.35479404793,2357.6774330783824,47,0.9361702127659575,0.5553,ranges
94,Under-0.25,-0.25,2595.2597213005,2750.2515974333364,2343.5723156400436,47,0.8936170212765957,0.5553,ranges
94,Under-0.30,-0.3,2528.646037965534,2733.7978530735213,2278.8560750417464,47,0.8723404255319149,0.5553,ranges
94,Under-0.35,-0.35,2488.505666700985,2690.400849642828,2269.7579493125145,47,0.8723404255319149,0.5553,ranges
94,Under-0.40,-0.4,2357.6774330783833,2600.455954867768,2150.42994165196,47,0.851063829787234,0.5553,ranges
94,Under-0.45,-0.45,2468.675066481896,2739.271467931292,2229.263797620481,47,0.8297872340425532,0.5553,ranges
94,Under-0.50,-0.5,2610.8796545569376,2868.2342539020387,2414.9519638688043,47,0.7872340425531915,0.5553,ranges
95,Over-0.50,0.5,2463.7421576113816,2652.993956349914,2329.5515839345203,55,1.0,0.5171,ranges
95,Over-0.45,0.45,2414.9519638688053,2631.8525688754858,2238.1996060931497,55,1.0,0.5171,ranges
95,Over-0.40,0.4,2310.9876695465,2483.5331323062114,2133.2934259338344,55,1.0,0.5171,ranges
95,Over-0.35,0.35,2224.8092805755628,2419.7871849278063,2099.428982730828,55,1.0,0.5171,ranges
95,Over-0.30,0.3,2141.8445455862143,2287.990669810254,2001.027091096822,55,1.0,0.5171,ranges
95,Over-0.25,0.25,2078.537236574687,2238.1996060931497,1914.8823674922917,55,1.0,0.5171,ranges
95,Over-0.20,0.2,1957.480905044972,2099.428982730828,1792.5686535219659,55,1.0,0.5171,ranges
95,Over-0.15,0.15,1888.2581563087517,2037.3753665468707,1753.5589227470591,55,1.0,0.5171,ranges
95,Over-0.10,0.1,1858.283465387388,1965.3272956224707,1718.8326916292704,55,1.0,0.5171,ranges
95,Over-0.05,0.05,1743.0680242919216,1903.4263301671106,1612.2633385547701,55,1.0,0.5171,ranges
95,True-0.00,0.0,1671.3682335123378,1767.6450722082652,1552.1408814146978,55,1.0,0.5171,ranges
95,Under-0.05,-0.05,1708.549547450115,1836.1151230684925,1596.2194539161396,55,0.9818181818181818,0.5171,ranges
95,Under-0.10,-0.1,1715.3981185067944,1832.4461960797476,1593.0298866821129,55,0.9818181818181818,0.5171,ranges
95,Under-0.15,-0.15,1757.0699014987408,1873.2108557905135,1609.041712415169,55,0.9818181818181818,0.5171,ranges
95,Under-0.20,-0.2,1718.8326916292706,1876.961401852456,1605.8265237319902,55,0.9818181818181818,0.5171,ranges
95,Under-0.25,-0.25,1757.0699014987408,1922.5580055670137,1615.4914150398836,55,0.9818181818181818,0.5171,ranges
95,Under-0.30,-0.3,1778.283891060329,1892.0388301021933,1654.7361868200298,55,0.9818181818181818,0.5171,ranges
95,Under-0.35,-0.35,1739.585024104622,1914.8823674922915,1602.6177596419027,55,0.9454545454545454,0.5171,ranges
95,Under-0.40,-0.4,1722.2741414600778,1862.0041238020754,1615.4914150398831,55,0.9454545454545454,0.5171,ranges
95,Under-0.45,-0.45,1746.5579981483097,1922.5580055670127,1574.0258797531524,55,0.9454545454545454,0.5171,ranges
95,Under-0.50,-0.5,1691.5475036876783,1803.3574784306213,1558.3625020473612,55,0.9090909090909091,0.5171,ranges
96,Over-0.30,0.3,1410.0506007298793,1509.2795103130977,1314.7132619297665,63,1.0,0.7742,ranges
96,Over-0.25,0.25,1362.910096396854,1444.3046447371228,1278.4083016735763,63,1.0,0.7742,ranges
96,Over-0.20,0.2,1314.7132619297665,1387.6670983474569,1238.1428922957057,63,1.0,0.7742,ranges
96,Over-0.15,0.15,1255.600557038076,1343.9604173739258,1161.376789528215,63,1.0,0.7742,ranges
96,Over-0.10,0.1,1199.1457030868103,1275.853784986841,1136.103003891772,63,1.0,0.7742,ranges
96,Over-0.05,0.05,1136.103003891772,1211.198529080152,1069.9350952919392,63,1.0,0.7742,ranges
96,True-0.00,0.0,1087.1934815309905,1166.0320665604374,1023.8741181723387,63,1.0,0.7742,ranges
96,Under-0.05,-0.05,1100.3197158082664,1173.0499934773686,1034.1652584012945,63,1.0,0.7742,ranges
96,Under-0.10,-0.1,1095.9267893630997,1168.366698009867,1036.2358658960702,63,1.0,0.7742,ranges
96,Under-0.15,-0.15,1098.121055903525,1170.706003862475,1032.0987883963885,63,1.0,0.7742,ranges
96,Under-0.20,-0.2,1111.379224287961,1189.589856234401,1044.559836704651,63,1.0,0.7742,ranges
96,Under-0.25,-0.25,1100.3197158082664,1189.5898562344007,1036.2358658960702,63,0.9841269841269841,0.7742,ranges
96,Under-0.30,-0.3,1091.5514012774413,1159.0561253205753,1013.6853866893296,63,0.9841269841269841,0.7742,ranges
96,Under-0.35,-0.35,1065.663476682189,1145.2291966353102,1007.6208796349789,63,0.9841269841269841,0.7742,ranges
96,Under-0.40,-0.4,1078.5297683711078,1156.7400982663687,1013.6853866893298,63,0.9682539682539683,0.7742,ranges
96,Under-0.45,-0.45,1102.5227778737276,1182.4729773983781,1025.924120728093,63,0.9523809523809523,0.7742,ranges
96,Under-0.50,-0.5,1104.7302509139215,1199.1457030868098,1034.1652584012943,63,0.9523809523809523,0.7742,ranges
97,Over-0.50,0.5,689.0468478025173,733.1244456274792,654.1286614079621,62,1.0,0.6093,ranges
97,Over-0.45,0.45,672.7049762079849,708.6147889613579,630.9965920972973,62,1.0,0.6093,ranges
97,Over-0.40,0.4,650.215250073785,687.6699937345705,617.2648964496948,62,1.0,0.6093,ranges
97,Over-0.35,0.35,628.4773955615889,672.7049762079849,591.8741696884696,62,1.0,0.6093,ranges
97,Over-0.30,0.3,600.2195237573609,637.3388506796882,564.1325607149223,62,1.0,0.6093,ranges
97,Over-0.25,0.25,580.153115469741,613.5720274707423,545.2726039098155,62,1.0,0.6093,ranges
97,Over-0.20,0.2,566.393836621852,590.6914861585362,532.3405733729533,62,1.0,0.6093,ranges
97,Over-0.15,0.15,540.927392579478,569.8027570671853,510.4431446998352,62,1.0,0.6093,ranges
97,Over-0.10,0.1,514.5434793589217,546.3643496740237,487.4923798065556,62,1.0,0.6093,ranges
97,Over-0.05,0.05,488.46843790469114,520.7558218450073,462.78818177082354,62,1.0,0.6093,ranges
97,True-0.00,0.0,466.5057092589161,496.347585905388,441.9800998806131,62,1.0,0.6093,ranges
97,Under-0.05,-0.05,474.9796964900788,504.35382701671284,448.2119657294789,62,1.0,0.6093,ranges
97,Under-0.10,-0.1,477.83842816014914,507.3893509956704,454.5317001316327,62,1.0,0.6093,ranges
97,Under-0.15,-0.15,482.64126689168916,513.5153180881022,457.26736267851413,62,1.0,0.6093,ranges
97,Under-0.20,-0.2,485.5461107937378,515.5736992160415,455.4417642990948,62,1.0,0.6093,ranges
97,Under-0.25,-0.25,489.446450268064,519.715247065512,464.6432276205504,62,0.9838709677419355,0.6093,ranges
97,Under-0.30,-0.3,473.08338322798613,504.3538270167127,443.7517383585181,62,0.9838709677419355,0.6093,ranges
97,Under-0.35,-0.35,474.0305916078928,503.3460267189147,446.42252019923313,62,0.9838709677419355,0.6093,ranges
97,Under-0.40,-0.4,472.13806756076775,502.3402402086313,446.4225201992331,62,0.9838709677419355,0.6093,ranges
97,Under-0.45,-0.45,480.7143655062128,505.36364513403623,450.9095920718337,62,0.967741935483871,0.6093,ranges
97,Under-0.50,-0.5,481.67685265222485,508.4052468444302,454.5317001316327,62,0.9354838709677419,0.6093,ranges
98,Over-0.50,0.5,698.7623248573651,743.4614114703047,655.4383589614781,52,1.0,0.626,ranges
98,Over-0.45,0.45,671.3607764834319,722.9312032667161,620.9799914765829,52,1.0,0.626,ranges
98,Over-0.40,0.4,655.4383589614781,697.3660573139078,608.682546307327,52,1.0,0.626,ranges
98,Over-0.35,0.35,613.5720274707423,666.0107837792287,569.8027570671853,52,1.0,0.626,ranges
98,Over-0.30,0.3,596.6286309776275,638.6149316447053,558.5187893733748,52,1.0,0.626,ranges
98,Over-0.25,0.25,574.379921082227,612.3459872607124,531.2768499319146,52,1.0,0.626,ranges
98,Over-0.20,0.2,552.9608815484368,587.1575961254055,517.6403311842548,52,1.0,0.626,ranges
98,Over-0.15,0.15,525.9900309069753,566.393836621852,497.34137391271116,52,1.0,0.626,ranges
98,Over-0.10,0.1,506.3754851109648,535.5445394953161,470.2530992438686,52,1.0,0.626,ranges
98,Over-0.05,0.05,475.93070167172505,509.42317672164006,445.53047829392733,52,1.0,0.626,ranges
98,True-0.00,0.0,453.62345445525654,489.44645026806404,431.4978198112354,52,1.0,0.626,ranges
98,Under-0.05,-0.05,457.26736267851413,485.5461107937378,430.63560045646733,52,1.0,0.626,ranges
98,Under-0.10,-0.1,460.01949019267596,493.3781207481929,427.20391752038597,52,1.0,0.626,ranges
98,Under-0.15,-0.15,457.26736267851413,493.3781207481929,431.4978198112354,52,1.0,0.626,ranges
98,Under-0.20,-0.2,468.37565649162894,498.33715168412647,436.70751023818724,52,1.0,0.626,ranges
98,Under-0.25,-0.25,473.0833832279863,504.35382701671284,440.21553450828645,52,1.0,0.626,ranges
98,Under-0.30,-0.3,480.7143655062128,518.6767515635321,447.31634815240864,52,1.0,0.626,ranges
98,Under-0.35,-0.35,477.83842816014914,508.40524684443017,442.8650332120312,52,1.0,0.626,ranges
98,Under-0.40,-0.4,484.5758920924196,515.5736992160415,452.71702363625724,52,1.0,0.626,ranges
98,Under-0.45,-0.45,487.4923798065556,515.5736992160415,455.4417642990948,52,1.0,0.626,ranges
98,Under-0.50,-0.5,477.83842816014914,510.4431446998352,448.2119657294789,52,1.0,0.626,ranges
99,Over-0.50,0.5,879.4824988916437,928.2852486731317,833.2454565687616,60,1.0,0.3851,ranges
99,Over-0.45,0.45,839.9388273399637,888.3223333638349,797.3740284055859,60,1.0,0.3851,ranges
99,Over-0.40,0.4,823.305277440584,865.5213696959617,773.8057427809067,60,1.0,0.3851,ranges
99,Over-0.35,0.35,789.4392347402736,841.6205543337045,746.4415113520744,60,1.0,0.3851,ranges
99,Over-0.30,0.3,764.5746481100418,810.2359197668159,721.486641447388,60,1.0,0.3851,ranges
99,Over-0.25,0.25,737.5368575396196,778.463000764177,701.5632523696268,60,1.0,0.3851,ranges
99,Over-0.20,0.2,697.3660573139078,747.9360378557072,664.6799603963667,60,1.0,0.3851,ranges
99,Over-0.15,0.15,671.3607764834319,714.3070150384217,636.0653195808704,60,1.0,0.3851,ranges
99,Over-0.10,0.1,645.0337635081303,689.0468478025173,616.0314771453501,60,1.0,0.3851,ranges
99,Over-0.05,0.05,616.0314771453501,654.1286614079621,585.9843372572614,60,1.0,0.3851,ranges
99,True-0.00,0.0,591.8741696884696,625.9682566890529,563.0053104944784,60,1.0,0.3851,ranges
99,Under-0.05,-0.05,584.8134227961061,618.5007853083333,549.6527198535334,60,1.0,0.3851,ranges
99,Under-0.10,-0.1,580.153115469741,613.5720274707423,548.5544032648982,60,1.0,0.3851,ranges
99,Under-0.15,-0.15,583.6448480573414,618.5007853083332,549.6527198535333,60,0.9833333333333333,0.3851,ranges
99,Under-0.20,-0.2,602.6254510915694,641.1747636049517,570.9436171470826,60,0.9666666666666667,0.3851,ranges
99,Under-0.25,-0.25,595.436447078615,628.4773955615889,570.9436171470824,60,0.9333333333333333,0.3851,ranges
99,Under-0.30,-0.3,599.0201645329739,639.8935675812712,569.8027570671856,60,0.9166666666666666,0.3851,ranges
99,Under-0.35,-0.35,594.246645402606,623.469135325382,559.6370566733593,60,0.9166666666666666,0.3851,ranges
99,Under-0.40,-0.4,585.9843372572611,625.9682566890529,570.9436171470823,60,0.8666666666666667,0.3851,ranges
99,Under-0.45,-0.45,582.4786083657358,620.9799914765829,555.1773767589511,60,0.85,0.3851,ranges
99,Under-0.50,-0.5,594.2466454026057,623.4691353253818,560.7575629700925,60,0.8333333333333334,0.3851,ranges
100,Over-0.50,0.5,7313.999177343814,8115.701225727837,6435.164512376245,49,1.0,0.3831,ranges
100,Over-0.45,0.45,7183.512051061281,8115.701225727837,6512.8594934787,49,1.0,0.3831,ranges
100,Over-0.40,0.4,6617.913945055922,7387.513479378195,5988.076279777641,49,1.0,0.3831,ranges
100,Over-0.35,0.35,6383.883465884519,7241.216427626567,5718.837810641138,49,1.0,0.3831,ranges
100,Over-0.30,0.3,6170.458865356524,6846.815177666387,5572.049861891582,49,1.0,0.3831,ranges
100,Over-0.25,0.25,6060.373339550179,6671.074933114094,5527.646871498359,49,1.0,0.3831,ranges
100,Over-0.20,0.2,5776.318863058996,6512.8594934787,5258.034059553239,49,1.0,0.3831,ranges
100,Over-0.15,0.15,5684.624106171557,6358.396391448564,5174.566687646197,49,1.0,0.3831,ranges
100,Over-0.10,0.1,5279.110428060692,5964.1694295529305,4834.3602471080485,49,1.0,0.3831,ranges
100,Over-0.05,0.05,5184.927214146792,5639.324025262075,4552.801703671794,49,1.0,0.3831,ranges
100,True-0.00,0.0,4767.14409308138,5310.883491797972,4418.232822416379,49,1.0,0.3831,ranges
