sp,type,sampler,nbon,rep,deg,monitored
node_71,realized,BalancedAcceptance,61,86,32,2
node_71,realized,BalancedAcceptance,66,86,32,9
node_71,realized,BalancedAcceptance,71,86,32,4
node_71,realized,BalancedAcceptance,76,86,32,6
node_71,realized,BalancedAcceptance,81,86,32,5
node_71,realized,BalancedAcceptance,86,86,32,5
node_71,realized,BalancedAcceptance,91,86,32,6
node_71,realized,BalancedAcceptance,96,86,32,11
node_71,realized,BalancedAcceptance,101,86,32,10
node_71,realized,BalancedAcceptance,106,86,32,7
node_71,realized,BalancedAcceptance,111,86,32,7
node_71,realized,BalancedAcceptance,116,86,32,8
node_71,realized,BalancedAcceptance,121,86,32,8
node_71,realized,BalancedAcceptance,126,86,32,8
node_71,realized,BalancedAcceptance,131,86,32,6
node_71,realized,BalancedAcceptance,136,86,32,11
node_71,realized,BalancedAcceptance,141,86,32,8
node_71,realized,BalancedAcceptance,146,86,32,10
node_71,realized,BalancedAcceptance,151,86,32,10
node_71,realized,BalancedAcceptance,156,86,32,13
node_71,realized,BalancedAcceptance,161,86,32,13
node_71,realized,BalancedAcceptance,166,86,32,10
node_71,realized,BalancedAcceptance,171,86,32,14
node_71,realized,BalancedAcceptance,176,86,32,11
node_71,realized,BalancedAcceptance,181,86,32,13
node_71,realized,BalancedAcceptance,186,86,32,8
node_71,realized,BalancedAcceptance,191,86,32,16
node_71,realized,BalancedAcceptance,196,86,32,15
node_71,realized,BalancedAcceptance,201,86,32,12
node_71,realized,BalancedAcceptance,206,86,32,13
node_71,realized,BalancedAcceptance,211,86,32,12
node_71,realized,BalancedAcceptance,216,86,32,13
node_71,realized,BalancedAcceptance,221,86,32,12
node_71,realized,BalancedAcceptance,226,86,32,9
node_71,realized,BalancedAcceptance,231,86,32,14
node_71,realized,BalancedAcceptance,236,86,32,13
node_71,realized,BalancedAcceptance,241,86,32,13
node_71,realized,BalancedAcceptance,246,86,32,15
node_71,realized,BalancedAcceptance,251,86,32,14
node_71,realized,BalancedAcceptance,256,86,32,12
node_71,realized,BalancedAcceptance,261,86,32,11
node_71,realized,BalancedAcceptance,266,86,32,14
node_71,realized,BalancedAcceptance,271,86,32,14
node_71,realized,BalancedAcceptance,276,86,32,14
node_71,realized,BalancedAcceptance,281,86,32,10
node_71,realized,BalancedAcceptance,286,86,32,11
node_71,realized,BalancedAcceptance,291,86,32,17
node_71,realized,BalancedAcceptance,296,86,32,13
node_71,realized,BalancedAcceptance,301,86,32,13
node_71,realized,BalancedAcceptance,306,86,32,14
node_71,realized,BalancedAcceptance,311,86,32,17
node_71,realized,BalancedAcceptance,316,86,32,13
node_71,realized,BalancedAcceptance,321,86,32,16
node_71,realized,BalancedAcceptance,326,86,32,14
node_71,realized,BalancedAcceptance,331,86,32,14
node_71,realized,BalancedAcceptance,336,86,32,13
node_71,realized,BalancedAcceptance,341,86,32,13
node_71,realized,BalancedAcceptance,346,86,32,21
node_71,realized,BalancedAcceptance,351,86,32,16
node_71,realized,BalancedAcceptance,356,86,32,19
node_71,realized,BalancedAcceptance,361,86,32,15
node_71,realized,BalancedAcceptance,366,86,32,20
node_71,realized,BalancedAcceptance,371,86,32,15
node_71,realized,BalancedAcceptance,376,86,32,17
node_71,realized,BalancedAcceptance,381,86,32,18
node_71,realized,BalancedAcceptance,386,86,32,16
node_71,realized,BalancedAcceptance,391,86,32,16
node_71,realized,BalancedAcceptance,396,86,32,14
node_71,realized,BalancedAcceptance,401,86,32,18
node_71,realized,BalancedAcceptance,406,86,32,16
node_71,realized,BalancedAcceptance,411,86,32,12
node_71,realized,BalancedAcceptance,416,86,32,20
node_71,realized,BalancedAcceptance,421,86,32,18
node_71,realized,BalancedAcceptance,426,86,32,19
node_71,realized,BalancedAcceptance,431,86,32,16
node_71,realized,BalancedAcceptance,436,86,32,15
node_71,realized,BalancedAcceptance,441,86,32,18
node_71,realized,BalancedAcceptance,446,86,32,19
node_71,realized,BalancedAcceptance,451,86,32,18
node_71,realized,BalancedAcceptance,456,86,32,19
node_71,realized,BalancedAcceptance,461,86,32,20
node_71,realized,BalancedAcceptance,466,86,32,15
node_71,realized,BalancedAcceptance,471,86,32,15
node_71,realized,BalancedAcceptance,476,86,32,16
node_71,realized,BalancedAcceptance,481,86,32,20
node_71,realized,BalancedAcceptance,486,86,32,22
node_71,realized,BalancedAcceptance,491,86,32,17
node_71,realized,BalancedAcceptance,496,86,32,23
node_71,realized,BalancedAcceptance,1,87,32,0
node_71,realized,BalancedAcceptance,6,87,32,0
node_71,realized,BalancedAcceptance,11,87,32,1
node_71,realized,BalancedAcceptance,16,87,32,2
node_71,realized,BalancedAcceptance,21,87,32,4
node_71,realized,BalancedAcceptance,26,87,32,6
node_71,realized,BalancedAcceptance,31,87,32,4
node_71,realized,BalancedAcceptance,36,87,32,3
node_71,realized,BalancedAcceptance,41,87,32,3
node_71,realized,BalancedAcceptance,46,87,32,4
node_71,realized,BalancedAcceptance,51,87,32,5
node_71,realized,BalancedAcceptance,56,87,32,4
node_71,realized,BalancedAcceptance,61,87,32,4
node_71,realized,BalancedAcceptance,66,87,32,3
node_71,realized,BalancedAcceptance,71,87,32,6
node_71,realized,BalancedAcceptance,76,87,32,8
node_71,realized,BalancedAcceptance,81,87,32,5
node_71,realized,BalancedAcceptance,86,87,32,6
node_71,realized,BalancedAcceptance,91,87,32,6
node_71,realized,BalancedAcceptance,96,87,32,7
node_71,realized,BalancedAcceptance,101,87,32,5
node_71,realized,BalancedAcceptance,106,87,32,5
node_71,realized,BalancedAcceptance,111,87,32,9
node_71,realized,BalancedAcceptance,116,87,32,11
node_71,realized,BalancedAcceptance,121,87,32,6
node_71,realized,BalancedAcceptance,126,87,32,9
node_71,realized,BalancedAcceptance,131,87,32,5
node_71,realized,BalancedAcceptance,136,87,32,13
node_71,realized,BalancedAcceptance,141,87,32,12
node_71,realized,BalancedAcceptance,146,87,32,8
node_71,realized,BalancedAcceptance,151,87,32,9
node_71,realized,BalancedAcceptance,156,87,32,9
node_71,realized,BalancedAcceptance,161,87,32,12
node_71,realized,BalancedAcceptance,166,87,32,12
node_71,realized,BalancedAcceptance,171,87,32,12
node_71,realized,BalancedAcceptance,176,87,32,8
node_71,realized,BalancedAcceptance,181,87,32,8
node_71,realized,BalancedAcceptance,186,87,32,10
node_71,realized,BalancedAcceptance,191,87,32,12
node_71,realized,BalancedAcceptance,196,87,32,14
node_71,realized,BalancedAcceptance,201,87,32,11
node_71,realized,BalancedAcceptance,206,87,32,17
node_71,realized,BalancedAcceptance,211,87,32,11
node_71,realized,BalancedAcceptance,216,87,32,11
node_71,realized,BalancedAcceptance,221,87,32,14
node_71,realized,BalancedAcceptance,226,87,32,11
node_71,realized,BalancedAcceptance,231,87,32,15
node_71,realized,BalancedAcceptance,236,87,32,14
node_71,realized,BalancedAcceptance,241,87,32,9
node_71,realized,BalancedAcceptance,246,87,32,13
node_71,realized,BalancedAcceptance,251,87,32,11
node_71,realized,BalancedAcceptance,256,87,32,10
node_71,realized,BalancedAcceptance,261,87,32,13
node_71,realized,BalancedAcceptance,266,87,32,17
node_71,realized,BalancedAcceptance,271,87,32,13
node_71,realized,BalancedAcceptance,276,87,32,13
node_71,realized,BalancedAcceptance,281,87,32,15
node_71,realized,BalancedAcceptance,286,87,32,13
node_71,realized,BalancedAcceptance,291,87,32,11
node_71,realized,BalancedAcceptance,296,87,32,16
node_71,realized,BalancedAcceptance,301,87,32,14
node_71,realized,BalancedAcceptance,306,87,32,15
node_71,realized,BalancedAcceptance,311,87,32,13
node_71,realized,BalancedAcceptance,316,87,32,15
node_71,realized,BalancedAcceptance,321,87,32,16
node_71,realized,BalancedAcceptance,326,87,32,13
node_71,realized,BalancedAcceptance,331,87,32,16
node_71,realized,BalancedAcceptance,336,87,32,18
node_71,realized,BalancedAcceptance,341,87,32,12
node_71,realized,BalancedAcceptance,346,87,32,15
node_71,realized,BalancedAcceptance,351,87,32,10
node_71,realized,BalancedAcceptance,356,87,32,15
node_71,realized,BalancedAcceptance,361,87,32,19
node_71,realized,BalancedAcceptance,366,87,32,17
node_71,realized,BalancedAcceptance,371,87,32,11
node_71,realized,BalancedAcceptance,376,87,32,12
node_71,realized,BalancedAcceptance,381,87,32,14
node_71,realized,BalancedAcceptance,386,87,32,15
node_71,realized,BalancedAcceptance,391,87,32,13
node_71,realized,BalancedAcceptance,396,87,32,16
node_71,realized,BalancedAcceptance,401,87,32,17
node_71,realized,BalancedAcceptance,406,87,32,16
node_71,realized,BalancedAcceptance,411,87,32,15
node_71,realized,BalancedAcceptance,416,87,32,18
node_71,realized,BalancedAcceptance,421,87,32,19
node_71,realized,BalancedAcceptance,426,87,32,17
node_71,realized,BalancedAcceptance,431,87,32,18
node_71,realized,BalancedAcceptance,436,87,32,20
node_71,realized,BalancedAcceptance,441,87,32,14
node_71,realized,BalancedAcceptance,446,87,32,20
node_71,realized,BalancedAcceptance,451,87,32,19
node_71,realized,BalancedAcceptance,456,87,32,14
node_71,realized,BalancedAcceptance,461,87,32,19
node_71,realized,BalancedAcceptance,466,87,32,21
node_71,realized,BalancedAcceptance,471,87,32,19
node_71,realized,BalancedAcceptance,476,87,32,21
node_71,realized,BalancedAcceptance,481,87,32,19
node_71,realized,BalancedAcceptance,486,87,32,22
node_71,realized,BalancedAcceptance,491,87,32,15
node_71,realized,BalancedAcceptance,496,87,32,22
node_71,realized,BalancedAcceptance,1,88,32,0
node_71,realized,BalancedAcceptance,6,88,32,0
node_71,realized,BalancedAcceptance,11,88,32,1
node_71,realized,BalancedAcceptance,16,88,32,1
node_71,realized,BalancedAcceptance,21,88,32,2
node_71,realized,BalancedAcceptance,26,88,32,1
node_71,realized,BalancedAcceptance,31,88,32,5
node_71,realized,BalancedAcceptance,36,88,32,4
node_71,realized,BalancedAcceptance,41,88,32,1
node_71,realized,BalancedAcceptance,46,88,32,3
node_71,realized,BalancedAcceptance,51,88,32,2
node_71,realized,BalancedAcceptance,56,88,32,7
node_71,realized,BalancedAcceptance,61,88,32,9
node_71,realized,BalancedAcceptance,66,88,32,6
node_71,realized,BalancedAcceptance,71,88,32,5
node_71,realized,BalancedAcceptance,76,88,32,4
node_71,realized,BalancedAcceptance,81,88,32,4
node_71,realized,BalancedAcceptance,86,88,32,7
node_71,realized,BalancedAcceptance,91,88,32,6
node_71,realized,BalancedAcceptance,96,88,32,3
node_71,realized,BalancedAcceptance,101,88,32,6
node_71,realized,BalancedAcceptance,106,88,32,7
node_71,realized,BalancedAcceptance,111,88,32,8
node_71,realized,BalancedAcceptance,116,88,32,6
node_71,realized,BalancedAcceptance,121,88,32,8
node_71,realized,BalancedAcceptance,126,88,32,12
node_71,realized,BalancedAcceptance,131,88,32,11
node_71,realized,BalancedAcceptance,136,88,32,11
node_71,realized,BalancedAcceptance,141,88,32,8
node_71,realized,BalancedAcceptance,146,88,32,8
node_71,realized,BalancedAcceptance,151,88,32,11
node_71,realized,BalancedAcceptance,156,88,32,8
node_71,realized,BalancedAcceptance,161,88,32,12
node_71,realized,BalancedAcceptance,166,88,32,11
node_71,realized,BalancedAcceptance,171,88,32,11
node_71,realized,BalancedAcceptance,176,88,32,14
node_71,realized,BalancedAcceptance,181,88,32,11
node_71,realized,BalancedAcceptance,186,88,32,9
node_71,realized,BalancedAcceptance,191,88,32,10
node_71,realized,BalancedAcceptance,196,88,32,12
node_71,realized,BalancedAcceptance,201,88,32,14
node_71,realized,BalancedAcceptance,206,88,32,11
node_71,realized,BalancedAcceptance,211,88,32,11
node_71,realized,BalancedAcceptance,216,88,32,14
node_71,realized,BalancedAcceptance,221,88,32,8
node_71,realized,BalancedAcceptance,226,88,32,9
node_71,realized,BalancedAcceptance,231,88,32,8
node_71,realized,BalancedAcceptance,236,88,32,15
node_71,realized,BalancedAcceptance,241,88,32,15
node_71,realized,BalancedAcceptance,246,88,32,11
node_71,realized,BalancedAcceptance,251,88,32,11
node_71,realized,BalancedAcceptance,256,88,32,9
node_71,realized,BalancedAcceptance,261,88,32,16
node_71,realized,BalancedAcceptance,266,88,32,12
node_71,realized,BalancedAcceptance,271,88,32,14
node_71,realized,BalancedAcceptance,276,88,32,17
node_71,realized,BalancedAcceptance,281,88,32,16
node_71,realized,BalancedAcceptance,286,88,32,13
node_71,realized,BalancedAcceptance,291,88,32,18
node_71,realized,BalancedAcceptance,296,88,32,13
node_71,realized,BalancedAcceptance,301,88,32,12
node_71,realized,BalancedAcceptance,306,88,32,15
node_71,realized,BalancedAcceptance,311,88,32,13
node_71,realized,BalancedAcceptance,316,88,32,18
node_71,realized,BalancedAcceptance,321,88,32,16
node_71,realized,BalancedAcceptance,326,88,32,11
node_71,realized,BalancedAcceptance,331,88,32,13
node_71,realized,BalancedAcceptance,336,88,32,17
node_71,realized,BalancedAcceptance,341,88,32,17
node_71,realized,BalancedAcceptance,346,88,32,15
node_71,realized,BalancedAcceptance,351,88,32,15
node_71,realized,BalancedAcceptance,356,88,32,15
node_71,realized,BalancedAcceptance,361,88,32,13
node_71,realized,BalancedAcceptance,366,88,32,13
node_71,realized,BalancedAcceptance,371,88,32,12
node_71,realized,BalancedAcceptance,376,88,32,16
node_71,realized,BalancedAcceptance,381,88,32,17
node_71,realized,BalancedAcceptance,386,88,32,13
node_71,realized,BalancedAcceptance,391,88,32,15
node_71,realized,BalancedAcceptance,396,88,32,16
node_71,realized,BalancedAcceptance,401,88,32,19
node_71,realized,BalancedAcceptance,406,88,32,23
node_71,realized,BalancedAcceptance,411,88,32,17
node_71,realized,BalancedAcceptance,416,88,32,12
node_71,realized,BalancedAcceptance,421,88,32,18
node_71,realized,BalancedAcceptance,426,88,32,14
node_71,realized,BalancedAcceptance,431,88,32,19
node_71,realized,BalancedAcceptance,436,88,32,19
node_71,realized,BalancedAcceptance,441,88,32,17
node_71,realized,BalancedAcceptance,446,88,32,18
node_71,realized,BalancedAcceptance,451,88,32,17
node_71,realized,BalancedAcceptance,456,88,32,19
node_71,realized,BalancedAcceptance,461,88,32,16
node_71,realized,BalancedAcceptance,466,88,32,18
node_71,realized,BalancedAcceptance,471,88,32,19
node_71,realized,BalancedAcceptance,476,88,32,19
node_71,realized,BalancedAcceptance,481,88,32,20
node_71,realized,BalancedAcceptance,486,88,32,23
node_71,realized,BalancedAcceptance,491,88,32,14
node_71,realized,BalancedAcceptance,496,88,32,18
node_71,realized,BalancedAcceptance,1,89,32,0
node_71,realized,BalancedAcceptance,6,89,32,1
node_71,realized,BalancedAcceptance,11,89,32,1
node_71,realized,BalancedAcceptance,16,89,32,2
node_71,realized,BalancedAcceptance,21,89,32,2
node_71,realized,BalancedAcceptance,26,89,32,4
node_71,realized,BalancedAcceptance,31,89,32,4
node_71,realized,BalancedAcceptance,36,89,32,4
node_71,realized,BalancedAcceptance,41,89,32,1
node_71,realized,BalancedAcceptance,46,89,32,5
node_71,realized,BalancedAcceptance,51,89,32,9
node_71,realized,BalancedAcceptance,56,89,32,5
node_71,realized,BalancedAcceptance,61,89,32,7
node_71,realized,BalancedAcceptance,66,89,32,3
node_71,realized,BalancedAcceptance,71,89,32,3
node_71,realized,BalancedAcceptance,76,89,32,4
node_71,realized,BalancedAcceptance,81,89,32,8
node_71,realized,BalancedAcceptance,86,89,32,7
node_71,realized,BalancedAcceptance,91,89,32,7
node_71,realized,BalancedAcceptance,96,89,32,7
node_71,realized,BalancedAcceptance,101,89,32,5
node_71,realized,BalancedAcceptance,106,89,32,7
node_71,realized,BalancedAcceptance,111,89,32,7
node_71,realized,BalancedAcceptance,116,89,32,6
node_71,realized,BalancedAcceptance,121,89,32,5
node_71,realized,BalancedAcceptance,126,89,32,12
node_71,realized,BalancedAcceptance,131,89,32,11
node_71,realized,BalancedAcceptance,136,89,32,12
node_71,realized,BalancedAcceptance,141,89,32,13
node_71,realized,BalancedAcceptance,146,89,32,7
node_71,realized,BalancedAcceptance,151,89,32,8
node_71,realized,BalancedAcceptance,156,89,32,8
node_71,realized,BalancedAcceptance,161,89,32,6
node_71,realized,BalancedAcceptance,166,89,32,10
node_71,realized,BalancedAcceptance,171,89,32,10
node_71,realized,BalancedAcceptance,176,89,32,8
node_71,realized,BalancedAcceptance,181,89,32,5
node_71,realized,BalancedAcceptance,186,89,32,10
node_71,realized,BalancedAcceptance,191,89,32,7
node_71,realized,BalancedAcceptance,196,89,32,14
node_71,realized,BalancedAcceptance,201,89,32,6
node_71,realized,BalancedAcceptance,206,89,32,8
node_71,realized,BalancedAcceptance,211,89,32,10
node_71,realized,BalancedAcceptance,216,89,32,13
node_71,realized,BalancedAcceptance,221,89,32,11
node_71,realized,BalancedAcceptance,226,89,32,14
node_71,realized,BalancedAcceptance,231,89,32,16
node_71,realized,BalancedAcceptance,236,89,32,13
node_71,realized,BalancedAcceptance,241,89,32,15
node_71,realized,BalancedAcceptance,246,89,32,10
node_71,realized,BalancedAcceptance,251,89,32,12
node_71,realized,BalancedAcceptance,256,89,32,11
node_71,realized,BalancedAcceptance,261,89,32,16
node_71,realized,BalancedAcceptance,266,89,32,15
node_71,realized,BalancedAcceptance,271,89,32,15
node_71,realized,BalancedAcceptance,276,89,32,10
node_71,realized,BalancedAcceptance,281,89,32,16
node_71,realized,BalancedAcceptance,286,89,32,9
node_71,realized,BalancedAcceptance,291,89,32,14
node_71,realized,BalancedAcceptance,296,89,32,12
node_71,realized,BalancedAcceptance,301,89,32,13
node_71,realized,BalancedAcceptance,306,89,32,18
node_71,realized,BalancedAcceptance,311,89,32,13
node_71,realized,BalancedAcceptance,316,89,32,13
node_71,realized,BalancedAcceptance,321,89,32,11
node_71,realized,BalancedAcceptance,326,89,32,19
node_71,realized,BalancedAcceptance,331,89,32,16
node_71,realized,BalancedAcceptance,336,89,32,15
node_71,realized,BalancedAcceptance,341,89,32,17
node_71,realized,BalancedAcceptance,346,89,32,16
node_71,realized,BalancedAcceptance,351,89,32,15
node_71,realized,BalancedAcceptance,356,89,32,18
node_71,realized,BalancedAcceptance,361,89,32,17
node_71,realized,BalancedAcceptance,366,89,32,19
node_71,realized,BalancedAcceptance,371,89,32,14
node_71,realized,BalancedAcceptance,376,89,32,15
node_71,realized,BalancedAcceptance,381,89,32,15
node_71,realized,BalancedAcceptance,386,89,32,17
node_71,realized,BalancedAcceptance,391,89,32,21
node_71,realized,BalancedAcceptance,396,89,32,21
node_71,realized,BalancedAcceptance,401,89,32,17
node_71,realized,BalancedAcceptance,406,89,32,18
node_71,realized,BalancedAcceptance,411,89,32,15
node_71,realized,BalancedAcceptance,416,89,32,20
node_71,realized,BalancedAcceptance,421,89,32,17
node_71,realized,BalancedAcceptance,426,89,32,17
node_71,realized,BalancedAcceptance,431,89,32,16
node_71,realized,BalancedAcceptance,436,89,32,20
node_71,realized,BalancedAcceptance,441,89,32,18
node_71,realized,BalancedAcceptance,446,89,32,19
node_71,realized,BalancedAcceptance,451,89,32,16
node_71,realized,BalancedAcceptance,456,89,32,21
node_71,realized,BalancedAcceptance,461,89,32,19
node_71,realized,BalancedAcceptance,466,89,32,21
node_71,realized,BalancedAcceptance,471,89,32,14
node_71,realized,BalancedAcceptance,476,89,32,19
node_71,realized,BalancedAcceptance,481,89,32,19
node_71,realized,BalancedAcceptance,486,89,32,16
node_71,realized,BalancedAcceptance,491,89,32,20
node_71,realized,BalancedAcceptance,496,89,32,20
node_71,realized,BalancedAcceptance,1,90,32,0
node_71,realized,BalancedAcceptance,6,90,32,0
node_71,realized,BalancedAcceptance,11,90,32,1
node_71,realized,BalancedAcceptance,16,90,32,1
node_71,realized,BalancedAcceptance,21,90,32,4
node_71,realized,BalancedAcceptance,26,90,32,1
node_71,realized,BalancedAcceptance,31,90,32,3
node_71,realized,BalancedAcceptance,36,90,32,4
node_71,realized,BalancedAcceptance,41,90,32,7
node_71,realized,BalancedAcceptance,46,90,32,4
node_71,realized,BalancedAcceptance,51,90,32,2
node_71,realized,BalancedAcceptance,56,90,32,6
node_71,realized,BalancedAcceptance,61,90,32,2
node_71,realized,BalancedAcceptance,66,90,32,3
node_71,realized,BalancedAcceptance,71,90,32,7
node_71,realized,BalancedAcceptance,76,90,32,4
node_71,realized,BalancedAcceptance,81,90,32,5
node_71,realized,BalancedAcceptance,86,90,32,8
node_71,realized,BalancedAcceptance,91,90,32,7
node_71,realized,BalancedAcceptance,96,90,32,7
node_71,realized,BalancedAcceptance,101,90,32,6
node_71,realized,BalancedAcceptance,106,90,32,10
node_71,realized,BalancedAcceptance,111,90,32,7
node_71,realized,BalancedAcceptance,116,90,32,5
node_71,realized,BalancedAcceptance,121,90,32,9
node_71,realized,BalancedAcceptance,126,90,32,8
node_71,realized,BalancedAcceptance,131,90,32,7
node_71,realized,BalancedAcceptance,136,90,32,5
node_71,realized,BalancedAcceptance,141,90,32,12
node_71,realized,BalancedAcceptance,146,90,32,11
node_71,realized,BalancedAcceptance,151,90,32,7
node_71,realized,BalancedAcceptance,156,90,32,13
node_71,realized,BalancedAcceptance,161,90,32,13
node_71,realized,BalancedAcceptance,166,90,32,8
node_71,realized,BalancedAcceptance,171,90,32,5
node_71,realized,BalancedAcceptance,176,90,32,12
node_71,realized,BalancedAcceptance,181,90,32,10
node_71,realized,BalancedAcceptance,186,90,32,10
node_71,realized,BalancedAcceptance,191,90,32,14
node_71,realized,BalancedAcceptance,196,90,32,9
node_71,realized,BalancedAcceptance,201,90,32,9
node_71,realized,BalancedAcceptance,206,90,32,13
node_71,realized,BalancedAcceptance,211,90,32,10
node_71,realized,BalancedAcceptance,216,90,32,11
node_71,realized,BalancedAcceptance,221,90,32,10
node_71,realized,BalancedAcceptance,226,90,32,9
node_71,realized,BalancedAcceptance,231,90,32,12
node_71,realized,BalancedAcceptance,236,90,32,13
node_71,realized,BalancedAcceptance,241,90,32,14
node_71,realized,BalancedAcceptance,246,90,32,10
node_71,realized,BalancedAcceptance,251,90,32,12
node_71,realized,BalancedAcceptance,256,90,32,14
node_71,realized,BalancedAcceptance,261,90,32,13
node_71,realized,BalancedAcceptance,266,90,32,12
node_71,realized,BalancedAcceptance,271,90,32,14
node_71,realized,BalancedAcceptance,276,90,32,12
node_71,realized,BalancedAcceptance,281,90,32,15
node_71,realized,BalancedAcceptance,286,90,32,10
node_71,realized,BalancedAcceptance,291,90,32,16
node_71,realized,BalancedAcceptance,296,90,32,13
node_71,realized,BalancedAcceptance,301,90,32,17
node_71,realized,BalancedAcceptance,306,90,32,17
node_71,realized,BalancedAcceptance,311,90,32,10
node_71,realized,BalancedAcceptance,316,90,32,15
node_71,realized,BalancedAcceptance,321,90,32,13
node_71,realized,BalancedAcceptance,326,90,32,11
node_71,realized,BalancedAcceptance,331,90,32,15
node_71,realized,BalancedAcceptance,336,90,32,13
node_71,realized,BalancedAcceptance,341,90,32,16
node_71,realized,BalancedAcceptance,346,90,32,16
node_71,realized,BalancedAcceptance,351,90,32,16
node_71,realized,BalancedAcceptance,356,90,32,18
node_71,realized,BalancedAcceptance,361,90,32,14
node_71,realized,BalancedAcceptance,366,90,32,19
node_71,realized,BalancedAcceptance,371,90,32,15
node_71,realized,BalancedAcceptance,376,90,32,14
node_71,realized,BalancedAcceptance,381,90,32,15
node_71,realized,BalancedAcceptance,386,90,32,16
node_71,realized,BalancedAcceptance,391,90,32,15
node_71,realized,BalancedAcceptance,396,90,32,18
node_71,realized,BalancedAcceptance,401,90,32,16
node_71,realized,BalancedAcceptance,406,90,32,13
node_71,realized,BalancedAcceptance,411,90,32,17
node_71,realized,BalancedAcceptance,416,90,32,20
node_71,realized,BalancedAcceptance,421,90,32,17
node_71,realized,BalancedAcceptance,426,90,32,15
node_71,realized,BalancedAcceptance,431,90,32,20
node_71,realized,BalancedAcceptance,436,90,32,20
node_71,realized,BalancedAcceptance,441,90,32,18
node_71,realized,BalancedAcceptance,446,90,32,17
node_71,realized,BalancedAcceptance,451,90,32,21
node_71,realized,BalancedAcceptance,456,90,32,15
node_71,realized,BalancedAcceptance,461,90,32,18
node_71,realized,BalancedAcceptance,466,90,32,18
node_71,realized,BalancedAcceptance,471,90,32,20
node_71,realized,BalancedAcceptance,476,90,32,19
node_71,realized,BalancedAcceptance,481,90,32,16
node_71,realized,BalancedAcceptance,486,90,32,21
node_71,realized,BalancedAcceptance,491,90,32,21
node_71,realized,BalancedAcceptance,496,90,32,20
node_71,realized,BalancedAcceptance,1,91,32,0
node_71,realized,BalancedAcceptance,6,91,32,0
node_71,realized,BalancedAcceptance,11,91,32,1
node_71,realized,BalancedAcceptance,16,91,32,0
node_71,realized,BalancedAcceptance,21,91,32,3
node_71,realized,BalancedAcceptance,26,91,32,0
node_71,realized,BalancedAcceptance,31,91,32,4
node_71,realized,BalancedAcceptance,36,91,32,2
node_71,realized,BalancedAcceptance,41,91,32,6
node_71,realized,BalancedAcceptance,46,91,32,4
node_71,realized,BalancedAcceptance,51,91,32,4
node_71,realized,BalancedAcceptance,56,91,32,5
node_71,realized,BalancedAcceptance,61,91,32,6
node_71,realized,BalancedAcceptance,66,91,32,5
node_71,realized,BalancedAcceptance,71,91,32,3
node_71,realized,BalancedAcceptance,76,91,32,6
node_71,realized,BalancedAcceptance,81,91,32,7
node_71,realized,BalancedAcceptance,86,91,32,4
node_71,realized,BalancedAcceptance,91,91,32,7
node_71,realized,BalancedAcceptance,96,91,32,5
node_71,realized,BalancedAcceptance,101,91,32,7
node_71,realized,BalancedAcceptance,106,91,32,3
node_71,realized,BalancedAcceptance,111,91,32,7
node_71,realized,BalancedAcceptance,116,91,32,8
node_71,realized,BalancedAcceptance,121,91,32,9
node_71,realized,BalancedAcceptance,126,91,32,6
node_71,realized,BalancedAcceptance,131,91,32,5
node_71,realized,BalancedAcceptance,136,91,32,9
node_71,realized,BalancedAcceptance,141,91,32,11
node_71,realized,BalancedAcceptance,146,91,32,8
node_71,realized,BalancedAcceptance,151,91,32,10
node_71,realized,BalancedAcceptance,156,91,32,11
node_71,realized,BalancedAcceptance,161,91,32,6
node_71,realized,BalancedAcceptance,166,91,32,9
node_71,realized,BalancedAcceptance,171,91,32,11
node_71,realized,BalancedAcceptance,176,91,32,12
node_71,realized,BalancedAcceptance,181,91,32,10
node_71,realized,BalancedAcceptance,186,91,32,7
node_71,realized,BalancedAcceptance,191,91,32,10
node_71,realized,BalancedAcceptance,196,91,32,7
node_71,realized,BalancedAcceptance,201,91,32,13
node_71,realized,BalancedAcceptance,206,91,32,13
node_71,realized,BalancedAcceptance,211,91,32,12
node_71,realized,BalancedAcceptance,216,91,32,13
node_71,realized,BalancedAcceptance,221,91,32,13
node_71,realized,BalancedAcceptance,226,91,32,11
node_71,realized,BalancedAcceptance,231,91,32,7
node_71,realized,BalancedAcceptance,236,91,32,12
node_71,realized,BalancedAcceptance,241,91,32,11
node_71,realized,BalancedAcceptance,246,91,32,13
node_71,realized,BalancedAcceptance,251,91,32,11
node_71,realized,BalancedAcceptance,256,91,32,11
node_71,realized,BalancedAcceptance,261,91,32,16
node_71,realized,BalancedAcceptance,266,91,32,11
node_71,realized,BalancedAcceptance,271,91,32,16
node_71,realized,BalancedAcceptance,276,91,32,13
node_71,realized,BalancedAcceptance,281,91,32,17
node_71,realized,BalancedAcceptance,286,91,32,12
node_71,realized,BalancedAcceptance,291,91,32,12
node_71,realized,BalancedAcceptance,296,91,32,12
node_71,realized,BalancedAcceptance,301,91,32,16
node_71,realized,BalancedAcceptance,306,91,32,13
node_71,realized,BalancedAcceptance,311,91,32,16
node_71,realized,BalancedAcceptance,316,91,32,12
node_71,realized,BalancedAcceptance,321,91,32,17
node_71,realized,BalancedAcceptance,326,91,32,13
node_71,realized,BalancedAcceptance,331,91,32,15
node_71,realized,BalancedAcceptance,336,91,32,17
node_71,realized,BalancedAcceptance,341,91,32,13
node_71,realized,BalancedAcceptance,346,91,32,15
node_71,realized,BalancedAcceptance,351,91,32,16
