sim,set,variable,eff,occ
36,ranges,Under-0.06,3.930893089308931,0.2899
36,ranges,Under-0.08,3.954895489548955,0.2899
36,ranges,Under-0.1,4.032903290329033,0.2899
36,ranges,Under-0.12,4.050905090509049,0.2899
36,ranges,Under-0.14,4.092909290929093,0.2899
36,ranges,Under-0.16,4.068906890689069,0.2899
36,ranges,Under-0.18,4.138913891389139,0.2899
36,ranges,Under-0.2,4.188918891889188,0.2899
36,ranges,Under-0.22,4.308930893089309,0.2899
36,ranges,Under-0.24,4.522952295229523,0.2899
36,ranges,Under-0.26,4.5049504950495045,0.2899
36,ranges,Under-0.28,4.552955295529553,0.2899
36,ranges,Under-0.3,4.606960696069607,0.2899
37,ranges,Over-0.3,7.463246324632465,0.1472
37,ranges,Over-0.28,7.371237123712371,0.1472
37,ranges,Over-0.26,7.321232123212321,0.1472
37,ranges,Over-0.24,7.243224322432242,0.1472
37,ranges,Over-0.22,7.12921292129213,0.1472
37,ranges,Over-0.2,7.07120712071207,0.1472
37,ranges,Over-0.18,7.0232023202320235,0.1472
37,ranges,Over-0.16,6.937193719371938,0.1472
37,ranges,Over-0.14,6.8431843184318435,0.1472
37,ranges,Over-0.12,6.7371737173717365,0.1472
37,ranges,Over-0.1,6.595159515951593,0.1472
37,ranges,Over-0.08,6.461146114611459,0.1472
37,ranges,Over-0.06,6.293129312931294,0.1472
37,ranges,Over-0.04,6.111111111111112,0.1472
37,ranges,Over-0.02,5.903090309030903,0.1472
37,ranges,True-0.0,5.717071707170717,0.1472
37,ranges,Under-0.02,5.683068306830684,0.1472
37,ranges,Under-0.04,5.823082308230823,0.1472
37,ranges,Under-0.06,5.961096109610962,0.1472
37,ranges,Under-0.08,6.099109910991098,0.1472
37,ranges,Under-0.1,6.169116911691168,0.1472
37,ranges,Under-0.12,6.103110311031104,0.1472
37,ranges,Under-0.14,6.105110511051106,0.1472
37,ranges,Under-0.16,6.067106710671067,0.1472
37,ranges,Under-0.18,6.059105910591057,0.1472
37,ranges,Under-0.2,6.08910891089109,0.1472
37,ranges,Under-0.22,6.3651365136513665,0.1472
37,ranges,Under-0.24,6.503150315031503,0.1472
37,ranges,Under-0.26,6.555155515551556,0.1472
37,ranges,Under-0.28,6.637163716371637,0.1472
37,ranges,Under-0.3,6.761176117611761,0.1472
38,ranges,Over-0.3,4.068906890689069,0.4431
38,ranges,Over-0.28,4.040904090409041,0.4431
38,ranges,Over-0.26,4.03090309030903,0.4431
38,ranges,Over-0.24,3.9948994899489954,0.4431
38,ranges,Over-0.22,3.9968996899689966,0.4431
38,ranges,Over-0.2,3.9928992899289923,0.4431
38,ranges,Over-0.18,3.9648964896489645,0.4431
38,ranges,Over-0.16,3.9128912891289125,0.4431
38,ranges,Over-0.14,3.8588858885888584,0.4431
38,ranges,Over-0.12,3.796879687968797,0.4431
38,ranges,Over-0.1,3.7268726872687266,0.4431
38,ranges,Over-0.08,3.6648664866486644,0.4431
38,ranges,Over-0.06,3.574857485748575,0.4431
38,ranges,Over-0.04,3.464846484648465,0.4431
38,ranges,Over-0.02,3.368836883688369,0.4431
38,ranges,True-0.0,3.2588258825882583,0.4431
38,ranges,Under-0.02,3.26882688268827,0.4431
38,ranges,Under-0.04,3.284828482848284,0.4431
38,ranges,Under-0.06,3.2788278827882786,0.4431
38,ranges,Under-0.08,3.290829082908291,0.4431
38,ranges,Under-0.1,3.330833083308331,0.4431
38,ranges,Under-0.12,3.316831683168316,0.4431
38,ranges,Under-0.14,3.3388338833883395,0.4431
38,ranges,Under-0.16,3.3748374837483746,0.4431
38,ranges,Under-0.18,3.3828382838283835,0.4431
38,ranges,Under-0.2,3.3928392839283923,0.4431
38,ranges,Under-0.22,3.4308430843084303,0.4431
38,ranges,Under-0.24,3.578857885788578,0.4431
38,ranges,Under-0.26,3.6208620862086205,0.4431
38,ranges,Under-0.28,3.7008700870087003,0.4431
38,ranges,Under-0.3,3.944894489448945,0.4431
39,ranges,Over-0.3,5.163016301630163,0.5251
39,ranges,Over-0.28,5.13901390139014,0.5251
39,ranges,Over-0.26,5.125012501250126,0.5251
39,ranges,Over-0.24,5.097009700970096,0.5251
39,ranges,Over-0.22,5.079007900790078,0.5251
39,ranges,Over-0.2,5.03900390039004,0.5251
39,ranges,Over-0.18,5.009000900090008,0.5251
39,ranges,Over-0.16,4.980998099809981,0.5251
39,ranges,Over-0.14,4.956995699569957,0.5251
39,ranges,Over-0.12,4.908990899089909,0.5251
39,ranges,Over-0.1,4.8669866986698676,0.5251
39,ranges,Over-0.08,4.822982298229823,0.5251
39,ranges,Over-0.06,4.780978097809781,0.5251
39,ranges,Over-0.04,4.738973897389739,0.5251
39,ranges,Over-0.02,4.686968696869687,0.5251
39,ranges,True-0.0,4.632963296329633,0.5251
39,ranges,Under-0.02,4.674967496749675,0.5251
39,ranges,Under-0.04,4.694969496949694,0.5251
39,ranges,Under-0.06,4.736973697369738,0.5251
39,ranges,Under-0.08,4.720972097209721,0.5251
39,ranges,Under-0.1,4.762976297629763,0.5251
39,ranges,Under-0.12,4.774977497749775,0.5251
39,ranges,Under-0.14,4.772977297729772,0.5251
39,ranges,Under-0.16,4.756975697569757,0.5251
39,ranges,Under-0.18,4.722972297229723,0.5251
39,ranges,Under-0.2,4.7489748974897505,0.5251
39,ranges,Under-0.22,4.780978097809781,0.5251
39,ranges,Under-0.24,4.912991299129912,0.5251
39,ranges,Under-0.26,4.972997299729974,0.5251
39,ranges,Under-0.28,5.0590059005900585,0.5251
39,ranges,Under-0.3,5.125012501250126,0.5251
40,ranges,Over-0.3,4.980998099809981,0.7605
40,ranges,Over-0.28,4.986998699869987,0.7605
40,ranges,Over-0.26,4.970997099709971,0.7605
40,ranges,Over-0.24,4.976997699769976,0.7605
40,ranges,Over-0.22,4.974997499749975,0.7605
40,ranges,Over-0.2,4.95899589958996,0.7605
40,ranges,Over-0.18,4.95899589958996,0.7605
40,ranges,Over-0.16,4.968996899689969,0.7605
40,ranges,Over-0.14,4.9549954995499546,0.7605
40,ranges,Over-0.12,4.936993699369937,0.7605
40,ranges,Over-0.1,4.916991699169917,0.7605
40,ranges,Over-0.08,4.892989298929892,0.7605
40,ranges,Over-0.06,4.856985698569857,0.7605
40,ranges,Over-0.04,4.814981498149815,0.7605
40,ranges,Over-0.02,4.780978097809781,0.7605
40,ranges,True-0.0,4.738973897389739,0.7605
40,ranges,Under-0.02,4.734973497349735,0.7605
40,ranges,Under-0.04,4.724972497249725,0.7605
40,ranges,Under-0.06,4.720972097209721,0.7605
40,ranges,Under-0.08,4.726972697269726,0.7605
40,ranges,Under-0.1,4.722972297229723,0.7605
40,ranges,Under-0.12,4.720972097209721,0.7605
40,ranges,Under-0.14,4.702970297029703,0.7605
40,ranges,Under-0.16,4.694969496949694,0.7605
40,ranges,Under-0.18,4.696969696969697,0.7605
40,ranges,Under-0.2,4.696969696969697,0.7605
40,ranges,Under-0.22,4.704970497049706,0.7605
40,ranges,Under-0.24,4.724972497249725,0.7605
40,ranges,Under-0.26,4.708970897089708,0.7605
40,ranges,Under-0.28,4.724972497249725,0.7605
40,ranges,Under-0.3,4.752975297529753,0.7605
41,ranges,Over-0.3,4.684968496849686,0.6285
41,ranges,Over-0.28,4.662966296629662,0.6285
41,ranges,Over-0.26,4.670967096709671,0.6285
41,ranges,Over-0.24,4.648964896489649,0.6285
41,ranges,Over-0.22,4.6549654965496545,0.6285
41,ranges,Over-0.2,4.6269626962696275,0.6285
41,ranges,Over-0.18,4.618961896189619,0.6285
41,ranges,Over-0.16,4.600960096009601,0.6285
41,ranges,Over-0.14,4.586958695869587,0.6285
41,ranges,Over-0.12,4.556955695569558,0.6285
41,ranges,Over-0.1,4.536953695369537,0.6285
41,ranges,Over-0.08,4.486948694869488,0.6285
41,ranges,Over-0.06,4.476947694769477,0.6285
41,ranges,Over-0.04,4.422942294229424,0.6285
41,ranges,Over-0.02,4.366936693669366,0.6285
41,ranges,True-0.0,4.294929492949295,0.6285
41,ranges,Under-0.02,4.314931493149316,0.6285
41,ranges,Under-0.04,4.33093309330933,0.6285
41,ranges,Under-0.06,4.322932293229323,0.6285
41,ranges,Under-0.08,4.308930893089309,0.6285
41,ranges,Under-0.1,4.342934293429343,0.6285
41,ranges,Under-0.12,4.35893589358936,0.6285
41,ranges,Under-0.14,4.386938693869387,0.6285
41,ranges,Under-0.16,4.480948094809481,0.6285
41,ranges,Under-0.18,4.568956895689569,0.6285
41,ranges,Under-0.2,4.708970897089708,0.6285
41,ranges,Under-0.22,4.836983698369837,0.6285
41,ranges,Under-0.24,5.043004300430043,0.6285
41,ranges,Under-0.26,5.283028302830283,0.6285
41,ranges,Under-0.28,5.331033103310332,0.6285
41,ranges,Under-0.3,5.309030903090308,0.6285
42,ranges,Over-0.3,6.517151715171517,0.6147
42,ranges,Over-0.28,6.517151715171517,0.6147
42,ranges,Over-0.26,6.489148914891489,0.6147
42,ranges,Over-0.24,6.485148514851484,0.6147
42,ranges,Over-0.22,6.465146514651465,0.6147
42,ranges,Over-0.2,6.453145314531453,0.6147
42,ranges,Over-0.18,6.433143314331433,0.6147
42,ranges,Over-0.16,6.401140114011402,0.6147
42,ranges,Over-0.14,6.399139913991398,0.6147
42,ranges,Over-0.12,6.367136713671366,0.6147
42,ranges,Over-0.1,6.327132713271325,0.6147
42,ranges,Over-0.08,6.283128312831283,0.6147
42,ranges,Over-0.06,6.247124712471248,0.6147
42,ranges,Over-0.04,6.191119111911192,0.6147
42,ranges,Over-0.02,6.1271127112711286,0.6147
42,ranges,True-0.0,6.067106710671067,0.6147
42,ranges,Under-0.02,6.085108510851086,0.6147
42,ranges,Under-0.04,6.071107110711071,0.6147
42,ranges,Under-0.06,6.0951095109510955,0.6147
42,ranges,Under-0.08,6.117111711171117,0.6147
42,ranges,Under-0.1,6.091109110911091,0.6147
42,ranges,Under-0.12,6.085108510851086,0.6147
42,ranges,Under-0.14,6.0971097109710986,0.6147
42,ranges,Under-0.16,6.059105910591057,0.6147
42,ranges,Under-0.18,6.073107310731075,0.6147
42,ranges,Under-0.2,6.125112511251125,0.6147
42,ranges,Under-0.22,6.133113311331134,0.6147
42,ranges,Under-0.24,6.157115711571157,0.6147
42,ranges,Under-0.26,6.18111811181118,0.6147
42,ranges,Under-0.28,6.203120312031203,0.6147
42,ranges,Under-0.3,6.281128112811281,0.6147
43,ranges,Over-0.3,6.21112111211121,0.2183
43,ranges,Over-0.28,6.1531153115311525,0.2183
43,ranges,Over-0.26,6.113111311131114,0.2183
43,ranges,Over-0.24,6.087108710871087,0.2183
43,ranges,Over-0.22,6.035103510351034,0.2183
43,ranges,Over-0.2,5.961096109610962,0.2183
43,ranges,Over-0.18,5.843084308430844,0.2183
43,ranges,Over-0.16,5.743074307430741,0.2183
43,ranges,Over-0.14,5.619061906190619,0.2183
43,ranges,Over-0.12,5.5410541054105416,0.2183
43,ranges,Over-0.1,5.473047304730474,0.2183
43,ranges,Over-0.08,5.401040104010402,0.2183
43,ranges,Over-0.06,5.327032703270326,0.2183
43,ranges,Over-0.04,5.2370237023702355,0.2183
43,ranges,Over-0.02,5.145014501450145,0.2183
43,ranges,True-0.0,5.04100410041004,0.2183
43,ranges,Under-0.02,5.017001700170017,0.2183
43,ranges,Under-0.04,4.984998499849985,0.2183
43,ranges,Under-0.06,4.936993699369937,0.2183
43,ranges,Under-0.08,4.9549954995499546,0.2183
43,ranges,Under-0.1,4.936993699369937,0.2183
43,ranges,Under-0.12,4.834983498349835,0.2183
43,ranges,Under-0.14,4.8829882988298845,0.2183
43,ranges,Under-0.16,5.083008300830083,0.2183
43,ranges,Under-0.18,5.233023302330233,0.2183
43,ranges,Under-0.2,5.285028502850285,0.2183
43,ranges,Under-0.22,5.397039703970396,0.2183
43,ranges,Under-0.24,6.0651065106510655,0.2183
43,ranges,Under-0.26,7.003200320032003,0.2183
43,ranges,Under-0.28,7.773277327732773,0.2183
43,ranges,Under-0.3,7.985298529852985,0.2183
45,ranges,Over-0.3,6.917191719171917,0.6697
45,ranges,Over-0.28,6.903190319031902,0.6697
45,ranges,Over-0.26,6.88918891889189,0.6697
45,ranges,Over-0.24,6.88118811881188,0.6697
45,ranges,Over-0.22,6.863186318631864,0.6697
45,ranges,Over-0.2,6.8271827182718265,0.6697
45,ranges,Over-0.18,6.807180718071808,0.6697
45,ranges,Over-0.16,6.787178717871787,0.6697
45,ranges,Over-0.14,6.755175517551756,0.6697
45,ranges,Over-0.12,6.7371737173717365,0.6697
45,ranges,Over-0.1,6.717171717171716,0.6697
45,ranges,Over-0.08,6.695169516951696,0.6697
45,ranges,Over-0.06,6.675167516751675,0.6697
45,ranges,Over-0.04,6.663166316631664,0.6697
45,ranges,Over-0.02,6.621162116211622,0.6697
45,ranges,True-0.0,6.607160716071607,0.6697
45,ranges,Under-0.02,6.583158315831582,0.6697
45,ranges,Under-0.04,6.615161516151616,0.6697
45,ranges,Under-0.06,6.645164516451645,0.6697
45,ranges,Under-0.08,6.621162116211622,0.6697
45,ranges,Under-0.1,6.607160716071607,0.6697
45,ranges,Under-0.12,6.621162116211622,0.6697
45,ranges,Under-0.14,6.593159315931594,0.6697
45,ranges,Under-0.16,6.597159715971597,0.6697
45,ranges,Under-0.18,6.619161916191618,0.6697
45,ranges,Under-0.2,6.641164116411642,0.6697
45,ranges,Under-0.22,6.6491649164916495,0.6697
45,ranges,Under-0.24,6.683168316831683,0.6697
45,ranges,Under-0.26,6.66916691669167,0.6697
45,ranges,Under-0.28,6.701170117011701,0.6697
45,ranges,Under-0.3,6.857185718571856,0.6697
46,ranges,Over-0.3,5.949094909490948,0.7795
46,ranges,Over-0.28,5.935093509350935,0.7795
46,ranges,Over-0.26,5.933093309330933,0.7795
46,ranges,Over-0.24,5.9130913091309125,0.7795
46,ranges,Over-0.22,5.919091909190918,0.7795
46,ranges,Over-0.2,5.887088708870887,0.7795
46,ranges,Over-0.18,5.887088708870887,0.7795
46,ranges,Over-0.16,5.865086508650866,0.7795
46,ranges,Over-0.14,5.86108610861086,0.7795
46,ranges,Over-0.12,5.847084708470847,0.7795
46,ranges,Over-0.1,5.829082908290829,0.7795
46,ranges,Over-0.08,5.827082708270828,0.7795
46,ranges,Over-0.06,5.809080908090809,0.7795
46,ranges,Over-0.04,5.777077707770777,0.7795
46,ranges,Over-0.02,5.763076307630763,0.7795
46,ranges,True-0.0,5.729072907290728,0.7795
46,ranges,Under-0.02,5.73107310731073,0.7795
46,ranges,Under-0.04,5.73907390739074,0.7795
46,ranges,Under-0.06,5.7490749074907495,0.7795
46,ranges,Under-0.08,5.753075307530753,0.7795
46,ranges,Under-0.1,5.753075307530753,0.7795
46,ranges,Under-0.12,5.769076907690769,0.7795
46,ranges,Under-0.14,5.775077507750774,0.7795
46,ranges,Under-0.16,5.779077907790779,0.7795
46,ranges,Under-0.18,5.773077307730773,0.7795
46,ranges,Under-0.2,5.793079307930793,0.7795
46,ranges,Under-0.22,5.7950795079507955,0.7795
46,ranges,Under-0.24,5.835083508350836,0.7795
46,ranges,Under-0.26,5.847084708470847,0.7795
46,ranges,Under-0.28,5.86108610861086,0.7795
46,ranges,Under-0.3,5.835083508350836,0.7795
47,ranges,Over-0.3,6.519151915191519,0.5061
47,ranges,Over-0.28,6.503150315031503,0.5061
47,ranges,Over-0.26,6.477147714771476,0.5061
47,ranges,Over-0.24,6.471147114711471,0.5061
47,ranges,Over-0.22,6.43114311431143,0.5061
47,ranges,Over-0.2,6.405140514051406,0.5061
47,ranges,Over-0.18,6.36113611361136,0.5061
47,ranges,Over-0.16,6.31113111311131,0.5061
47,ranges,Over-0.14,6.253125312531253,0.5061
47,ranges,Over-0.12,6.1991199119911995,0.5061
47,ranges,Over-0.1,6.145114511451145,0.5061
47,ranges,Over-0.08,6.0971097109710986,0.5061
47,ranges,Over-0.06,6.045104510451045,0.5061
47,ranges,Over-0.04,5.9750975097509755,0.5061
47,ranges,Over-0.02,5.909090909090908,0.5061
47,ranges,True-0.0,5.851085108510851,0.5061
47,ranges,Under-0.02,5.86108610861086,0.5061
47,ranges,Under-0.04,5.837083708370836,0.5061
47,ranges,Under-0.06,5.833083308330833,0.5061
47,ranges,Under-0.08,5.859085908590861,0.5061
47,ranges,Under-0.1,5.865086508650866,0.5061
47,ranges,Under-0.12,5.895089508950894,0.5061
47,ranges,Under-0.14,5.917091709170917,0.5061
47,ranges,Under-0.16,5.953095309530953,0.5061
47,ranges,Under-0.18,6.007100710071008,0.5061
47,ranges,Under-0.2,5.983098309830983,0.5061
47,ranges,Under-0.22,5.979097909790978,0.5061
47,ranges,Under-0.24,5.957095709570957,0.5061
47,ranges,Under-0.26,5.945094509450946,0.5061
47,ranges,Under-0.28,5.935093509350935,0.5061
47,ranges,Under-0.3,6.057105710571058,0.5061
48,ranges,Over-0.3,7.943294329432945,0.6077
48,ranges,Over-0.28,7.9512951295129515,0.6077
48,ranges,Over-0.26,7.913291329132915,0.6077
48,ranges,Over-0.24,7.899289928992898,0.6077
48,ranges,Over-0.22,7.921292129212922,0.6077
48,ranges,Over-0.2,7.887288728872887,0.6077
48,ranges,Over-0.18,7.851285128512851,0.6077
48,ranges,Over-0.16,7.809280928092811,0.6077
48,ranges,Over-0.14,7.783278327832782,0.6077
48,ranges,Over-0.12,7.7712771277127715,0.6077
48,ranges,Over-0.1,7.751275127512751,0.6077
48,ranges,Over-0.08,7.6972697269726975,0.6077
48,ranges,Over-0.06,7.673267326732673,0.6077
48,ranges,Over-0.04,7.657265726572658,0.6077
48,ranges,Over-0.02,7.57925792579258,0.6077
48,ranges,True-0.0,7.55125512551255,0.6077
48,ranges,Under-0.02,7.571257125712572,0.6077
48,ranges,Under-0.04,7.547254725472548,0.6077
48,ranges,Under-0.06,7.529252925292529,0.6077
48,ranges,Under-0.08,7.533253325332534,0.6077
48,ranges,Under-0.1,7.5152515251525145,0.6077
48,ranges,Under-0.12,7.457245724572457,0.6077
48,ranges,Under-0.14,7.41924192419242,0.6077
48,ranges,Under-0.16,7.365236523652365,0.6077
48,ranges,Under-0.18,7.333233323332332,0.6077
48,ranges,Under-0.2,7.355235523552355,0.6077
48,ranges,Under-0.22,7.505250525052505,0.6077
48,ranges,Under-0.24,7.493249324932494,0.6077
48,ranges,Under-0.26,7.445244524452446,0.6077
48,ranges,Under-0.28,7.341234123412342,0.6077
48,ranges,Under-0.3,7.509250925092509,0.6077
49,ranges,Over-0.3,7.4412441244124405,0.4456
49,ranges,Over-0.28,7.42924292429243,0.4456
49,ranges,Over-0.26,7.4412441244124405,0.4456
49,ranges,Over-0.24,7.3932393239323915,0.4456
49,ranges,Over-0.22,7.363236323632362,0.4456
49,ranges,Over-0.2,7.353235323532353,0.4456
49,ranges,Over-0.18,7.305230523052306,0.4456
49,ranges,Over-0.16,7.273227322732275,0.4456
49,ranges,Over-0.14,7.265226522652266,0.4456
49,ranges,Over-0.12,7.245224522452245,0.4456
49,ranges,Over-0.1,7.171217121712172,0.4456
49,ranges,Over-0.08,7.165216521652164,0.4456
49,ranges,Over-0.06,7.081208120812081,0.4456
49,ranges,Over-0.04,6.9931993199319935,0.4456
49,ranges,Over-0.02,6.90919091909191,0.4456
49,ranges,True-0.0,6.795179517951794,0.4456
49,ranges,Under-0.02,6.867186718671867,0.4456
49,ranges,Under-0.04,6.8591859185918596,0.4456
49,ranges,Under-0.06,6.769176917691768,0.4456
49,ranges,Under-0.08,6.805180518051806,0.4456
49,ranges,Under-0.1,6.855185518551856,0.4456
49,ranges,Under-0.12,6.807180718071808,0.4456
49,ranges,Under-0.14,6.8591859185918596,0.4456
49,ranges,Under-0.16,6.677167716771677,0.4456
49,ranges,Under-0.18,6.779177917791779,0.4456
49,ranges,Under-0.2,7.06120612061206,0.4456
49,ranges,Under-0.22,7.185218521852185,0.4456
49,ranges,Under-0.24,7.645264526452644,0.4456
49,ranges,Under-0.26,7.819281928192818,0.4456
49,ranges,Under-0.28,8.315331533153316,0.4456
49,ranges,Under-0.3,8.309330933093309,0.4456
50,ranges,Over-0.3,7.367236723672368,0.2437
50,ranges,Over-0.28,7.317231723172317,0.2437
50,ranges,Over-0.26,7.295229522952296,0.2437
50,ranges,Over-0.24,7.229222922292228,0.2437
50,ranges,Over-0.22,7.213221322132213,0.2437
50,ranges,Over-0.2,7.165216521652164,0.2437
50,ranges,Over-0.18,7.109210921092108,0.2437
50,ranges,Over-0.16,7.0952095209520945,0.2437
50,ranges,Over-0.14,7.019201920192019,0.2437
50,ranges,Over-0.12,6.9611961196119605,0.2437
50,ranges,Over-0.1,6.919191919191919,0.2437
50,ranges,Over-0.08,6.823182318231824,0.2437
50,ranges,Over-0.06,6.743174317431745,0.2437
50,ranges,Over-0.04,6.637163716371637,0.2437
50,ranges,Over-0.02,6.563156315631565,0.2437
50,ranges,True-0.0,6.463146314631463,0.2437
50,ranges,Under-0.02,6.435143514351436,0.2437
50,ranges,Under-0.04,6.36113611361136,0.2437
50,ranges,Under-0.06,6.3631363136313634,0.2437
50,ranges,Under-0.08,6.337133713371337,0.2437
50,ranges,Under-0.1,6.261126112611261,0.2437
50,ranges,Under-0.12,6.223122312231224,0.2437
50,ranges,Under-0.14,6.367136713671366,0.2437
50,ranges,Under-0.16,6.299129912991299,0.2437
50,ranges,Under-0.18,6.447144714471447,0.2437
50,ranges,Under-0.2,7.003200320032003,0.2437
50,ranges,Under-0.22,7.301230123012301,0.2437
50,ranges,Under-0.24,7.547254725472548,0.2437
50,ranges,Under-0.26,9.05940594059406,0.2437
50,ranges,Under-0.28,9.051405140514051,0.2437
50,ranges,Under-0.3,15.0,0.2437
51,ranges,Over-0.3,6.495149514951494,0.7946
51,ranges,Over-0.28,6.4991499149915,0.7946
51,ranges,Over-0.26,6.493149314931493,0.7946
51,ranges,Over-0.24,6.479147914791478,0.7946
51,ranges,Over-0.22,6.479147914791478,0.7946
51,ranges,Over-0.2,6.455145514551454,0.7946
51,ranges,Over-0.18,6.427142714271428,0.7946
51,ranges,Over-0.16,6.439143914391439,0.7946
51,ranges,Over-0.14,6.435143514351436,0.7946
51,ranges,Over-0.12,6.397139713971399,0.7946
51,ranges,Over-0.1,6.393139313931393,0.7946
51,ranges,Over-0.08,6.375137513751374,0.7946
51,ranges,Over-0.06,6.3631363136313634,0.7946
51,ranges,Over-0.04,6.317131713171318,0.7946
51,ranges,Over-0.02,6.285128512851285,0.7946
51,ranges,True-0.0,6.283128312831283,0.7946
51,ranges,Under-0.02,6.277127712771278,0.7946
51,ranges,Under-0.04,6.291129112911291,0.7946
51,ranges,Under-0.06,6.281128112811281,0.7946
51,ranges,Under-0.08,6.285128512851285,0.7946
51,ranges,Under-0.1,6.289128912891289,0.7946
51,ranges,Under-0.12,6.277127712771278,0.7946
51,ranges,Under-0.14,6.245124512451246,0.7946
51,ranges,Under-0.16,6.2271227122712265,0.7946
51,ranges,Under-0.18,6.253125312531253,0.7946
51,ranges,Under-0.2,6.251125112511251,0.7946
51,ranges,Under-0.22,6.279127912791277,0.7946
51,ranges,Under-0.24,6.297129712971296,0.7946
51,ranges,Under-0.26,6.325132513251326,0.7946
51,ranges,Under-0.28,6.2871287128712865,0.7946
51,ranges,Under-0.3,6.323132313231324,0.7946
52,ranges,Over-0.3,6.415141514151415,0.6608
52,ranges,Over-0.28,6.419141914191419,0.6608
52,ranges,Over-0.26,6.413141314131414,0.6608
52,ranges,Over-0.24,6.401140114011402,0.6608
52,ranges,Over-0.22,6.377137713771377,0.6608
52,ranges,Over-0.2,6.36113611361136,0.6608
52,ranges,Over-0.18,6.335133513351335,0.6608
52,ranges,Over-0.16,6.323132313231324,0.6608
52,ranges,Over-0.14,6.307130713071308,0.6608
52,ranges,Over-0.12,6.271127112711272,0.6608
52,ranges,Over-0.1,6.251125112511251,0.6608
52,ranges,Over-0.08,6.233123312331232,0.6608
52,ranges,Over-0.06,6.18911891189119,0.6608
52,ranges,Over-0.04,6.141114111411142,0.6608
52,ranges,Over-0.02,6.101110111011101,0.6608
52,ranges,True-0.0,6.035103510351034,0.6608
52,ranges,Under-0.02,6.0471047104710465,0.6608
52,ranges,Under-0.04,6.023102310231023,0.6608
52,ranges,Under-0.06,6.043104310431042,0.6608
52,ranges,Under-0.08,6.061106110611061,0.6608
52,ranges,Under-0.1,6.04910491049105,0.6608
52,ranges,Under-0.12,6.0771077107710765,0.6608
52,ranges,Under-0.14,6.071107110711071,0.6608
52,ranges,Under-0.16,6.059105910591057,0.6608
52,ranges,Under-0.18,6.041104110411041,0.6608
52,ranges,Under-0.2,6.037103710371037,0.6608
52,ranges,Under-0.22,6.1091109110911095,0.6608
52,ranges,Under-0.24,6.091109110911091,0.6608
52,ranges,Under-0.26,6.083108310831082,0.6608
52,ranges,Under-0.28,6.147114711471147,0.6608
52,ranges,Under-0.3,6.237123712371238,0.6608
53,ranges,Over-0.3,6.383138313831383,0.3894
53,ranges,Over-0.28,6.345134513451344,0.3894
53,ranges,Over-0.26,6.35113511351135,0.3894
53,ranges,Over-0.24,6.337133713371337,0.3894
53,ranges,Over-0.22,6.295129512951294,0.3894
53,ranges,Over-0.2,6.279127912791277,0.3894
53,ranges,Over-0.18,6.2571257125712565,0.3894
53,ranges,Over-0.16,6.225122512251225,0.3894
53,ranges,Over-0.14,6.175117511751175,0.3894
53,ranges,Over-0.12,6.135113511351136,0.3894
53,ranges,Over-0.1,6.081108110811082,0.3894
53,ranges,Over-0.08,6.019101910191019,0.3894
53,ranges,Over-0.06,5.9250925092509235,0.3894
53,ranges,Over-0.04,5.801080108010801,0.3894
53,ranges,Over-0.02,5.679067906790678,0.3894
53,ranges,True-0.0,5.55905590559056,0.3894
53,ranges,Under-0.02,5.501050105010501,0.3894
53,ranges,Under-0.04,5.487048704870487,0.3894
53,ranges,Under-0.06,5.4190419041904185,0.3894
53,ranges,Under-0.08,5.4190419041904185,0.3894
53,ranges,Under-0.1,5.437043704370437,0.3894
53,ranges,Under-0.12,5.425042504250426,0.3894
53,ranges,Under-0.14,5.3890389038903885,0.3894
53,ranges,Under-0.16,5.5110511051105115,0.3894
53,ranges,Under-0.18,5.70907090709071,0.3894
53,ranges,Under-0.2,5.625062506250624,0.3894
53,ranges,Under-0.22,5.9290929092909295,0.3894
53,ranges,Under-0.24,6.399139913991398,0.3894
53,ranges,Under-0.26,7.0972097209720975,0.3894
53,ranges,Under-0.28,7.945294529452944,0.3894
53,ranges,Under-0.3,8.401340134013402,0.3894
54,ranges,Over-0.3,8.159315931593158,0.2997
54,ranges,Over-0.28,8.119311931193119,0.2997
54,ranges,Over-0.26,8.097309730973096,0.2997
54,ranges,Over-0.24,8.125312531253126,0.2997
54,ranges,Over-0.22,8.077307730773079,0.2997
54,ranges,Over-0.2,8.073307330733073,0.2997
54,ranges,Over-0.18,8.003300330033003,0.2997
54,ranges,Over-0.16,7.891289128912891,0.2997
54,ranges,Over-0.14,7.785278527852786,0.2997
54,ranges,Over-0.12,7.731273127312733,0.2997
54,ranges,Over-0.1,7.581258125812582,0.2997
54,ranges,Over-0.08,7.483248324832483,0.2997
54,ranges,Over-0.06,7.335233523352336,0.2997
54,ranges,Over-0.04,7.277227722772277,0.2997
54,ranges,Over-0.02,7.1412141214121405,0.2997
54,ranges,True-0.0,6.9771977197719774,0.2997
54,ranges,Under-0.02,7.055205520552055,0.2997
54,ranges,Under-0.04,7.137213721372137,0.2997
54,ranges,Under-0.06,7.137213721372137,0.2997
54,ranges,Under-0.08,7.16921692169217,0.2997
54,ranges,Under-0.1,7.139213921392141,0.2997
54,ranges,Under-0.12,7.079207920792079,0.2997
54,ranges,Under-0.14,7.139213921392141,0.2997
54,ranges,Under-0.16,7.027202720272028,0.2997
54,ranges,Under-0.18,7.103210321032103,0.2997
54,ranges,Under-0.2,7.1992199219922,0.2997
