nbon,nrep,refmethod,prop_monitored_sp,prop_possible_int,prop_realized_int,prop_detected_int
49,2,global,0.9866666666666667,0.9074702886247877,0.133276740237691,0.05857385398981324
49,3,global,1.0,0.9718557607739666,0.12752858399296393,0.047493403693931395
49,4,global,1.0,0.9556213017751479,0.15779092702169625,0.054240631163708086
49,5,global,1.0,0.9875,0.11442307692307692,0.03942307692307692
49,6,global,1.0,0.9685658153241651,0.1512770137524558,0.06679764243614932
49,7,global,0.9866666666666667,0.9002904162633107,0.13262342691190707,0.05517909002904162
49,8,global,1.0,0.9498525073746312,0.12291052114060963,0.05506391347099312
49,9,global,1.0,0.9319672131147541,0.13442622950819672,0.04918032786885246
49,10,global,1.0,0.9212389380530973,0.13185840707964602,0.06283185840707965
49,11,global,1.0,0.9355860612460402,0.13199577613516367,0.061246040126715945
49,12,global,0.9866666666666667,0.9384460141271443,0.13824419778002017,0.054490413723511606
49,13,global,0.9866666666666667,0.9152542372881356,0.09067796610169492,0.03135593220338983
49,14,global,1.0,0.936608557844691,0.11489698890649762,0.04041204437400951
49,15,global,0.9866666666666667,0.9380863039399625,0.12851782363977485,0.04784240150093809
49,16,global,1.0,0.9613445378151261,0.16050420168067228,0.06722689075630252
49,17,global,1.0,0.9408602150537635,0.12903225806451613,0.056451612903225805
49,18,global,1.0,0.947804473902237,0.09030654515327258,0.04308202154101077
49,19,global,1.0,0.927743086529884,0.13291703835860838,0.04727921498661909
49,20,global,0.9866666666666667,0.9423459244532804,0.15109343936381708,0.05666003976143141
50,1,global,1.0,0.9624060150375939,0.13721804511278196,0.06296992481203008
50,2,global,1.0,0.9223880597014925,0.14626865671641792,0.05771144278606965
50,3,global,0.9866666666666667,0.9437314906219151,0.13030602171767028,0.0562685093780849
50,4,global,1.0,0.9268502581755593,0.11617900172117039,0.039586919104991396
50,5,global,1.0,0.9578853046594982,0.11827956989247312,0.03853046594982079
50,6,global,0.9866666666666667,0.9061256961018298,0.1177406523468576,0.050119331742243436
50,7,global,0.9866666666666667,0.951735817104149,0.1388653683319221,0.05419136325148179
50,8,global,1.0,0.9477186311787072,0.13498098859315588,0.055133079847908745
50,9,global,1.0,0.9228953579858379,0.13139260424862312,0.05428796223446106
50,10,global,1.0,0.9342230695900858,0.1534795042897998,0.06387035271687322
50,11,global,1.0,0.9584745762711865,0.14661016949152542,0.05847457627118644
50,12,global,1.0,0.9243243243243243,0.14414414414414414,0.05855855855855856
50,13,global,1.0,0.9606557377049181,0.12704918032786885,0.03770491803278689
50,14,global,1.0,0.9458544839255499,0.11844331641285956,0.038917089678511
50,15,global,1.0,0.9432739059967585,0.11993517017828201,0.055915721231766614
50,16,global,1.0,0.9642201834862385,0.10275229357798166,0.03761467889908257
50,17,global,1.0,0.9073170731707317,0.13365853658536586,0.04390243902439024
50,18,global,1.0,0.9624687239366139,0.10341951626355296,0.05421184320266889
50,19,global,1.0,0.9710378117457763,0.13193885760257443,0.038616251005631534
50,20,global,1.0,0.9319923371647509,0.12643678160919541,0.044061302681992334
51,1,global,1.0,0.9413735343383585,0.12646566164154105,0.05443886097152429
51,2,global,0.9866666666666667,0.9405458089668616,0.1189083820662768,0.050682261208576995
51,3,global,1.0,0.9679358717434869,0.17034068136272545,0.07615230460921844
51,4,global,1.0,0.9541666666666667,0.13416666666666666,0.0575
51,5,global,1.0,0.9483362521891419,0.12171628721541156,0.0446584938704028
51,6,global,1.0,0.9623287671232876,0.12071917808219178,0.05650684931506849
51,7,global,1.0,0.9839871897518014,0.14971977582065651,0.057646116893514815
51,8,global,1.0,0.944396177237185,0.07558644656820157,0.030408340573414423
51,9,global,0.9866666666666667,0.9516957862281603,0.18088386433710174,0.08324768756423433
51,10,global,1.0,0.9423255813953488,0.12186046511627907,0.05581395348837209
51,11,global,1.0,0.9618684461391802,0.12869399428026693,0.05147759771210677
51,12,global,1.0,0.9373956594323873,0.09682804674457429,0.035058430717863104
51,13,global,1.0,0.9656188605108055,0.12573673870333987,0.05304518664047151
51,14,global,1.0,0.9678483099752679,0.10222588623248145,0.03215169002473207
51,15,global,1.0,0.9307568438003221,0.0853462157809984,0.043478260869565216
51,16,global,1.0,0.9717153284671532,0.12682481751824817,0.04744525547445255
51,17,global,1.0,0.962135922330097,0.11359223300970873,0.05048543689320388
51,18,global,0.9866666666666667,0.9093511450381679,0.15171755725190839,0.06774809160305344
51,19,global,1.0,0.9311320754716981,0.1160377358490566,0.04245283018867924
51,20,global,1.0,0.9497607655502392,0.10446570972886762,0.049441786283891544
52,1,global,0.9866666666666667,0.9277486910994764,0.1581151832460733,0.05968586387434555
52,2,global,1.0,0.9481481481481482,0.1746031746031746,0.0582010582010582
52,3,global,1.0,0.9606373008434864,0.12933458294283037,0.05435801312089972
52,4,global,1.0,0.9781849912739965,0.11343804537521815,0.0506108202443281
52,5,global,1.0,0.9476744186046512,0.10132890365448505,0.03820598006644518
52,6,global,0.9866666666666667,0.9264392324093816,0.14925373134328357,0.06609808102345416
52,7,global,1.0,0.936697247706422,0.13027522935779817,0.044036697247706424
52,8,global,1.0,0.9379310344827586,0.10517241379310345,0.04224137931034483
52,9,global,1.0,0.9523364485981308,0.15514018691588785,0.05794392523364486
52,10,global,1.0,0.9496527777777778,0.10850694444444445,0.051215277777777776
52,11,global,0.9866666666666667,0.9250624479600333,0.12905911740216486,0.05578684429641965
52,12,global,1.0,0.9763313609467456,0.11496196111580727,0.054945054945054944
52,13,global,1.0,0.9671532846715328,0.13594890510948904,0.053832116788321165
52,14,global,0.9733333333333334,0.910234899328859,0.12416107382550336,0.04614093959731544
52,15,global,1.0,0.9637931034482758,0.0896551724137931,0.032758620689655175
52,16,global,1.0,0.9444444444444444,0.1440972222222222,0.044270833333333336
52,17,global,1.0,0.9009687836383208,0.15177610333692143,0.0581270182992465
52,18,global,1.0,0.9358490566037736,0.2,0.06289308176100629
52,19,global,0.9866666666666667,0.9223706176961602,0.12020033388981637,0.052587646076794656
52,20,global,1.0,0.9085027726432532,0.1377079482439926,0.04343807763401109
53,1,global,1.0,0.958139534883721,0.14232558139534884,0.061395348837209304
53,2,global,1.0,0.9533898305084746,0.1504237288135593,0.0646186440677966
53,3,global,1.0,0.9464285714285714,0.10446428571428572,0.04107142857142857
53,4,global,1.0,0.9199237368922784,0.08960915157292659,0.04003813155386082
53,5,global,1.0,0.9417571569595261,0.1441263573543929,0.059230009871668314
53,6,global,1.0,0.9771144278606965,0.12437810945273632,0.050746268656716415
53,7,global,1.0,0.9350086655112652,0.15077989601386482,0.06239168110918544
53,8,global,1.0,0.9525790349417638,0.09068219633943428,0.03826955074875208
53,9,global,1.0,0.952755905511811,0.10236220472440945,0.04008589835361489
53,10,global,1.0,0.9599271402550091,0.15938069216757741,0.039162112932604735
53,11,global,1.0,0.994077834179357,0.12351945854483926,0.05245346869712352
53,12,global,1.0,0.8744131455399061,0.20892018779342722,0.07394366197183098
53,13,global,1.0,0.9655172413793104,0.16379310344827586,0.06426332288401254
53,14,global,1.0,0.9532117367168914,0.10785091197462332,0.04520222045995242
53,15,global,1.0,0.9698544698544699,0.14553014553014554,0.05301455301455302
53,16,global,1.0,0.9671694764862466,0.13398402839396628,0.048802129547471165
53,17,global,1.0,0.9172093023255814,0.11069767441860465,0.052093023255813956
53,18,global,1.0,0.9553941908713693,0.14107883817427386,0.05705394190871369
53,19,global,1.0,0.9848619768477292,0.1460373998219056,0.04986642920747997
53,20,global,1.0,0.9609507640067911,0.13497453310696095,0.05602716468590832
54,1,global,1.0,0.952018278750952,0.05483625285605483,0.025894897182025894
54,2,global,1.0,0.9840336134453781,0.1319327731092437,0.05966386554621849
54,3,global,1.0,0.9390581717451524,0.14035087719298245,0.048938134810710986
54,4,global,1.0,0.9837606837606837,0.12564102564102564,0.05982905982905983
54,5,global,1.0,0.9883408071748879,0.14080717488789238,0.05291479820627803
54,6,global,1.0,0.9636533084808947,0.14165890027958994,0.05778191985088537
54,7,global,1.0,0.9855421686746988,0.1493975903614458,0.06827309236947791
54,8,global,1.0,0.965547703180212,0.13427561837455831,0.04770318021201413
54,9,global,1.0,0.9748490945674044,0.15694164989939638,0.05030181086519115
54,10,global,1.0,0.953081876724931,0.15915363385464582,0.06071757129714812
54,11,global,1.0,0.967741935483871,0.13217938630999213,0.05192761605035405
54,12,global,1.0,0.950834879406308,0.12523191094619665,0.04359925788497217
54,13,global,1.0,0.9558823529411765,0.10110294117647059,0.046875
54,14,global,0.9866666666666667,0.9173076923076923,0.13557692307692307,0.05961538461538462
54,15,global,1.0,0.9400499583680266,0.13322231473771856,0.05578684429641965
54,16,global,1.0,0.97883149872989,0.13463166807790009,0.06096528365791702
54,17,global,1.0,0.941473259334006,0.16246215943491424,0.05852674066599395
54,18,global,0.9866666666666667,0.9164319248826291,0.12769953051643193,0.048826291079812206
54,19,global,1.0,0.9210053859964094,0.13734290843806105,0.0466786355475763
54,20,global,1.0,0.9489885664028144,0.15743183817062445,0.047493403693931395
55,1,global,1.0,0.9634581105169341,0.12834224598930483,0.04367201426024955
55,2,global,1.0,0.9486381322957198,0.12762645914396886,0.05758754863813229
55,3,global,1.0,0.961456102783726,0.1670235546038544,0.06852248394004283
55,4,global,1.0,0.9656019656019657,0.12366912366912367,0.04832104832104832
55,5,global,1.0,0.9660861594867094,0.15123739688359303,0.05957836846929423
55,6,global,0.9866666666666667,0.9343891402714932,0.08597285067873303,0.033182503770739065
55,7,global,1.0,0.9346517626827171,0.12381771281169389,0.049011177987962166
55,8,global,0.9866666666666667,0.9298429319371728,0.14764397905759163,0.05130890052356021
55,9,global,1.0,0.9734848484848485,0.15151515151515152,0.0625
55,10,global,1.0,0.9460201280878316,0.14364135407136322,0.06038426349496798
55,11,global,1.0,0.9500907441016334,0.15063520871143377,0.050816696914700546
55,12,global,0.9866666666666667,0.9166666666666666,0.11403508771929824,0.042105263157894736
55,13,global,1.0,0.9591457753017641,0.14856081708449395,0.051996285979572884
55,14,global,0.9733333333333334,0.9266409266409267,0.12355212355212356,0.044787644787644784
55,15,global,1.0,0.9757085020242915,0.12712550607287448,0.05020242914979757
55,16,global,1.0,0.9686971235194586,0.08206429780033841,0.02961082910321489
55,17,global,1.0,0.9451697127937336,0.13838120104438642,0.04264577893820714
55,18,global,1.0,0.9626334519572953,0.10409252669039146,0.045373665480427046
55,19,global,1.0,0.9574132492113565,0.11908517350157728,0.04889589905362776
55,20,global,1.0,0.9636015325670498,0.18773946360153257,0.07183908045977011
56,1,global,1.0,0.9124087591240876,0.145985401459854,0.06256517205422316
56,2,global,1.0,0.9109170305676856,0.12838427947598252,0.05502183406113537
56,3,global,1.0,0.9581554227156277,0.10333048676345004,0.03842869342442357
56,4,global,1.0,0.9626666666666667,0.1751111111111111,0.064
56,5,global,0.9866666666666667,0.9090909090909091,0.09090909090909091,0.03496503496503497
56,6,global,1.0,0.9300758213984835,0.12889637742207244,0.03201347935973041
56,7,global,1.0,0.9365808823529411,0.17095588235294118,0.06158088235294118
56,8,global,1.0,0.9425287356321839,0.11936339522546419,0.04774535809018567
56,9,global,1.0,0.9186440677966101,0.15508474576271186,0.06016949152542373
56,10,global,1.0,0.9339622641509434,0.15180102915951973,0.05574614065180103
56,11,global,1.0,0.9445525291828794,0.1245136186770428,0.048638132295719845
56,12,global,0.9866666666666667,0.947871416159861,0.1364031277150304,0.052997393570807995
56,13,global,0.9866666666666667,0.9107468123861566,0.1429872495446266,0.0546448087431694
56,14,global,1.0,0.9781144781144782,0.13468013468013468,0.049663299663299666
56,15,global,0.9733333333333334,0.908102766798419,0.16798418972332016,0.06719367588932806
56,16,global,1.0,0.9850124895920067,0.09159034138218151,0.034970857618651124
56,17,global,1.0,0.9553666312433581,0.17747077577045697,0.06801275239107332
56,18,global,1.0,0.9552964042759962,0.15354713313896987,0.057337220602526724
56,19,global,1.0,0.9514893617021276,0.12851063829787235,0.05787234042553192
56,20,global,0.9866666666666667,0.9099099099099099,0.1111111111111111,0.04804804804804805
57,1,global,0.9866666666666667,0.9269949066213922,0.10101867572156197,0.035653650254668934
57,2,global,1.0,0.9782419495213229,0.14186248912097477,0.06614447345517842
57,3,global,1.0,0.9739837398373984,0.14471544715447154,0.05853658536585366
57,4,global,1.0,0.9434782608695652,0.12173913043478261,0.051304347826086956
57,5,global,1.0,0.9690063810391978,0.11485870556061988,0.05560619872379216
57,6,global,1.0,0.9437551695616212,0.1555004135649297,0.06368899917287014
57,7,global,1.0,0.9244135534317984,0.13987836663770634,0.05039096437880104
57,8,global,0.9866666666666667,0.9075907590759076,0.1639163916391639,0.066006600660066
57,9,global,1.0,0.9420408163265306,0.10938775510204081,0.037551020408163265
57,10,global,1.0,0.8903743315508021,0.17557932263814616,0.05525846702317291
57,11,global,1.0,0.9293015332197615,0.12947189097103917,0.044293015332197615
57,12,global,0.9866666666666667,0.9115191986644408,0.15275459098497496,0.07178631051752922
57,13,global,1.0,0.951530612244898,0.11904761904761904,0.03316326530612245
57,14,global,1.0,0.9676025917926566,0.13606911447084233,0.05075593952483801
57,15,global,1.0,0.9589958158995816,0.14728033472803348,0.0602510460251046
57,16,global,1.0,0.9678012879484821,0.16651333946642136,0.06071757129714812
57,17,global,1.0,0.9757575757575757,0.10303030303030303,0.04242424242424243
57,18,global,1.0,0.965034965034965,0.1660839160839161,0.062062937062937064
57,19,global,1.0,0.9699842022116903,0.1429699842022117,0.05292259083728278
57,20,global,0.9866666666666667,0.8829694323144105,0.1275109170305677,0.05851528384279476
58,1,global,1.0,0.9581151832460733,0.1431064572425829,0.059336823734729496
58,2,global,0.9866666666666667,0.9432314410480349,0.14148471615720523,0.04890829694323144
58,3,global,1.0,0.9327102803738317,0.1233644859813084,0.059813084112149535
58,4,global,0.9866666666666667,0.9141630901287554,0.15965665236051502,0.06695278969957082
58,5,global,0.9733333333333334,0.9010717230008244,0.10305028854080792,0.04781533388293487
58,6,global,1.0,0.9454713493530499,0.16358595194085027,0.06284658040665435
58,7,global,1.0,0.9376947040498442,0.122533748701973,0.04672897196261682
58,8,global,1.0,0.928266438941076,0.14602903501280956,0.05721605465414176
58,9,global,1.0,0.9379178605539638,0.1308500477554919,0.05730659025787966
58,10,global,1.0,0.9800210304942166,0.17350157728706625,0.07570977917981073
58,11,global,1.0,0.9516279069767442,0.13395348837209303,0.05674418604651163
58,12,global,1.0,0.9717411121239745,0.14858705560619873,0.07019143117593436
58,13,global,1.0,0.9707070707070707,0.16565656565656567,0.06060606060606061
58,14,global,1.0,0.9411223551057958,0.16283348666053357,0.04875804967801288
58,15,global,1.0,0.9585958595859586,0.14581458145814583,0.05310531053105311
58,16,global,1.0,0.9705372616984402,0.13258232235701906,0.03119584055459272
58,17,global,1.0,0.9466776045939295,0.08285479901558655,0.03609515996718622
58,18,global,1.0,0.9466783216783217,0.09178321678321678,0.037587412587412584
58,19,global,0.9866666666666667,0.8861867704280155,0.13521400778210116,0.07003891050583658
58,20,global,1.0,0.9249806651198763,0.13921113689095127,0.05336426914153132
59,1,global,1.0,0.9766081871345029,0.14717348927875243,0.06627680311890838
59,2,global,1.0,0.964354527938343,0.14065510597302505,0.055876685934489405
59,3,global,1.0,0.9776951672862454,0.15985130111524162,0.07063197026022305
59,4,global,0.9866666666666667,0.9272237196765498,0.1527403414195867,0.06289308176100629
59,5,global,1.0,0.9402347918890075,0.15048025613660618,0.07470651013874066
59,6,global,1.0,0.9515972894482091,0.1819941916747338,0.07357212003872217
59,7,global,1.0,0.9743589743589743,0.163003663003663,0.06868131868131869
59,8,global,1.0,0.9736603088101726,0.17892824704813806,0.06357856494096276
59,9,global,1.0,0.9952335557673975,0.12488083889418494,0.05338417540514776
59,10,global,1.0,0.923,0.171,0.068
59,11,global,1.0,0.9120654396728016,0.16973415132924335,0.07668711656441718
59,12,global,0.9866666666666667,0.9225806451612903,0.17419354838709677,0.06989247311827956
59,13,global,1.0,0.9739478957915831,0.1653306613226453,0.06012024048096192
59,14,global,1.0,0.9549808429118773,0.1417624521072797,0.05747126436781609
59,15,global,1.0,0.9474940334128878,0.14558472553699284,0.05568814638027048
59,16,global,1.0,0.9128630705394191,0.12136929460580913,0.061203319502074686
59,17,global,0.9866666666666667,0.9471766848816029,0.13752276867030966,0.06284153005464481
59,18,global,1.0,0.9737261146496815,0.10987261146496816,0.050955414012738856
59,19,global,1.0,0.9763246899661782,0.17925591882750846,0.07666290868094701
59,20,global,1.0,0.944110060189166,0.15219260533104043,0.05760963026655202
60,1,global,1.0,0.9504587155963303,0.15412844036697249,0.047706422018348627
60,2,global,1.0,0.9412225705329154,0.13557993730407525,0.05721003134796238
60,3,global,1.0,0.9633802816901409,0.10234741784037558,0.04788732394366197
60,4,global,1.0,0.9769797421731123,0.15469613259668508,0.053406998158379376
60,5,global,1.0,0.9310689310689311,0.15884115884115885,0.06493506493506493
60,6,global,1.0,0.951063829787234,0.13085106382978723,0.04893617021276596
60,7,global,1.0,0.9426551453260016,0.11468970934799685,0.04713275726630008
60,8,global,1.0,0.9464944649446494,0.1282287822878229,0.05719557195571956
60,9,global,0.9866666666666667,0.9323843416370107,0.16725978647686832,0.06405693950177936
60,10,global,1.0,0.9523809523809523,0.16326530612244897,0.06235827664399093
60,11,global,0.9866666666666667,0.9081081081081082,0.17477477477477477,0.06306306306306306
60,12,global,1.0,0.9690309690309691,0.16183816183816183,0.06993006993006994
60,13,global,1.0,0.899074074074074,0.15092592592592594,0.05740740740740741
60,14,global,0.9866666666666667,0.9328671328671329,0.15734265734265734,0.05384615384615385
60,15,global,1.0,0.9385171790235082,0.16455696202531644,0.05515370705244123
60,16,global,0.9866666666666667,0.9328593996840442,0.1382306477093207,0.05134281200631911
60,17,global,1.0,0.9643947100712106,0.19938962360122076,0.052899287894201424
60,18,global,0.9733333333333334,0.932994923857868,0.16852791878172588,0.05177664974619289
60,19,global,1.0,0.9585492227979274,0.1381692573402418,0.06476683937823834
60,20,global,1.0,0.9786856127886323,0.09325044404973357,0.027531083481349913
61,1,global,1.0,0.9564541213063764,0.16874027993779162,0.05054432348367029
61,2,global,0.9733333333333334,0.8944723618090452,0.10385259631490787,0.03936348408710218
61,3,global,1.0,0.9371282922684792,0.10110450297366186,0.037383177570093455
61,4,global,1.0,0.9755213055303718,0.10970081595648232,0.0371713508612874
61,5,global,1.0,0.959825327510917,0.16768558951965065,0.05589519650655022
61,6,global,1.0,0.9497206703910615,0.14338919925512103,0.07262569832402235
61,7,global,1.0,0.9766187050359713,0.13399280575539568,0.06474820143884892
61,8,global,1.0,0.9624125874125874,0.1547202797202797,0.06031468531468531
61,9,global,1.0,0.9213675213675213,0.14444444444444443,0.06666666666666667
61,10,global,1.0,0.9835589941972921,0.13733075435203096,0.05029013539651837
61,11,global,0.9866666666666667,0.9317476732161324,0.1954498448810755,0.06514994829369183
61,12,global,1.0,0.9669187145557656,0.08601134215500945,0.03780718336483932
61,13,global,1.0,0.9657534246575342,0.18297455968688844,0.07142857142857142
61,14,global,1.0,0.9393647738209817,0.14918190567853706,0.0548604427333975
61,15,global,1.0,0.9394463667820069,0.14100346020761245,0.05363321799307959
61,16,global,1.0,0.9470486111111112,0.1501736111111111,0.06510416666666667
61,17,global,1.0,0.9695945945945946,0.13091216216216217,0.059966216216216214
61,18,global,0.9866666666666667,0.9163378058405682,0.12786108918705605,0.05840568271507498
61,19,global,0.9866666666666667,0.9296435272045028,0.175422138836773,0.07692307692307693
61,20,global,1.0,0.9348837209302325,0.16186046511627908,0.06604651162790698
62,1,global,0.9866666666666667,0.93717277486911,0.21675392670157068,0.0712041884816754
62,2,global,1.0,0.9640102827763496,0.15252784918594686,0.05141388174807198
62,3,global,1.0,0.9547738693467337,0.10971524288107203,0.05862646566164154
62,4,global,1.0,0.9764192139737992,0.14847161572052403,0.059388646288209605
62,5,global,1.0,0.956140350877193,0.11483253588516747,0.03110047846889952
62,6,global,1.0,0.9626998223801065,0.16341030195381884,0.0674955595026643
62,7,global,1.0,0.9633638634471274,0.15070774354704414,0.06994171523730225
62,8,global,1.0,0.9453352769679301,0.11443148688046648,0.05102040816326531
62,9,global,1.0,0.956989247311828,0.13709677419354838,0.06541218637992832
62,10,global,1.0,0.966044142614601,0.12054329371816638,0.04074702886247878
62,11,global,1.0,0.9704641350210971,0.150210970464135,0.04388185654008439
62,12,global,0.9866666666666667,0.8987603305785123,0.17355371900826447,0.06198347107438017
62,13,global,1.0,0.9771186440677966,0.0711864406779661,0.025423728813559324
62,14,global,0.9866666666666667,0.94,0.17181818181818181,0.08181818181818182
62,15,global,1.0,0.986404833836858,0.13746223564954682,0.0581570996978852
62,16,global,1.0,0.9606299212598425,0.14610673665791776,0.05774278215223097
62,17,global,1.0,0.9704524469067405,0.13019390581717452,0.050784856879039705
62,18,global,1.0,0.9591836734693877,0.1679035250463822,0.05473098330241188
62,19,global,1.0,0.9729102167182663,0.12461300309597523,0.043343653250773995
62,20,global,1.0,0.9689655172413794,0.15517241379310345,0.05747126436781609
63,1,global,1.0,0.9781512605042016,0.14285714285714285,0.06386554621848739
63,2,global,1.0,0.8989412897016362,0.13378248315688163,0.059672762271414825
63,3,global,1.0,0.9647283126787417,0.18493803622497618,0.05147759771210677
63,4,global,0.9866666666666667,0.913477537437604,0.15557404326123128,0.05823627287853577
63,5,global,1.0,0.9514462809917356,0.19008264462809918,0.07541322314049587
63,6,global,1.0,0.9188660801564027,0.15542521994134897,0.05474095796676442
63,7,global,1.0,0.9714673913043478,0.23097826086956522,0.07472826086956522
63,8,global,1.0,0.9813953488372092,0.13565891472868216,0.04806201550387597
63,9,global,0.9866666666666667,0.9495128432240921,0.18511957484499558,0.070859167404783
63,10,global,1.0,0.9622245540398741,0.19727177334732424,0.080797481636936
63,11,global,1.0,0.9707509881422924,0.11067193675889328,0.03873517786561265
63,12,global,1.0,0.9563636363636364,0.16818181818181818,0.06909090909090909
63,13,global,1.0,0.9626352015732547,0.1887905604719764,0.08259587020648967
63,14,global,1.0,0.9390815370196813,0.1471415182755389,0.05529522024367385
63,15,global,1.0,0.9408983451536643,0.14026792750197006,0.06540583136327817
63,16,global,1.0,0.9260249554367201,0.14527629233511585,0.05169340463458111
63,17,global,1.0,0.9491211840888066,0.18316373728029603,0.07215541165587419
63,18,global,1.0,0.9722675367047309,0.15252854812398042,0.05057096247960848
63,19,global,1.0,0.9779904306220095,0.16363636363636364,0.07559808612440191
63,20,global,1.0,0.9817073170731707,0.1483739837398374,0.06402439024390244
64,1,global,0.9866666666666667,0.8518518518518519,0.15384615384615385,0.06457739791073125
64,2,global,1.0,0.9527777777777777,0.1537037037037037,0.06296296296296296
64,3,global,1.0,0.9341155234657039,0.13537906137184116,0.04783393501805054
64,4,global,1.0,0.9362745098039216,0.16568627450980392,0.07352941176470588
64,5,global,1.0,0.9809027777777778,0.1814236111111111,0.07118055555555555
64,6,global,1.0,0.9602122015915119,0.17152961980548187,0.05481874447391689
64,7,global,0.9866666666666667,0.8891528107680127,0.13143309580364212,0.050673000791765635
64,8,global,1.0,0.968944099378882,0.1543921916592724,0.06654835847382432
64,9,global,1.0,0.9674952198852772,0.17973231357552583,0.07552581261950286
64,10,global,1.0,0.955736224028907,0.17253839205058719,0.06594399277326106
64,11,global,1.0,0.942643391521197,0.13466334164588528,0.06317539484621779
64,12,global,0.9866666666666667,0.9516587677725118,0.16492890995260664,0.06066350710900474
64,13,global,1.0,0.9606373008434864,0.13402061855670103,0.053420805998125584
64,14,global,1.0,0.946284691136974,0.1629364368845121,0.06266786034019696
64,15,global,1.0,0.9466553767993227,0.10753598645215919,0.04318374259102455
64,16,global,1.0,0.9719710669077758,0.13381555153707053,0.05877034358047016
64,17,global,1.0,0.9676616915422885,0.17330016583747926,0.07048092868988391
64,18,global,1.0,0.9320305862361937,0.1274426508071368,0.056074766355140186
64,19,global,1.0,0.967600700525394,0.1733800350262697,0.07705779334500876
64,20,global,1.0,0.9475691134413727,0.1754051477597712,0.06291706387035272
65,1,global,1.0,0.9300699300699301,0.16583416583416583,0.058941058941058944
65,2,global,1.0,0.953125,0.14583333333333334,0.046875
65,3,global,1.0,0.9577889447236181,0.1658291457286432,0.06934673366834171
65,4,global,1.0,0.9665144596651446,0.16362252663622526,0.0593607305936073
65,5,global,1.0,0.992090395480226,0.19322033898305085,0.0655367231638418
65,6,global,1.0,0.9579045837231057,0.146866230121609,0.07296538821328344
65,7,global,1.0,0.9628482972136223,0.12306501547987617,0.04102167182662539
65,8,global,0.9866666666666667,0.9529880478087649,0.150597609561753,0.050199203187251
65,9,global,1.0,0.937847866419295,0.14656771799628943,0.0575139146567718
65,10,global,1.0,0.947986577181208,0.14681208053691275,0.03691275167785235
65,11,global,1.0,0.9636048526863085,0.134315424610052,0.029462738301559793
65,12,global,1.0,0.9646246764452114,0.1544434857635893,0.05090595340811044
65,13,global,1.0,0.9635701275045537,0.15209471766848817,0.052823315118397086
65,14,global,1.0,0.96260017809439,0.182546749777382,0.0854853072128228
65,15,global,1.0,0.9553384508025122,0.1297976273551989,0.06838799720865317
65,16,global,1.0,0.9576271186440678,0.1713747645951036,0.0696798493408663
65,17,global,1.0,0.9624060150375939,0.1336675020885547,0.050960735171261484
65,18,global,0.9866666666666667,0.9609151572926596,0.1534795042897998,0.06005719733079123
65,19,global,1.0,0.9641288433382138,0.14275256222547583,0.05417276720351391
65,20,global,1.0,0.9435736677115988,0.18286311389759666,0.07732497387669801
66,1,global,1.0,0.9593639575971732,0.1333922261484099,0.060954063604240286
66,2,global,1.0,0.9457120377655389,0.14476789929189615,0.05114083398898505
66,3,global,1.0,0.9786710418375718,0.10336341263330599,0.052502050861361775
66,4,global,1.0,0.9697648376259799,0.1422172452407615,0.04927211646136618
66,5,global,1.0,0.9740980573543015,0.13691026827012026,0.05550416281221091
66,6,global,0.9866666666666667,0.9077786688051324,0.13873295910184444,0.057738572574178026
66,7,global,1.0,0.9593188268684958,0.1532639545884579,0.0586565752128666
66,8,global,1.0,0.9718181818181818,0.16363636363636364,0.05090909090909091
66,9,global,1.0,0.9733036707452726,0.1446051167964405,0.07675194660734148
66,10,global,1.0,0.967713004484305,0.15426008968609867,0.053811659192825115
66,11,global,1.0,0.9902568644818424,0.13728963684676704,0.046058458813108945
66,12,global,1.0,0.972027972027972,0.14996114996114995,0.059052059052059055
66,13,global,1.0,0.9462686567164179,0.14626865671641792,0.06766169154228856
66,14,global,1.0,0.9855985598559855,0.1638163816381638,0.06480648064806481
66,15,global,1.0,0.9821283509341998,0.13322502030869213,0.05280259951259139
66,16,global,1.0,0.9880404783808647,0.18951241950321987,0.06807727690892364
66,17,global,1.0,0.9768115942028985,0.18647342995169083,0.07342995169082125
66,18,global,1.0,0.9689542483660131,0.1437908496732026,0.05065359477124183
66,19,global,1.0,0.9569420035149385,0.14586994727592267,0.06502636203866433
66,20,global,1.0,0.9537136706135629,0.18514531754574812,0.0581270182992465
67,1,global,1.0,0.9395161290322581,0.1403225806451613,0.05806451612903226
67,2,global,1.0,0.9617137648131268,0.1659070191431176,0.06563354603463993
67,3,global,1.0,0.9661572052401747,0.21724890829694324,0.08733624454148471
67,4,global,1.0,0.9658385093167702,0.18115942028985507,0.06314699792960662
67,5,global,1.0,0.9526315789473684,0.14421052631578948,0.06526315789473684
67,6,global,1.0,0.9469350411710887,0.1463860933211345,0.059469350411710885
67,7,global,1.0,0.9546247818499127,0.17888307155322863,0.06719022687609075
67,8,global,1.0,0.9660194174757282,0.15453074433656958,0.049352750809061485
67,9,global,1.0,0.9639468690702088,0.17362428842504743,0.0635673624288425
67,10,global,1.0,0.9297205757832345,0.1642675698560542,0.0558848433530906
67,11,global,1.0,0.9587020648967551,0.14355948869223206,0.063913470993117
67,12,global,0.9866666666666667,0.9509881422924901,0.16205533596837945,0.06719367588932806
67,13,global,1.0,0.9649952696310312,0.130558183538316,0.04919583727530748
